dates,covid19mobilitytrend_transporthub
2020-02-15,-5
2020-02-16,-7
2020-02-17,-3
2020-02-18,-6
2020-02-19,-9
2020-02-20,-6
2020-02-21,-3
2020-02-22,-7
2020-02-23,-16
2020-02-24,-39
2020-02-25,-26
2020-02-26,-23
2020-02-27,-3
2020-02-28,-8
2020-02-29,-11
2020-03-01,-12
2020-03-02,-8
2020-03-03,-6
2020-03-04,-7
2020-03-05,-6
2020-03-06,-3
2020-03-07,-8
2020-03-08,-7
2020-03-09,-9
2020-03-10,-4
2020-03-11,-8
2020-03-12,-3
2020-03-13,-3
2020-03-14,-9
2020-03-15,-7
2020-03-16,-4
2020-03-17,-14
2020-03-18,-15
2020-03-19,-16
2020-03-20,-21
2020-03-21,-42
2020-03-22,-46
2020-03-23,-40
2020-03-24,-43
2020-03-25,-45
2020-03-26,-44
2020-03-27,-43
2020-03-28,-48
2020-03-29,-48
2020-03-30,-48
2020-03-31,-49
2020-04-01,-49
2020-04-02,-51
2020-04-03,-49
2020-04-04,-52
2020-04-05,-51
2020-04-06,-48
2020-04-07,-50
2020-04-08,-51
2020-04-09,-48
2020-04-10,-61
2020-04-11,-57
2020-04-12,-58
2020-04-13,-52
2020-04-14,-55
2020-04-15,-52
2020-04-16,-52
2020-04-17,-47
2020-04-18,-51
2020-04-19,-55
2020-04-20,-45
2020-04-21,-49
2020-04-22,-50
2020-04-23,-50
2020-04-24,-46
2020-04-25,-52
2020-04-26,-52
2020-04-27,-49
2020-04-28,-50
2020-04-29,-49
2020-04-30,-45
2020-05-01,-54
2020-05-02,-47
2020-05-03,-50
2020-05-04,-39
2020-05-05,-45
2020-05-06,-46
2020-05-07,-41
2020-05-08,-41
2020-05-09,-44
2020-05-10,-50
2020-05-11,-41
2020-05-12,-43
2020-05-13,-47
2020-05-14,-43
2020-05-15,-38
2020-05-16,-42
2020-05-17,-46
2020-05-18,-56
2020-05-19,-46
2020-05-20,-47
2020-05-21,-44
2020-05-22,-44
2020-05-23,-48
2020-05-24,-48
2020-05-25,-43
2020-05-26,-46
2020-05-27,-50
2020-05-28,-47
2020-05-29,-43
2020-05-30,-42
2020-05-31,-46
2020-06-01,-43
2020-06-02,-44
2020-06-03,-45
2020-06-04,-41
2020-06-05,-41
2020-06-06,-45
2020-06-07,-49
2020-06-08,-40
2020-06-09,-43
2020-06-10,-40
2020-06-11,-44
2020-06-12,-35
2020-06-13,-43
2020-06-14,-45
2020-06-15,-34
2020-06-16,-39
2020-06-17,-42
2020-06-18,-39
2020-06-19,-35
2020-06-20,-38
2020-06-21,-47
2020-06-22,-41
2020-06-23,-41
2020-06-24,-41
2020-06-25,-38
2020-06-26,-34
2020-06-27,-40
2020-06-28,-48
2020-06-29,-37
2020-06-30,-38
2020-07-01,-34
2020-07-02,-34
2020-07-03,-28
2020-07-04,-33
2020-07-05,-36
2020-07-06,-23
2020-07-07,-29
2020-07-08,-28
2020-07-09,-30
2020-07-10,-29
2020-07-11,-34
2020-07-12,-32
2020-07-13,-29
2020-07-14,-31
2020-07-15,-30
2020-07-16,-26
2020-07-17,-22
2020-07-18,-30
2020-07-19,-33
2020-07-20,-24
2020-07-21,-27
2020-07-22,-31
2020-07-23,-29
2020-07-24,-25
2020-07-25,-34
2020-07-26,-31
2020-07-27,-23
2020-07-28,-26
2020-07-29,-24
2020-07-30,-28
2020-07-31,-33
2020-08-01,-26
2020-08-02,-31
2020-08-03,-17
2020-08-04,-27
2020-08-05,-19
2020-08-06,-17
2020-08-07,-17
2020-08-08,-19
2020-08-09,-19
2020-08-10,-18
2020-08-11,-20
2020-08-12,-13
2020-08-13,-17
2020-08-14,-14
2020-08-15,-18
2020-08-16,-19
2020-08-18,-17
2020-09-01,-14
2020-09-11,-1
2020-09-12,-11
2020-09-13,-12
2020-09-14,-16
2020-09-15,-13
2020-09-16,-6
2020-09-17,-3
2020-09-18,-5
2020-09-19,-4
2020-09-20,-13
2020-09-21,2
2020-09-22,-3
2020-09-23,0
2020-09-24,4
2020-09-25,5
2020-09-26,-3
2020-09-27,-2
2020-09-28,5
2020-09-29,-9
2020-09-30,-4
2020-10-01,-8
2020-10-02,-4
