dates,incrementalcount_vaccine_covid_19_administered
2020-12-28,2797
2020-12-29,2980
2020-12-30,1531
2020-12-31,30
2021-01-05,622
2021-01-06,3511
2021-01-07,4195
2021-01-08,5217
2021-01-09,304
2021-01-10,2
2021-01-11,2218
2021-01-12,2105
2021-01-13,6210
2021-01-14,8690
2021-01-15,7382
2021-01-16,1108
2021-01-17,1140
2021-01-18,4536
2021-01-19,6273
2021-01-20,3463
2021-01-21,1599
2021-01-22,395
2021-01-23,2
2021-01-26,3161
2021-01-27,6934
2021-01-28,7142
2021-01-29,8116
2021-01-30,644
2021-01-31,9
2021-02-01,2909
2021-02-02,3932
2021-02-03,6852
2021-02-04,9917
2021-02-05,7388
2021-02-06,736
2021-02-07,97
2021-02-08,2690
2021-02-09,2881
2021-02-10,6192
2021-02-11,9113
2021-02-12,7342
2021-02-13,450
2021-02-14,1
2021-02-15,4657
2021-02-16,540
2021-02-17,8308
2021-02-18,11378
2021-02-19,10526
2021-02-20,1012
2021-02-21,3
2021-02-22,5478
2021-02-23,8687
2021-02-24,11773
2021-02-25,11894
2021-02-26,10071
2021-02-27,812
2021-02-28,456
2021-03-01,7585
2021-03-02,9377
2021-03-03,12047
2021-03-04,15530
2021-03-05,14075
2021-03-06,628
2021-03-07,4
2021-03-08,8960
2021-03-09,11936
2021-03-10,15698
2021-03-11,1148
2021-03-12,17996
2021-03-13,1750
2021-03-14,31
2021-03-15,8042
2021-03-16,10236
2021-03-17,10580
2021-03-18,8436
2021-03-19,9322
2021-03-20,741
2021-03-21,38
2021-03-22,8279
2021-03-23,12938
2021-03-24,17678
2021-03-25,17053
2021-03-26,16504
2021-03-27,3157
2021-03-28,189
2021-03-29,7883
2021-03-30,12955
2021-03-31,20863
2021-04-01,18380
2021-04-02,19900
2021-04-03,8669
2021-04-04,2412
2021-04-05,3725
2021-04-06,14727
2021-04-07,12775
2021-04-08,27013
2021-04-09,33553
2021-04-10,15649
2021-04-11,1736
2021-04-12,8785
2021-04-13,18880
