dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,4
2020-02-16,2
2020-02-17,0
2020-02-18,2
2020-02-19,0
2020-02-20,2
2020-02-21,1
2020-02-22,-2
2020-02-23,2
2020-02-24,5
2020-02-25,2
2020-02-26,5
2020-02-27,5
2020-02-28,8
2020-02-29,0
2020-03-01,-1
2020-03-02,-1
2020-03-03,1
2020-03-04,1
2020-03-05,1
2020-03-06,6
2020-03-07,7
2020-03-08,18
2020-03-09,1
2020-03-10,17
2020-03-11,-10
2020-03-12,11
2020-03-13,9
2020-03-14,1
2020-03-15,13
2020-03-16,-18
2020-03-17,-23
2020-03-18,-27
2020-03-19,-27
2020-03-20,-13
2020-03-21,-25
2020-03-22,-27
2020-03-23,-22
2020-03-24,-23
2020-03-25,-25
2020-03-26,-27
2020-03-27,-23
2020-03-28,-27
2020-03-29,-38
2020-03-30,-29
2020-03-31,-26
2020-04-01,-31
2020-04-02,-30
2020-04-03,-24
2020-04-04,-27
2020-04-05,-26
2020-04-06,-24
2020-04-07,-14
2020-04-08,-12
2020-04-09,-1
2020-04-10,0
2020-04-11,-22
2020-04-12,-89
2020-04-13,-53
2020-04-14,-24
2020-04-15,-20
2020-04-16,-18
2020-04-17,-10
2020-04-18,-24
2020-04-19,-32
2020-04-20,-25
2020-04-21,-20
2020-04-22,-19
2020-04-23,-18
2020-04-24,-13
2020-04-25,-16
2020-04-26,-20
2020-04-27,-16
2020-04-28,-13
2020-04-29,-11
2020-04-30,1
2020-05-01,-15
2020-05-02,-9
2020-05-03,4
2020-05-04,-17
2020-05-05,-10
2020-05-06,-8
2020-05-07,-7
2020-05-08,0
2020-05-09,2
2020-05-10,4
2020-05-11,-6
2020-05-12,-2
2020-05-13,-4
2020-05-14,-1
2020-05-15,7
2020-05-16,7
2020-05-17,4
2020-05-18,1
2020-05-19,4
2020-05-20,8
2020-05-21,6
2020-05-22,14
2020-05-23,15
2020-05-24,10
2020-05-25,9
2020-05-26,12
2020-05-27,14
2020-05-28,15
2020-05-29,18
2020-05-30,14
2020-05-31,21
2020-06-01,14
2020-06-02,15
2020-06-03,15
2020-06-04,17
2020-06-05,20
2020-06-06,21
2020-06-07,29
2020-06-08,11
2020-06-09,17
2020-06-10,21
2020-06-11,23
2020-06-12,25
2020-06-13,18
2020-06-14,18
2020-06-15,19
2020-06-16,24
2020-06-17,27
2020-06-18,26
2020-06-19,27
2020-06-20,19
2020-06-21,26
2020-06-22,31
2020-06-23,50
2020-06-24,12
2020-06-25,26
2020-06-26,24
2020-06-27,14
2020-06-28,24
2020-06-29,27
2020-06-30,27
2020-07-01,24
2020-07-02,25
2020-07-03,25
2020-07-04,20
2020-07-05,22
2020-07-06,6
2020-07-07,28
2020-07-08,24
2020-07-09,24
2020-07-10,26
2020-07-11,20
2020-07-12,27
2020-07-13,28
2020-07-14,30
2020-07-15,31
2020-07-16,30
2020-07-17,28
2020-07-18,19
2020-07-19,28
2020-07-20,31
2020-07-21,30
2020-07-22,27
2020-07-23,26
2020-07-24,26
2020-07-25,20
2020-07-26,29
2020-07-27,29
2020-07-28,28
2020-07-29,29
2020-07-30,26
2020-07-31,25
2020-08-01,15
2020-08-02,24
2020-08-03,24
2020-08-04,23
2020-08-05,28
2020-08-06,27
2020-08-07,25
2020-08-08,16
2020-08-09,24
2020-08-10,30
2020-08-11,31
2020-08-12,30
2020-08-13,28
2020-08-14,28
2020-08-15,17
2020-08-16,25
2020-08-17,29
2020-08-18,28
2020-08-19,27
2020-08-20,23
2020-08-21,24
2020-08-22,16
2020-08-23,23
2020-08-24,25
2020-08-25,25
2020-08-26,25
2020-08-27,24
2020-08-28,22
2020-08-29,15
2020-08-30,21
2020-08-31,33
2020-09-01,30
2020-09-02,27
2020-09-03,23
2020-09-04,22
2020-09-05,14
2020-09-06,21
2020-09-07,22
2020-09-08,21
2020-09-09,21
2020-09-10,24
2020-09-11,24
2020-09-12,16
2020-09-13,22
2020-09-14,22
2020-09-15,25
2020-09-16,24
2020-09-17,20
2020-09-18,21
2020-09-19,16
2020-09-20,23
2020-09-21,22
2020-09-22,23
2020-09-23,22
2020-09-24,19
2020-09-25,21
2020-09-26,16
2020-09-27,19
2020-09-28,19
2020-09-29,22
2020-09-30,23
2020-10-01,20
2020-10-02,20
2020-10-03,14
2020-10-04,23
2020-10-05,17
2020-10-06,20
2020-10-07,20
2020-10-08,19
2020-10-09,22
2020-10-10,18
2020-10-11,26
2020-10-12,16
2020-10-13,21
2020-10-14,19
2020-10-15,25
2020-10-16,24
2020-10-17,19
2020-10-18,18
2020-10-19,17
2020-10-20,21
2020-10-21,22
2020-10-22,21
2020-10-23,22
2020-10-24,18
2020-10-25,29
2020-10-26,13
2020-10-27,18
2020-10-28,16
2020-10-29,14
2020-10-30,15
2020-10-31,17
2020-11-01,17
2020-11-02,-5
2020-11-03,5
2020-11-04,8
2020-11-05,8
2020-11-06,13
2020-11-07,4
2020-11-08,3
2020-11-09,4
2020-11-10,13
2020-11-11,12
2020-11-12,12
2020-11-13,12
2020-11-14,11
2020-11-15,7
2020-11-16,6
2020-11-17,9
2020-11-18,8
2020-11-19,7
2020-11-20,14
2020-11-21,10
2020-11-22,0
2020-11-23,4
2020-11-24,8
2020-11-25,10
2020-11-26,8
2020-11-27,10
2020-11-28,8
2020-11-29,7
2020-11-30,9
2020-12-01,11
2020-12-02,10
2020-12-03,9
2020-12-04,11
2020-12-05,9
2020-12-06,7
2020-12-07,6
2020-12-08,11
2020-12-09,4
2020-12-10,8
2020-12-11,9
2020-12-12,6
2020-12-13,8
2020-12-14,21
2020-12-15,26
2020-12-16,-8
2020-12-17,0
2020-12-18,-4
2020-12-19,-10
2020-12-20,-9
2020-12-21,12
2020-12-22,26
2020-12-23,37
2020-12-24,-19
2020-12-25,-87
2020-12-26,-43
2020-12-27,-23
2020-12-28,-3
2020-12-29,4
2020-12-30,30
2020-12-31,22
2021-01-01,-68
2021-01-02,-27
2021-01-03,-14
2021-01-04,1
2021-01-05,-2
2021-01-06,-1
2021-01-07,-3
2021-01-08,1
2021-01-09,-5
2021-01-10,-6
2021-01-11,0
2021-01-12,1
2021-01-13,1
2021-01-14,0
2021-01-15,-1
2021-01-16,-14
2021-01-17,-18
2021-01-18,-7
2021-01-19,-2
2021-01-20,-2
2021-01-21,0
2021-01-22,4
2021-01-23,-5
2021-01-24,-9
2021-01-25,0
2021-01-26,-8
2021-01-27,-4
2021-01-28,1
2021-01-29,5
2021-01-30,-3
2021-01-31,-6
2021-02-01,-1
2021-02-02,0
2021-02-03,1
2021-02-04,-2
2021-02-05,5
2021-02-06,-5
2021-02-07,-10
2021-02-08,-4
2021-02-09,-1
2021-02-10,5
2021-02-11,6
2021-02-12,11
2021-02-13,7
2021-02-14,10
2021-02-15,20
2021-02-16,-2
2021-02-17,10
2021-02-18,9
2021-02-19,13
2021-02-20,8
2021-02-21,6
2021-02-22,12
2021-02-23,12
2021-02-24,11
2021-02-25,14
2021-02-26,15
2021-02-27,14
2021-02-28,9
2021-03-01,7
2021-03-02,13
2021-03-03,13
2021-03-04,11
2021-03-05,18
2021-03-06,15
2021-03-07,10
2021-03-08,31
2021-03-09,13
2021-03-10,32
2021-03-11,7
2021-03-12,16
2021-03-13,13
2021-03-14,9
2021-03-15,17
2021-03-16,19
2021-03-17,19
2021-03-18,18
2021-03-19,22
2021-03-20,21
2021-03-21,10
2021-03-22,17
2021-03-23,21
2021-03-24,22
2021-03-25,21
2021-03-26,27
2021-03-27,22
2021-03-28,16
2021-03-29,17
2021-03-30,23
2021-03-31,28
2021-04-01,28
2021-04-02,37
2021-04-03,35
2021-04-04,-74
2021-04-05,-16
2021-04-06,11
2021-04-07,20
2021-04-08,21
2021-04-09,26
2021-04-10,25
2021-04-11,30
2021-04-12,26
2021-04-13,26
2021-04-14,25
2021-04-15,24
2021-04-16,28
2021-04-17,27
2021-04-18,36
2021-04-19,30
2021-04-20,33
2021-04-21,35
2021-04-22,28
2021-04-23,29
2021-04-24,26
2021-04-25,23
2021-04-26,24
2021-04-27,27
2021-04-28,31
2021-04-29,31
2021-04-30,38
2021-05-01,40
2021-05-02,46
2021-05-03,16
2021-05-04,29
2021-05-05,28
2021-05-06,27
2021-05-07,33
2021-05-08,30
2021-05-09,32
2021-05-10,37
2021-05-11,42
2021-05-12,45
2021-05-13,36
2021-05-14,40
2021-05-15,37
2021-05-16,38
2021-05-17,39
2021-05-18,39
2021-05-19,38
2021-05-20,41
2021-05-21,41
2021-05-22,39
2021-05-23,31
2021-05-24,39
2021-05-25,36
2021-05-26,41
2021-05-27,41
2021-05-28,43
2021-05-29,37
2021-05-30,45
2021-05-31,43
2021-06-01,45
2021-06-02,48
2021-06-03,45
2021-06-04,47
2021-06-05,46
2021-06-06,60
2021-06-07,45
2021-06-08,48
2021-06-09,49
2021-06-10,52
2021-06-11,49
2021-06-12,42
2021-06-13,43
2021-06-14,49
