dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,1
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,1
2020-03-23,0
2020-03-24,0
2020-03-25,4
2020-03-26,1
2020-03-27,0
2020-03-28,1
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,2
2020-04-05,0
2020-04-06,0
2020-04-07,0
2020-04-08,0
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,0
2020-04-25,0
2020-04-26,0
2020-04-27,0
2020-04-28,0
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,0
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,-10
2020-05-16,10
2020-05-17,0
2020-05-18,0
2020-05-19,1
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,1
2020-05-30,0
2020-05-31,0
2020-06-01,2
2020-06-02,13
2020-06-03,26
2020-06-04,1
2020-06-05,28
2020-06-06,0
2020-06-07,8
2020-06-08,11
2020-06-09,27
2020-06-10,5
2020-06-11,4
2020-06-12,7
2020-06-13,24
2020-06-14,19
2020-06-15,0
2020-06-16,21
2020-06-17,28
2020-06-18,6
2020-06-19,19
2020-06-20,16
2020-06-21,16
2020-06-22,9
2020-06-23,16
2020-06-24,1
2020-06-25,0
2020-06-26,38
2020-06-27,16
2020-06-28,18
2020-06-29,76
2020-06-30,25
2020-07-01,23
2020-07-02,2
2020-07-03,18
2020-07-04,12
2020-07-05,18
2020-07-06,18
2020-07-07,21
2020-07-08,10
2020-07-09,21
2020-07-10,36
2020-07-11,55
2020-07-12,3
2020-07-13,12
2020-07-14,21
2020-07-15,18
2020-07-16,21
2020-07-17,48
2020-07-18,70
2020-07-19,24
2020-07-20,58
2020-07-21,28
2020-07-22,50
2020-07-23,52
2020-07-24,45
2020-07-25,58
2020-07-26,71
2020-07-27,76
2020-07-28,58
2020-07-29,44
2020-07-30,27
2020-07-31,97
2020-08-01,43
2020-08-02,56
2020-08-03,54
2020-08-04,89
2020-08-05,44
2020-08-06,88
2020-08-07,69
2020-08-08,46
2020-08-09,107
2020-08-10,103
2020-08-11,85
2020-08-12,98
2020-08-13,70
2020-08-14,94
2020-08-15,108
2020-08-16,77
2020-08-17,123
2020-08-18,55
2020-08-19,61
2020-08-20,139
2020-08-21,79
2020-08-22,71
2020-08-23,94
2020-08-24,109
2020-08-25,38
2020-08-26,25
2020-08-27,66
2020-08-28,26
2020-08-29,69
2020-08-30,55
2020-08-31,106
2020-09-01,55
2020-09-02,25
2020-09-03,55
2020-09-04,60
2020-09-05,66
2020-09-06,37
2020-09-07,68
2020-09-08,26
2020-09-09,14
2020-09-10,59
2020-09-11,28
2020-09-12,30
2020-09-13,52
2020-09-14,50
2020-09-15,3
2020-09-16,29
2020-09-17,14
2020-09-18,20
2020-09-19,26
2020-09-20,20
2020-09-21,18
2020-09-22,14
2020-09-23,17
2020-09-24,19
2020-09-25,20
2020-09-26,10
2020-09-27,28
2020-09-28,14
2020-09-29,4
2020-09-30,1
2020-10-01,27
2020-10-02,14
2020-10-03,14
2020-10-04,8
2020-10-05,25
2020-10-06,17
2020-10-07,13
2020-10-08,11
2020-10-09,14
2020-10-10,25
2020-10-11,14
2020-10-12,17
2020-10-13,16
2020-10-14,7
2020-10-15,14
2020-10-16,11
2020-10-17,11
2020-10-18,19
2020-10-19,10
2020-10-20,7
2020-10-21,3
2020-10-22,11
2020-10-23,6
2020-10-24,4
2020-10-25,1
2020-10-26,11
2020-10-27,4
2020-10-28,10
2020-10-29,7
2020-10-30,5
2020-10-31,5
2020-11-01,4
2020-11-02,2
2020-11-03,7
2020-11-04,2
2020-11-05,6
2020-11-06,2
2020-11-07,5
2020-11-08,2
2020-11-09,7
2020-11-10,5
2020-11-11,2
2020-11-12,4
2020-11-13,9
2020-11-14,7
2020-11-15,7
2020-11-16,6
2020-11-17,0
2020-11-18,1
2020-11-19,3
2020-11-20,4
2020-11-21,2
2020-11-22,5
2020-11-23,6
2020-11-24,1
2020-11-25,1
2020-11-26,3
2020-11-27,5
2020-11-28,2
2020-11-29,4
2020-11-30,1
2020-12-01,0
2020-12-02,0
2020-12-03,7
2020-12-04,1
2020-12-05,2
2020-12-06,0
2020-12-07,2
2020-12-08,0
2020-12-09,1
2020-12-10,1
2020-12-11,7
2020-12-12,4
2020-12-13,2
2020-12-14,10
2020-12-15,4
2020-12-16,6
2020-12-17,22
2020-12-18,20
2020-12-19,27
2020-12-20,31
2020-12-21,52
2020-12-22,41
2020-12-23,31
2020-12-24,86
2020-12-25,65
2020-12-26,76
2020-12-27,70
2020-12-28,58
2020-12-29,40
2020-12-30,35
2020-12-31,85
2021-01-01,83
2021-01-02,29
2021-01-03,67
2021-01-04,66
2021-01-05,50
2021-01-06,100
2021-01-07,93
2021-01-08,80
2021-01-09,84
2021-01-10,104
2021-01-11,94
2021-01-12,60
2021-01-13,56
2021-01-14,114
2021-01-15,69
2021-01-16,53
2021-01-17,109
2021-01-18,60
2021-01-19,58
2021-01-20,97
2021-01-21,85
2021-01-22,74
2021-01-23,97
2021-01-24,65
2021-01-25,55
2021-01-26,57
2021-01-27,55
2021-01-28,62
2021-01-29,69
2021-01-30,50
2021-01-31,71
2021-02-01,39
2021-02-02,35
2021-02-03,11
2021-02-04,48
2021-02-05,59
2021-02-06,39
2021-02-07,24
2021-02-08,31
2021-02-09,21
2021-02-10,19
2021-02-11,20
2021-02-12,29
2021-02-13,26
2021-02-14,13
2021-02-15,16
2021-02-16,9
2021-02-17,8
2021-02-18,9
2021-02-19,12
2021-02-20,6
2021-02-21,16
2021-02-22,2
2021-02-23,12
2021-02-24,1
2021-02-25,11
2021-02-26,12
2021-02-27,9
2021-02-28,12
2021-03-01,6
2021-03-02,10
2021-03-03,4
2021-03-04,6
2021-03-05,14
2021-03-06,6
2021-03-07,7
2021-03-08,5
2021-03-09,6
2021-03-10,3
2021-03-11,5
2021-03-12,5
2021-03-13,7
2021-03-14,15
2021-03-15,10
2021-03-16,2
2021-03-17,4
2021-03-18,6
2021-03-19,8
2021-03-20,7
2021-03-21,6
2021-03-22,6
2021-03-23,5
2021-03-24,1
2021-03-25,7
2021-03-26,3
2021-03-27,8
2021-03-28,3
2021-03-29,7
2021-03-30,2
2021-03-31,7
2021-04-01,5
2021-04-02,13
2021-04-03,8
2021-04-04,7
2021-04-05,16
2021-04-06,10
2021-04-07,11
2021-04-08,10
2021-04-09,16
2021-04-10,54
2021-04-11,11
2021-04-12,13
2021-04-13,24
2021-04-14,14
2021-04-15,47
2021-04-16,54
2021-04-17,41
2021-04-18,38
2021-04-19,49
2021-04-20,36
2021-04-21,36
2021-04-22,70
2021-04-23,104
2021-04-24,74
2021-04-25,67
2021-04-26,64
2021-04-27,49
2021-04-28,36
2021-04-29,76
2021-04-30,61
2021-05-01,68
2021-05-02,77
2021-05-03,65
2021-05-04,61
2021-05-05,54
2021-05-06,80
2021-05-07,73
2021-05-08,120
2021-05-09,117
2021-05-10,87
2021-05-11,92
2021-05-12,101
2021-05-13,93
2021-05-14,121
2021-05-15,145
2021-05-16,135
2021-05-17,121
2021-05-18,122
2021-05-19,157
2021-05-20,144
2021-05-21,158
2021-05-22,162
2021-05-23,171
2021-05-24,186
2021-05-25,183
2021-05-26,191
2021-05-27,193
2021-05-28,225
2021-05-29,292
2021-05-30,293
2021-05-31,210
2021-06-01,249
2021-06-02,190
2021-06-03,174
2021-06-04,300
2021-06-05,248
2021-06-06,333
2021-06-07,283
2021-06-08,249
2021-06-09,245
2021-06-10,255
2021-06-11,272
2021-06-12,233
2021-06-13,253
2021-06-14,311
2021-06-15,262
2021-06-16,227
2021-06-17,226
2021-06-18,283
2021-06-19,253
2021-06-20,215
2021-06-21,172
2021-06-22,277
2021-06-23,116
2021-06-24,157
2021-06-25,251
2021-06-26,174
2021-06-27,188
2021-06-28,149
2021-06-29,189
2021-06-30,111
2021-07-01,159
2021-07-02,213
2021-07-03,204
2021-07-04,127
2021-07-05,140
2021-07-06,177
2021-07-07,85
2021-07-08,116
2021-07-09,207
2021-07-10,209
2021-07-11,172
2021-07-12,124
2021-07-13,90
2021-07-14,80
2021-07-15,131
2021-07-16,122
2021-07-17,145
2021-07-18,194
2021-07-19,121
2021-07-20,96
2021-07-21,40
2021-07-22,123
2021-07-23,55
2021-07-24,83
2021-07-25,116
2021-07-26,108
2021-07-27,78
2021-07-28,28
2021-07-29,125
2021-07-30,90
2021-07-31,100
2021-08-01,69
2021-08-02,64
2021-08-03,51
2021-08-04,37
2021-08-05,110
2021-08-06,65
2021-08-07,102
2021-08-08,137
2021-08-09,64
2021-08-10,85
2021-08-11,44
2021-08-12,57
2021-08-13,119
2021-08-14,96
2021-08-15,115
2021-08-16,106
