dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,1
2020-03-20,21
2020-03-21,62
2020-03-22,65
2020-03-23,73
2020-03-24,99
2020-03-25,142
2020-03-26,140
2020-03-27,148
2020-03-28,175
2020-03-29,181
2020-03-30,174
2020-03-31,179
2020-04-01,181
2020-04-02,201
2020-04-03,202
2020-04-04,206
2020-04-05,193
2020-04-06,191
2020-04-07,190
2020-04-08,201
2020-04-09,192
2020-04-10,193
2020-04-11,180
2020-04-12,192
2020-04-13,172
2020-04-14,174
2020-04-15,159
2020-04-16,170
2020-04-17,154
2020-04-18,167
2020-04-19,162
2020-04-20,161
2020-04-21,157
2020-04-22,153
2020-04-23,136
2020-04-24,134
2020-04-25,121
2020-04-26,120
2020-04-27,109
2020-04-28,114
2020-04-29,102
2020-04-30,91
2020-05-01,104
2020-05-02,98
2020-05-03,96
2020-05-04,93
2020-05-05,101
2020-05-06,96
2020-05-07,83
2020-05-08,90
2020-05-09,82
2020-05-10,77
2020-05-11,78
2020-05-12,79
2020-05-13,70
2020-05-14,74
2020-05-15,65
2020-05-16,55
2020-05-17,46
2020-05-18,52
2020-05-19,49
2020-05-20,54
2020-05-21,41
2020-05-22,45
2020-05-23,34
2020-05-24,32
2020-05-25,35
2020-05-26,42
2020-05-27,33
2020-05-28,29
2020-05-29,28
2020-05-30,26
2020-05-31,28
2020-06-01,25
2020-06-02,22
2020-06-03,21
2020-06-04,19
2020-06-05,19
2020-06-06,13
2020-06-07,18
2020-06-08,20
2020-06-09,17
2020-06-10,17
2020-06-11,15
2020-06-12,16
2020-06-13,13
2020-06-14,11
2020-06-15,15
2020-06-16,15
2020-06-17,12
2020-06-18,14
2020-06-19,12
2020-06-20,13
2020-06-21,16
2020-06-22,15
2020-06-23,11
2020-06-24,13
2020-06-25,13
2020-06-26,9
2020-06-27,13
2020-06-28,11
2020-06-29,16
2020-06-30,18
2020-07-01,16
2020-07-02,22
2020-07-03,17
2020-07-04,24
2020-07-05,20
2020-07-06,22
2020-07-07,24
2020-07-08,26
2020-07-09,27
2020-07-10,31
2020-07-11,36
2020-07-12,38
2020-07-13,47
2020-07-14,38
2020-07-15,42
2020-07-16,40
2020-07-17,42
2020-07-18,48
2020-07-19,54
2020-07-20,55
2020-07-21,60
2020-07-22,58
2020-07-23,52
2020-07-24,48
2020-07-25,54
2020-07-26,61
2020-07-27,55
2020-07-28,59
2020-07-29,63
2020-07-30,55
2020-07-31,53
2020-08-01,57
2020-08-02,61
2020-08-03,59
2020-08-04,47
2020-08-05,51
2020-08-06,48
2020-08-07,49
2020-08-08,47
2020-08-09,41
2020-08-10,45
2020-08-11,44
2020-08-12,38
2020-08-13,38
2020-08-14,44
2020-08-15,32
2020-08-16,37
2020-08-17,32
2020-08-18,33
2020-08-19,34
2020-08-20,40
2020-08-21,27
2020-08-22,32
2020-08-23,31
2020-08-24,32
2020-08-25,33
2020-08-26,27
2020-08-27,30
2020-08-28,25
2020-08-29,23
2020-08-30,27
2020-08-31,28
2020-09-01,16
2020-09-02,16
2020-09-03,11
2020-09-04,10
2020-09-05,10
2020-09-06,15
2020-09-07,20
2020-09-08,23
2020-09-09,21
2020-09-10,21
2020-09-11,17
2020-09-12,18
2020-09-13,16
2020-09-14,19
2020-09-15,22
2020-09-16,23
2020-09-17,18
2020-09-18,16
2020-09-19,22
2020-09-20,21
2020-09-21,20
2020-09-22,23
2020-09-23,26
2020-09-24,19
2020-09-25,25
2020-09-26,30
2020-09-27,36
2020-09-28,34
2020-09-29,30
2020-09-30,30
2020-10-01,20
2020-10-02,20
2020-10-03,21
2020-10-04,21
2020-10-05,22
2020-10-06,21
2020-10-07,22
2020-10-08,24
2020-10-09,34
2020-10-10,34
2020-10-11,36
2020-10-12,40
2020-10-13,46
2020-10-14,44
2020-10-15,41
2020-10-16,49
2020-10-17,53
2020-10-18,57
2020-10-19,61
2020-10-20,68
2020-10-21,69
2020-10-22,86
2020-10-23,88
2020-10-24,103
2020-10-25,114
2020-10-26,114
2020-10-27,132
2020-10-28,140
2020-10-29,150
2020-10-30,169
2020-10-31,168
2020-11-01,179
2020-11-02,203
2020-11-03,224
2020-11-04,215
2020-11-05,208
2020-11-06,208
2020-11-07,204
2020-11-08,198
2020-11-09,207
2020-11-10,219
2020-11-11,215
2020-11-12,220
2020-11-13,208
2020-11-14,206
2020-11-15,211
2020-11-16,236
2020-11-17,247
2020-11-18,221
