dates,covid19mobilitytrend_localbusiness
2020-02-15,-2
2020-02-16,-7
2020-02-17,-3
2020-02-18,-3
2020-02-19,-6
2020-02-20,-7
2020-02-21,-8
2020-02-22,-8
2020-02-23,-8
2020-02-24,-2
2020-02-25,-1
2020-02-26,-4
2020-02-27,-14
2020-02-28,1
2020-02-29,-1
2020-03-01,-3
2020-03-02,-3
2020-03-03,-2
2020-03-04,-4
2020-03-05,-5
2020-03-06,-1
2020-03-07,2
2020-03-08,0
2020-03-09,-2
2020-03-10,-6
2020-03-11,-7
2020-03-12,-7
2020-03-13,-12
2020-03-14,-30
2020-03-15,-29
2020-03-16,-50
2020-03-17,-62
2020-03-18,-71
2020-03-19,-77
2020-03-20,-80
2020-03-21,-87
2020-03-22,-87
2020-03-23,-80
2020-03-24,-81
2020-03-25,-82
2020-03-26,-82
2020-03-27,-82
2020-03-28,-84
2020-03-29,-90
2020-03-30,-79
2020-03-31,-81
2020-04-01,-81
2020-04-02,-81
2020-04-03,-82
2020-04-04,-84
2020-04-05,-85
2020-04-06,-77
2020-04-07,-78
2020-04-08,-78
2020-04-09,-77
2020-04-10,-78
2020-04-11,-82
2020-04-12,-86
2020-04-13,-93
2020-04-14,-76
2020-04-15,-77
2020-04-16,-81
2020-04-17,-81
2020-04-18,-85
2020-04-19,-85
2020-04-20,-70
2020-04-21,-72
2020-04-22,-73
2020-04-23,-71
2020-04-24,-73
2020-04-25,-75
2020-04-26,-81
2020-04-27,-66
2020-04-28,-69
2020-04-29,-70
2020-04-30,-62
2020-05-01,-92
2020-05-02,-69
2020-05-03,-79
2020-05-04,-60
2020-05-05,-62
2020-05-06,-62
2020-05-07,-62
2020-05-08,-61
2020-05-09,-87
2020-05-10,-77
2020-05-11,-45
2020-05-12,-47
2020-05-13,-51
2020-05-14,-50
2020-05-15,-51
2020-05-16,-53
2020-05-17,-65
2020-05-18,-43
2020-05-19,-43
2020-05-20,-40
2020-05-21,-80
2020-05-22,-46
2020-05-23,-52
2020-05-24,-69
2020-05-25,-39
2020-05-26,-39
2020-05-27,-36
2020-05-28,-36
2020-05-29,-32
2020-05-30,-31
2020-05-31,-33
2020-06-01,-59
2020-06-02,-21
2020-06-03,-27
2020-06-04,-29
2020-06-05,-32
2020-06-06,-29
2020-06-07,-37
2020-06-08,-25
2020-06-09,-26
2020-06-10,-27
2020-06-11,-18
2020-06-12,-24
2020-06-13,-23
