dates,cumulativecount_vaccine_covid_19_administered
2021-02-02,1118
2021-02-10,1672
2021-02-16,2726
2021-02-23,4457
2021-03-09,9765
2021-03-16,15767
2021-03-23,22707
2021-03-30,28913
2021-04-07,37258
2021-04-13,44210
2021-04-20,52881
2021-04-27,60916
2021-05-04,67755
2021-05-11,75580
2021-05-18,80734
2021-05-25,86639
2021-06-01,92594
2021-06-08,98747
2021-06-15,101168
2021-06-21,104683
2021-06-29,111259
2021-07-06,115218
2021-07-20,123185
2021-07-27,125742
2021-08-02,130078
2021-08-09,133804
2021-08-16,139022
2021-08-23,144974
2021-08-31,151912
2021-09-07,158270
2021-09-14,176813
2021-09-21,206784
2021-09-28,223735
2021-10-05,251551
2021-10-12,286813
2021-10-18,312524
2021-10-25,324466
2021-11-01,333948
2021-11-08,340002
2021-11-15,342806
2021-11-22,347129
2021-11-30,350362
2021-12-06,351941
2021-12-13,354333
2021-12-20,355717
2022-01-04,358459
2022-01-11,359372
2022-01-18,360890
2022-01-24,362095
2022-01-31,363290
2022-02-07,363926
2022-02-14,365039
2022-02-21,366169
2022-02-28,366924
2022-03-07,367291
2022-03-14,367523
2022-03-21,367690
2022-03-28,367883
2022-04-04,458728
2022-04-11,458943
2022-04-18,459073
2022-04-25,459318
2022-05-02,459742
2022-05-09,460164
2022-05-16,460435
2022-05-23,460894
2022-05-30,461075
2022-06-06,461270
2022-06-13,461504
2022-06-20,461709
2022-07-04,462133
2022-07-18,462522
2022-09-12,469037
2022-09-19,469146
2022-09-26,469223
2022-10-04,469300
2022-10-10,469378
2022-10-17,469464
2022-10-24,469512
2022-10-31,469516
2022-11-07,469584
2022-11-14,469631
2022-11-21,469705
2022-11-28,469759
2022-12-05,469849
2022-12-12,469900
2022-12-19,469996
2023-01-04,478127
2023-01-16,478524
2023-01-23,478738
2023-01-31,479043
2023-02-06,479233
2023-02-13,479552
2023-02-20,479745
2023-02-27,479880
2023-03-06,479950
2023-03-13,480100
2023-03-20,480246
2023-03-27,480346
2023-04-03,480408
