dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-08,0
2020-03-15,0
2020-03-22,0
2020-03-29,4
2020-04-05,0
2020-04-12,2
2020-04-19,1
2020-04-26,1
2020-05-03,0
2020-05-10,1
2020-05-17,0
2020-05-24,0
2020-05-31,2
2020-06-07,0
2020-06-14,0
2020-06-21,0
2020-06-28,0
2020-07-05,0
2020-07-12,0
2020-07-19,0
2020-07-26,0
2020-08-02,0
2020-08-09,0
2020-08-16,0
2020-08-23,0
2020-08-30,0
2020-09-06,0
2020-09-13,3
2020-09-20,3
2020-09-27,5
2020-10-04,5
2020-10-11,5
2020-10-18,4
2020-10-25,7
2020-11-01,17
2020-11-08,16
2020-11-15,19
2020-11-22,26
2020-11-29,17
2020-12-06,18
2020-12-13,20
2020-12-20,11
2020-12-27,10
2021-01-03,18
2021-01-10,20
2021-01-17,27
2021-01-24,14
2021-01-31,10
2021-02-07,15
2021-02-14,3
2021-02-21,4
2021-02-28,11
2021-03-07,5
2021-03-14,9
2021-03-21,7
2021-03-28,2
2021-04-04,4
2021-04-11,7
2021-04-18,1
2021-04-25,3
2021-05-02,3
2021-05-09,0
2021-05-16,2
2021-05-23,0
2021-05-30,0
2021-06-06,0
2021-06-13,0
2021-06-20,0
2021-06-27,0
2021-07-04,1
2021-07-11,1
2021-07-18,0
2021-07-25,1
2021-08-01,5
2021-08-08,6
2021-08-15,4
2021-08-22,2
2021-08-29,2
2021-09-05,2
2021-09-12,2
2021-09-19,1
2021-09-26,1
2021-10-03,0
2021-10-10,1
2021-10-17,0
2021-10-24,4
2021-10-31,0
2021-11-07,0
2021-11-14,1
2021-11-21,1
2021-11-28,0
2021-12-05,2
2021-12-12,3
2021-12-19,1
2021-12-26,4
2022-01-02,4
2022-01-09,4
2022-01-16,2
2022-01-23,0
2022-01-30,0
2022-02-06,1
2022-02-13,1
2022-02-20,0
2022-02-27,0
2022-03-06,0
2022-03-13,0
2022-03-20,1
2022-03-27,3
2022-04-03,0
2022-04-10,4
2022-04-17,0
2022-04-24,0
2022-05-01,2
2022-05-08,3
2022-05-15,2
2022-05-22,2
2022-05-29,1
2022-06-05,4
2022-06-12,3
2022-06-19,3
2022-06-26,2
2022-07-03,1
2022-07-10,4
2022-07-17,3
2022-07-24,2
2022-07-31,3
2022-08-07,4
2022-08-14,4
2022-08-21,2
2022-08-28,1
2022-09-04,0
2022-09-11,0
2022-09-18,0
2022-09-25,0
2022-10-02,0
2022-10-09,1
2022-10-16,1
2022-10-23,0
2022-10-30,1
2022-11-06,0
2022-11-13,1
2022-11-20,1
2022-11-27,1
2022-12-04,1
2022-12-11,1
2022-12-18,0
2022-12-25,1
2023-01-01,0
2023-01-08,0
2023-01-15,1
2023-01-22,0
2023-01-29,0
2023-02-05,0
2023-02-12,0
2023-02-19,0
2023-02-26,0
2023-03-05,0
2023-03-12,0
2023-03-19,0
2023-03-26,0
2023-04-02,0
