dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,3
2020-02-16,12
2020-02-17,5
2020-02-18,4
2020-02-19,3
2020-02-20,3
2020-02-21,6
2020-02-22,3
2020-02-23,9
2020-02-24,10
2020-02-25,23
2020-02-26,15
2020-02-27,6
2020-02-28,7
2020-02-29,7
2020-03-01,10
2020-03-02,7
2020-03-03,4
2020-03-04,5
2020-03-05,5
2020-03-06,8
2020-03-07,14
2020-03-08,11
2020-03-09,12
2020-03-10,16
2020-03-11,17
2020-03-12,37
2020-03-13,25
2020-03-14,1
2020-03-15,-16
2020-03-16,-7
2020-03-17,-6
2020-03-18,-7
2020-03-19,-33
2020-03-20,-13
2020-03-21,-30
2020-03-22,-39
2020-03-23,-26
2020-03-24,-28
2020-03-25,-39
2020-03-26,-27
2020-03-27,-12
2020-03-28,-23
2020-03-29,-38
2020-03-30,-29
2020-03-31,-39
2020-04-01,-23
2020-04-02,-31
2020-04-03,-28
2020-04-04,-25
2020-04-05,-32
2020-04-06,-27
2020-04-07,-26
2020-04-08,-21
2020-04-09,-13
2020-04-10,-57
2020-04-11,-11
2020-04-12,-50
2020-04-13,-26
2020-04-14,-31
2020-04-15,-29
2020-04-16,-28
2020-04-17,-21
2020-04-18,-25
2020-04-19,-36
2020-04-20,-33
2020-04-21,-28
2020-04-22,-28
2020-04-23,-27
2020-04-24,-21
2020-04-25,-20
2020-04-26,-29
2020-04-27,-25
2020-04-28,-25
2020-04-29,-25
2020-04-30,-13
2020-05-01,-30
2020-05-02,-11
2020-05-03,-26
2020-05-04,-20
2020-05-05,-19
2020-05-06,-16
2020-05-07,-15
2020-05-08,-6
2020-05-09,-4
2020-05-10,-19
2020-05-11,-17
2020-05-12,-18
2020-05-13,-17
2020-05-14,-17
2020-05-15,-10
2020-05-16,-12
2020-05-17,-22
2020-05-18,-15
2020-05-19,-15
2020-05-20,-14
2020-05-21,-12
2020-05-22,-7
2020-05-23,-9
2020-05-24,-21
2020-05-25,-12
2020-05-26,-13
2020-05-27,-19
2020-05-28,-7
2020-05-29,-4
2020-05-30,-7
2020-05-31,-18
2020-06-01,-9
2020-06-02,-11
2020-06-03,-10
2020-06-04,-8
2020-06-05,-4
2020-06-06,-4
2020-06-07,-19
2020-06-08,-9
2020-06-09,-12
2020-06-10,-8
2020-06-11,-7
2020-06-12,-2
2020-06-13,-4
2020-06-14,-18
2020-06-15,-8
2020-06-16,-7
2020-06-17,-6
2020-06-18,-7
2020-06-19,-1
2020-06-20,-1
2020-06-21,-15
2020-06-22,-7
2020-06-23,-8
2020-06-24,-8
2020-06-25,-5
2020-06-26,1
2020-06-27,-2
2020-06-28,-15
2020-06-29,-22
2020-06-30,1
2020-07-01,-3
2020-07-02,-5
2020-07-03,2
2020-07-04,-3
2020-07-05,-13
2020-07-06,-4
2020-07-07,-1
2020-07-08,-5
2020-07-09,-3
2020-07-10,1
2020-07-11,-4
2020-07-12,-14
2020-07-13,-3
2020-07-14,-3
2020-07-15,-3
2020-07-16,-5
2020-07-17,1
2020-07-18,-4
2020-07-19,-12
2020-07-20,-2
2020-07-21,-3
2020-07-22,-2
2020-07-23,-3
2020-07-24,3
2020-07-25,-3
2020-07-26,-11
2020-07-27,-1
2020-07-28,-2
2020-07-29,-1
2020-07-30,-3
2020-07-31,4
2020-08-01,-4
2020-08-02,-9
2020-08-03,-1
2020-08-04,1
2020-08-05,3
2020-08-06,1
2020-08-07,2
2020-08-08,-3
2020-08-09,-10
2020-08-10,2
2020-08-11,1
2020-08-12,0
2020-08-13,1
2020-08-14,8
2020-08-15,-22
2020-08-16,-12
2020-08-17,0
2020-08-18,-4
2020-08-19,-4
2020-08-20,-6
2020-08-21,-2
2020-08-22,-9
2020-08-23,-15
2020-08-24,-5
2020-08-25,-6
2020-08-26,-7
2020-08-27,-7
2020-08-28,-3
2020-08-29,-8
2020-08-30,-16
2020-08-31,-7
2020-09-01,-6
2020-09-02,-8
2020-09-03,-10
2020-09-04,-2
2020-09-05,-7
2020-09-06,-14
2020-09-07,0
2020-09-08,-25
2020-09-09,-6
2020-09-10,-10
2020-09-11,-4
2020-09-12,-9
2020-09-13,-16
2020-09-14,-17
2020-09-15,-6
2020-09-16,-8
2020-09-17,-11
2020-09-18,-3
2020-09-19,-5
2020-09-20,-12
2020-09-21,-19
2020-09-22,-4
2020-09-23,-5
2020-09-24,-8
2020-09-25,0
2020-09-26,1
2020-09-27,-8
2020-09-28,-4
2020-09-29,-6
2020-09-30,-4
2020-10-01,-6
2020-10-02,-1
2020-10-03,-1
2020-10-04,-6
2020-10-05,-7
2020-10-06,-3
2020-10-07,-4
2020-10-08,-6
2020-10-09,-3
2020-10-10,-3
2020-10-11,-6
2020-10-12,-9
2020-10-13,-4
2020-10-14,-5
2020-10-15,-9
2020-10-16,1
2020-10-17,-3
2020-10-18,-4
2020-10-19,-8
2020-10-20,-10
2020-10-21,-6
2020-10-22,-8
2020-10-23,-1
2020-10-24,-1
2020-10-25,-3
2020-10-26,-4
2020-10-27,-12
2020-10-28,-5
2020-10-29,-8
2020-10-30,2
2020-10-31,1
2020-11-01,-6
2020-11-02,-7
2020-11-03,-7
2020-11-04,-7
2020-11-05,-9
2020-11-06,-4
2020-11-07,-2
2020-11-08,-4
2020-11-09,-6
2020-11-10,-8
2020-11-11,-8
2020-11-12,-11
2020-11-13,-1
2020-11-14,-3
2020-11-15,-7
2020-11-16,-6
2020-11-17,-14
2020-11-18,-7
2020-11-19,-9
2020-11-20,-4
2020-11-21,-5
2020-11-22,-13
2020-11-23,-6
2020-11-24,-9
2020-11-25,-9
2020-11-26,-7
2020-11-27,3
2020-11-28,-2
2020-11-29,-8
2020-11-30,-3
2020-12-01,-6
2020-12-02,-5
2020-12-03,-12
2020-12-04,1
2020-12-05,0
2020-12-06,-6
2020-12-07,6
2020-12-08,-15
2020-12-09,-5
2020-12-10,-8
2020-12-11,-3
2020-12-12,0
2020-12-13,-4
2020-12-14,-2
2020-12-15,-3
2020-12-16,-2
2020-12-17,-3
2020-12-18,4
2020-12-19,1
2020-12-20,-2
2020-12-21,7
2020-12-22,10
2020-12-23,26
2020-12-24,25
2020-12-25,-53
2020-12-26,-19
2020-12-27,-22
2020-12-28,2
2020-12-29,2
2020-12-30,13
2020-12-31,15
2021-01-01,-60
2021-01-02,-13
2021-01-03,-16
2021-01-04,-6
2021-01-05,-8
2021-01-06,-8
2021-01-07,-16
2021-01-08,-10
2021-01-09,-8
2021-01-10,-13
2021-01-11,-8
2021-01-12,-15
2021-01-13,-15
2021-01-14,-19
2021-01-15,-11
2021-01-16,-12
2021-01-17,-16
2021-01-18,-15
2021-01-19,-15
2021-01-20,-15
2021-01-21,-14
2021-01-22,-11
2021-01-23,-10
2021-01-24,-15
2021-01-25,-12
2021-01-26,-19
2021-01-27,-13
2021-01-28,-13
2021-01-29,-5
2021-01-30,-3
2021-01-31,-8
2021-02-01,-7
2021-02-02,-10
2021-02-03,-11
2021-02-04,-13
2021-02-05,-4
2021-02-06,-4
2021-02-07,-8
2021-02-08,-7
2021-02-09,-3
2021-02-10,-16
2021-02-11,-5
2021-02-12,0
2021-02-13,0
2021-02-14,-9
2021-02-15,-7
2021-02-16,-4
2021-02-17,-3
2021-02-18,-4
2021-02-19,2
2021-02-20,3
2021-02-21,0
2021-02-22,-2
2021-02-23,-4
2021-02-24,-3
2021-02-25,-4
2021-02-26,6
2021-02-27,6
2021-02-28,6
2021-03-01,1
2021-03-02,-3
2021-03-03,-1
2021-03-04,-5
2021-03-05,6
2021-03-06,8
2021-03-07,4
2021-03-08,-3
2021-03-09,-4
2021-03-10,-2
2021-03-11,-4
2021-03-12,3
2021-03-13,2
2021-03-14,-3
2021-03-15,-6
2021-03-16,-14
2021-03-17,-3
2021-03-18,-2
2021-03-19,-4
2021-03-20,6
2021-03-21,-10
2021-03-22,-4
2021-03-23,-11
2021-03-24,-2
2021-03-25,-2
2021-03-26,6
2021-03-27,9
2021-03-28,-2
2021-03-29,2
2021-03-30,7
2021-03-31,-5
2021-04-01,28
2021-04-02,-31
2021-04-03,25
2021-04-04,-27
2021-04-05,-2
2021-04-06,1
2021-04-07,0
2021-04-08,0
2021-04-09,7
2021-04-10,7
2021-04-11,-1
2021-04-12,2
2021-04-13,1
2021-04-14,2
2021-04-15,0
2021-04-16,5
2021-04-17,10
2021-04-18,4
2021-04-19,4
2021-04-20,4
2021-04-21,4
2021-04-22,2
2021-04-23,11
2021-04-24,10
2021-04-25,7
2021-04-26,8
2021-04-27,6
2021-04-28,8
2021-04-29,8
2021-04-30,24
2021-05-01,8
2021-05-02,11
2021-05-03,13
2021-05-04,11
2021-05-05,10
2021-05-06,8
2021-05-07,20
2021-05-08,24
2021-05-09,13
2021-05-10,8
2021-05-11,8
2021-05-12,12
2021-05-13,11
2021-05-14,20
2021-05-15,17
2021-05-16,10
2021-05-17,13
2021-05-18,12
2021-05-19,12
2021-05-20,16
2021-05-21,23
2021-05-22,23
2021-05-23,6
2021-05-24,14
2021-05-25,11
2021-05-26,14
2021-05-27,13
2021-05-28,24
2021-05-29,20
2021-05-30,11
2021-05-31,20
2021-06-01,18
2021-06-02,19
2021-06-03,17
2021-06-04,25
2021-06-05,20
2021-06-06,10
2021-06-07,2
2021-06-08,23
2021-06-09,22
2021-06-10,18
2021-06-11,23
2021-06-12,17
2021-06-13,7
2021-06-14,18
2021-06-15,16
2021-06-16,17
2021-06-17,16
2021-06-18,24
2021-06-19,18
2021-06-20,6
2021-06-21,17
2021-06-22,15
2021-06-23,17
2021-06-24,17
2021-06-25,24
2021-06-26,17
2021-06-27,7
2021-06-28,27
2021-06-29,-10
2021-06-30,21
2021-07-01,19
2021-07-02,24
2021-07-03,19
2021-07-04,10
2021-07-05,25
2021-07-06,21
2021-07-07,22
2021-07-08,21
2021-07-09,27
2021-07-10,21
2021-07-11,17
2021-07-12,21
2021-07-13,21
2021-07-14,22
2021-07-15,22
2021-07-16,27
2021-07-17,20
2021-07-18,12
2021-07-19,23
2021-07-20,19
2021-07-21,18
2021-07-22,17
2021-07-23,24
2021-07-24,15
2021-07-25,9
2021-07-26,21
2021-07-27,18
2021-07-28,19
2021-07-29,18
2021-07-30,26
2021-07-31,18
2021-08-01,11
2021-08-02,22
2021-08-03,21
2021-08-04,21
2021-08-05,18
2021-08-06,27
2021-08-07,18
2021-08-08,10
2021-08-09,22
2021-08-10,20
2021-08-11,22
2021-08-12,21
2021-08-13,28
2021-08-14,18
2021-08-15,9
2021-08-16,24
2021-08-17,21
2021-08-18,22
2021-08-19,19
2021-08-20,26
2021-08-21,15
2021-08-22,10
2021-08-23,24
2021-08-24,20
2021-08-25,22
2021-08-26,20
2021-08-27,26
2021-08-28,20
2021-08-29,14
2021-08-30,26
2021-08-31,22
2021-09-01,24
2021-09-02,20
2021-09-03,28
2021-09-04,18
2021-09-05,14
2021-09-06,25
2021-09-07,26
2021-09-08,4
2021-09-09,28
2021-09-10,28
2021-09-11,19
2021-09-12,17
2021-09-13,27
2021-09-14,23
2021-09-15,24
2021-09-16,19
2021-09-17,25
2021-09-18,18
2021-09-19,13
2021-09-20,29
2021-09-21,2
2021-09-22,27
2021-09-23,21
2021-09-24,25
2021-09-25,19
2021-09-26,18
2021-09-27,25
2021-09-28,24
2021-09-29,24
2021-09-30,23
2021-10-01,25
2021-10-02,20
2021-10-03,25
2021-10-04,26
2021-10-05,18
2021-10-06,25
2021-10-07,20
2021-10-08,26
2021-10-09,23
2021-10-10,22
2021-10-11,25
2021-10-12,22
2021-10-13,18
2021-10-14,8
2021-10-15,26
2021-10-16,20
2021-10-17,22
2021-10-18,23
2021-10-19,19
2021-10-20,22
2021-10-21,18
2021-10-22,23
2021-10-23,19
2021-10-24,19
2021-10-25,17
2021-10-26,20
2021-10-27,18
2021-10-28,9
2021-10-29,20
2021-10-30,25
2021-10-31,24
2021-11-01,22
2021-11-02,20
2021-11-03,23
2021-11-04,19
2021-11-05,24
2021-11-06,20
2021-11-07,22
2021-11-08,22
2021-11-09,16
2021-11-10,20
2021-11-11,16
2021-11-12,24
2021-11-13,20
2021-11-14,23
2021-11-15,23
2021-11-16,20
2021-11-17,22
2021-11-18,16
2021-11-19,23
2021-11-20,19
2021-11-21,21
2021-11-22,22
2021-11-23,18
2021-11-24,20
2021-11-25,3
2021-11-26,31
2021-11-27,22
2021-11-28,11
2021-11-29,20
2021-11-30,23
2021-12-01,25
2021-12-02,22
2021-12-03,14
2021-12-04,25
2021-12-05,26
2021-12-06,18
2021-12-07,22
2021-12-08,11
2021-12-09,21
2021-12-10,26
2021-12-11,13
2021-12-12,22
2021-12-13,16
2021-12-14,29
2021-12-15,27
2021-12-16,20
2021-12-17,25
2021-12-18,23
2021-12-19,27
2021-12-20,33
2021-12-21,33
2021-12-22,37
2021-12-23,42
2021-12-24,52
2021-12-25,-47
2021-12-26,8
2021-12-27,23
2021-12-28,18
2021-12-29,21
2021-12-30,26
2021-12-31,38
2022-01-01,-51
2022-01-02,8
2022-01-03,13
2022-01-04,10
2022-01-05,12
2022-01-06,6
2022-01-07,1
2022-01-08,13
2022-01-09,8
2022-01-10,13
2022-01-11,14
2022-01-12,11
2022-01-13,6
2022-01-14,17
2022-01-15,15
2022-01-16,15
2022-01-17,17
2022-01-18,14
2022-01-19,14
2022-01-20,14
2022-01-21,20
2022-01-22,17
2022-01-23,18
2022-01-24,16
2022-01-25,16
2022-01-26,17
2022-01-27,15
2022-01-28,23
2022-01-29,21
2022-01-30,20
2022-01-31,20
2022-02-01,13
2022-02-02,22
2022-02-03,19
2022-02-04,25
2022-02-05,23
2022-02-06,23
2022-02-07,19
2022-02-08,20
2022-02-09,25
2022-02-10,4
2022-02-11,31
2022-02-12,21
2022-02-13,21
2022-02-14,27
