dates,incrementalcount_medicaltest_conditioncovid_19
2020-07-21,959
2020-07-22,1016
2020-07-23,1114
2020-07-24,931
2020-07-25,1085
2020-07-26,1220
2020-07-27,850
2020-07-28,1353
2020-07-29,1615
2020-07-30,1722
2020-07-31,1314
2020-08-01,1748
2020-08-02,1418
2020-08-03,1438
2020-08-04,1502
2020-08-05,1839
2020-08-06,1769
2020-08-07,1717
2020-08-08,1548
2020-08-09,1789
2020-08-10,1618
2020-08-11,1882
2020-08-12,2144
2020-08-13,2485
2020-08-14,2191
2020-08-15,2435
2020-08-16,2142
2020-08-17,2269
2020-08-18,2124
2020-08-19,2261
2020-08-20,3030
2020-08-21,2445
2020-08-22,2310
2020-08-23,2173
2020-08-24,2194
2020-08-25,2048
2020-08-26,2185
2020-08-27,2542
2020-08-28,2109
2020-08-29,2290
2020-08-30,1909
2020-08-31,2040
2020-09-01,1916
2020-09-02,2067
2020-09-03,2438
2020-09-04,1869
2020-09-05,1703
2020-09-06,1551
2020-09-07,1640
2020-09-08,1364
2020-09-09,2044
2020-09-10,1957
2020-09-11,2094
2020-09-12,1647
2020-09-13,2407
2020-09-14,1736
2020-09-15,1666
2020-09-16,2470
2020-09-17,2536
2020-09-18,2632
2020-09-19,2922
2020-09-20,2196
2020-09-21,1783
2020-09-22,2409
2020-09-23,2444
2020-09-24,2303
2020-09-25,2545
2020-09-26,2096
2020-09-27,2326
2020-09-28,2302
2020-09-29,2116
2020-09-30,2211
2020-10-01,2574
2020-10-02,2252
2020-10-03,2108
2020-10-04,2537
2020-10-05,2176
2020-10-06,1961
2020-10-07,2497
2020-10-08,2491
2020-10-09,2732
2020-10-10,2315
2020-10-11,2529
2020-10-12,1940
2020-10-13,2257
2020-10-14,2761
2020-10-15,2481
2020-10-16,2882
2020-10-17,2885
2020-10-18,2404
2020-10-19,2561
2020-10-20,2690
2020-10-21,2823
2020-10-22,2951
2020-10-23,2685
2020-10-24,3144
2020-10-25,3285
2020-10-26,2811
2020-10-27,2919
2020-10-28,2946
2020-10-29,2966
2020-10-30,3075
2020-10-31,3698
2020-11-01,3414
2020-11-02,3557
2020-11-03,2816
2020-11-04,3044
2020-11-05,2842
2020-11-06,3523
2020-11-07,2941
2020-11-08,2942
2020-11-09,2851
2020-11-10,3296
2020-11-11,3014
2020-11-12,3460
2020-11-13,3035
2020-11-14,2955
2020-11-15,3120
2020-11-16,3189
2020-11-17,2345
2020-11-18,3380
2020-11-19,3093
2020-11-20,3377
2020-11-21,3391
2020-11-22,3221
2020-11-23,2192
2020-11-24,2664
2020-11-25,3030
2020-11-26,2960
2020-11-27,3049
2020-11-28,2870
2020-11-29,3033
2020-11-30,3091
2020-12-01,2768
2020-12-02,2686
2020-12-03,2909
2020-12-04,3100
2020-12-05,3010
2020-12-06,2907
2020-12-07,3192
2020-12-08,1776
2020-12-09,2909
2020-12-10,2626
2020-12-11,2840
2020-12-12,3033
2020-12-13,2659
2020-12-14,2978
2020-12-15,2446
2020-12-16,3049
2020-12-17,2637
2020-12-18,3558
2020-12-19,2612
2020-12-20,3941
2020-12-21,2868
2020-12-22,2788
2020-12-23,2609
2020-12-24,2928
2020-12-25,2497
2020-12-26,2071
2020-12-27,2249
2020-12-28,2399
2020-12-29,2797
2020-12-30,3043
2020-12-31,2858
2021-01-01,2779
2021-01-02,1810
2021-01-03,1995
2021-01-04,2915
2021-01-05,2602
2021-01-06,3365
2021-01-07,2806
2021-01-08,3639
2021-01-09,3592
2021-01-10,3298
2021-01-11,3355
2021-01-12,3354
2021-01-13,3405
2021-01-14,3512
2021-01-15,3602
2021-01-16,3293
2021-01-17,2866
2021-01-18,3239
2021-01-19,3481
2021-01-20,3879
2021-01-21,3208
2021-01-22,3111
2021-01-23,2571
2021-01-24,3111
2021-01-25,3345
2021-01-26,3248
2021-01-27,3323
2021-01-28,3565
2021-01-29,3280
2021-01-30,3431
2021-01-31,2843
2021-02-01,3037
2021-02-02,2836
2021-02-03,2973
2021-02-04,2944
2021-02-05,3237
2021-02-06,2772
2021-02-07,3084
2021-02-08,3266
2021-02-09,3206
2021-02-10,2217
2021-02-11,3491
2021-02-12,2873
2021-02-13,2639
2021-02-14,2831
2021-02-15,2817
2021-02-16,2116
2021-02-17,3207
2021-02-18,3209
2021-02-19,3282
2021-02-20,3520
2021-02-21,2982
2021-02-22,3041
2021-02-23,3274
2021-02-24,2797
2021-02-25,3743
