dates,incrementalcount_vaccine_covid_19_administered
2021-01-18,1297
2021-01-19,1274
2021-01-20,1040
2021-01-21,1215
2021-01-22,1236
2021-01-23,1163
2021-01-24,1051
2021-01-25,1191
2021-01-26,1199
2021-01-27,1141
2021-01-28,1168
2021-01-29,1142
2021-01-30,1025
2021-01-31,912
2021-02-01,1243
2021-02-02,1250
2021-02-03,1381
2021-02-04,1844
2021-02-05,2199
2021-02-06,1910
2021-02-07,1671
2021-02-08,2028
2021-02-09,2052
2021-02-10,1261
2021-02-11,1746
2021-02-12,2130
2021-02-13,1701
2021-02-14,1466
2021-02-15,2006
2021-02-16,2062
2021-02-17,1974
2021-02-18,2019
2021-02-19,2357
2021-02-20,1249
2021-02-21,1111
2021-02-22,1915
2021-02-23,2445
2021-02-24,2783
2021-02-25,2082
2021-02-26,2515
2021-02-27,1808
2021-02-28,1657
2021-03-01,2259
2021-03-02,2246
2021-03-03,2725
2021-03-04,3092
2021-03-05,2860
2021-03-06,3093
2021-03-07,1965
2021-03-08,3912
2021-03-09,3640
2021-03-10,3555
2021-03-11,4287
2021-03-12,3863
2021-03-13,2952
2021-03-14,2293
2021-03-15,3911
2021-03-16,4584
2021-03-17,3010
2021-03-18,4393
2021-03-19,2067
2021-03-20,2838
2021-03-21,2765
2021-03-22,4963
2021-03-23,4781
2021-03-24,4582
2021-03-25,5844
2021-03-26,5769
2021-03-27,4739
2021-03-28,3975
2021-03-29,5524
2021-03-30,5605
2021-03-31,5667
2021-04-01,6170
2021-04-02,5512
2021-04-03,3401
2021-04-04,3234
2021-04-05,3461
2021-04-06,3859
2021-04-07,4586
2021-04-08,4729
2021-04-09,5471
2021-04-10,3178
2021-04-11,3734
2021-04-12,4682
2021-04-13,5485
2021-04-14,4387
2021-04-15,5386
2021-04-16,5105
2021-04-17,4878
2021-04-18,1875
2021-04-19,6325
2021-04-20,5956
2021-04-21,6790
2021-04-22,6007
2021-04-23,6042
2021-04-24,3923
2021-04-25,1720
2021-04-26,5427
2021-04-27,4618
2021-04-28,3610
2021-04-29,4504
2021-04-30,4410
2021-05-01,3879
2021-05-02,2182
2021-05-03,5042
2021-05-04,5470
2021-05-05,7008
2021-05-06,6473
2021-05-07,6718
2021-05-08,3366
2021-05-09,3965
2021-05-10,6809
2021-05-11,6169
2021-05-12,7189
2021-05-13,6803
2021-05-14,7711
2021-05-15,6183
2021-05-16,3510
2021-05-17,6183
2021-05-18,7146
2021-05-19,8176
2021-05-20,7881
2021-05-21,7504
2021-05-22,7614
2021-05-23,5646
2021-05-24,8102
2021-05-25,7947
2021-05-26,8202
2021-05-27,6374
2021-05-28,4212
2021-05-29,2902
2021-05-30,3448
2021-05-31,4332
2021-06-01,8598
2021-06-02,6047
2021-06-03,6539
2021-06-04,5459
2021-06-05,4857
2021-06-06,2320
2021-06-07,4506
2021-06-08,6398
2021-06-09,5795
2021-06-10,5743
2021-06-11,5950
2021-06-12,4954
2021-06-13,2347
2021-06-14,6567
2021-06-15,7959
2021-06-16,5834
2021-06-17,6235
2021-06-18,5572
2021-06-19,4170
2021-06-20,2891
2021-06-21,2711
2021-06-22,4613
2021-06-23,4670
2021-06-24,5922
2021-06-25,3760
2021-06-26,2594
2021-06-27,1644
2021-06-28,4839
2021-06-29,5371
2021-06-30,5900
2021-07-01,4255
2021-07-02,4524
2021-07-03,3193
2021-07-04,2293
2021-07-05,4900
2021-07-06,2657
2021-07-07,4277
2021-07-08,3322
2021-07-09,3748
2021-07-10,1924
2021-07-11,1005
2021-07-12,2274
2021-07-13,2842
2021-07-14,3474
2021-07-15,2971
2021-07-16,2997
2021-07-17,1884
2021-07-18,1044
2021-07-19,3763
2021-07-20,2377
2021-07-21,3253
2021-07-22,2991
2021-07-23,5634
2021-07-24,1351
2021-07-25,809
2021-07-26,2362
2021-07-27,3758
2021-07-28,905
2021-07-29,4109
2021-07-30,2597
2021-07-31,1566
2021-08-01,599
2021-08-02,2415
2021-08-03,2585
2021-08-04,2414
2021-08-05,2665
2021-08-06,2729
2021-08-07,1025
2021-08-08,657
2021-08-09,2274
2021-08-10,1755
2021-08-11,1834
2021-08-12,1830
2021-08-13,1383
2021-08-14,643
2021-08-15,103
2021-08-16,1286
2021-08-17,1179
2021-08-18,1098
2021-08-19,1248
2021-08-20,1293
2021-08-21,407
2021-08-22,52
2021-08-23,881
2021-08-24,842
2021-08-25,851
2021-08-26,665
2021-08-27,659
2021-08-28,376
2021-08-29,83
2021-08-30,684
2021-08-31,684
2021-09-01,545
2021-09-02,506
2021-09-03,692
2021-09-04,388
2021-09-05,66
2021-09-06,1358
2021-09-07,1470
2021-09-08,756
2021-09-09,1177
2021-09-10,866
2021-09-11,598
2021-09-12,40
2021-09-13,1247
2021-09-14,1099
2021-09-15,1143
2021-09-16,1157
2021-09-17,1058
2021-09-18,521
2021-09-19,49
2021-09-20,1075
2021-09-21,287
2021-09-22,952
2021-09-23,890
2021-09-24,1179
2021-09-25,591
2021-09-26,40
2021-09-27,1826
2021-10-09,1217
2021-10-10,1039
2021-10-11,1968
2021-10-12,2080
2021-10-13,1948
2021-10-14,1774
2021-10-15,2091
2021-10-16,1697
2021-10-17,1450
2021-10-18,2628
2021-10-19,2547
2021-10-20,2052
2021-10-21,2273
2021-10-22,2236
2021-10-23,1544
2021-10-24,857
2021-10-25,1895
2021-10-26,1877
2021-10-27,2267
2021-10-28,2003
2021-10-29,1429
2021-10-30,1431
2021-10-31,1187
2021-11-01,1934
2021-11-02,1227
2021-11-03,1279
2021-11-04,1334
2021-11-05,1079
2021-11-06,1575
2021-11-07,543
2021-11-08,3363
2021-11-09,3100
2021-11-10,2905
2021-11-11,2990
2021-11-12,2125
2021-11-13,3090
2021-11-14,2234
2021-11-15,2933
2021-11-16,3347
2021-11-17,3342
2021-11-18,2838
2021-11-19,2942
2021-11-20,3038
2021-11-21,3333
2021-11-22,3331
2021-11-23,3024
2021-11-24,2917
2021-11-25,2997
2021-11-26,3153
2021-11-27,3455
2021-11-28,3472
2021-11-29,3529
2021-11-30,3568
2021-12-01,2772
2021-12-02,3124
2021-12-03,2446
2021-12-04,3185
2021-12-05,3185
2021-12-06,3013
2021-12-07,1144
2021-12-08,2937
2021-12-09,3183
2021-12-10,3220
2021-12-11,2834
2021-12-12,2423
2021-12-13,4087
2021-12-14,2865
2021-12-15,2319
2021-12-16,2471
2021-12-17,2136
2021-12-18,2718
2021-12-19,2763
2021-12-20,3643
2021-12-21,3143
2021-12-22,3959
2021-12-23,4427
2021-12-24,2593
2021-12-25,797
2021-12-26,2240
2021-12-27,9536
2021-12-28,8966
2021-12-29,8389
2021-12-30,8341
2021-12-31,3509
2022-01-01,772
2022-01-02,2950
2022-01-03,10378
2022-01-04,10656
2022-01-05,9617
2022-01-06,7941
2022-01-07,8435
2022-01-08,5102
2022-01-09,5209
2022-01-10,6032
2022-01-11,7100
2022-01-12,6514
2022-01-13,6070
2022-01-14,6371
2022-01-15,3334
2022-01-16,1992
2022-01-17,4389
2022-01-18,4825
2022-01-19,4301
2022-01-20,3888
2022-01-21,3618
2022-01-22,1914
2022-01-23,1359
2022-01-24,3115
2022-01-25,3233
2022-01-26,3161
2022-01-27,2291
2022-01-28,1776
2022-01-29,1167
2022-01-30,1162
2022-01-31,2425
2022-02-01,1857
2022-02-02,1669
2022-02-03,1606
2022-02-04,1856
2022-02-05,1206
2022-02-06,964
2022-02-07,1264
2022-02-08,1325
2022-02-09,1109
2022-02-10,1189
2022-02-11,1508
2022-02-12,1518
2022-02-13,740
2022-02-14,1256
2022-02-15,905
2022-02-16,605
2022-02-17,740
2022-02-18,782
2022-02-19,1128
2022-02-20,596
2022-02-21,993
2022-02-22,739
2022-02-23,705
2022-02-24,685
2022-02-25,628
2022-02-26,736
2022-02-27,559
2022-02-28,649
2022-03-01,640
2022-03-02,445
2022-03-03,496
2022-03-04,620
2022-03-05,597
2022-03-06,395
2022-03-07,727
2022-03-08,478
2022-03-09,554
2022-03-10,466
2022-03-11,555
2022-03-12,475
2022-03-13,304
2022-03-14,653
2022-03-15,504
2022-03-16,463
2022-03-17,373
2022-03-18,459
2022-03-19,523
2022-03-20,222
2022-03-21,387
2022-03-22,449
2022-03-23,442
2022-03-24,512
2022-03-25,455
2022-03-26,130
2022-03-27,206
2022-03-28,433
2022-03-29,347
2022-03-30,332
2022-03-31,240
2022-04-01,450
2022-04-02,317
2022-04-03,179
2022-04-04,325
2022-04-05,303
2022-04-06,227
2022-04-07,262
2022-04-08,322
2022-04-09,350
2022-04-10,116
2022-04-11,345
2022-04-12,258
2022-04-13,300
2022-04-14,439
2022-04-15,115
2022-04-16,166
2022-04-17,77
2022-04-18,4830
2022-04-19,1003
2022-04-20,1202
2022-04-21,924
2022-04-22,999
2022-04-23,627
2022-04-24,595
2022-04-25,1133
2022-04-26,1389
2022-04-27,875
2022-04-28,806
2022-04-29,668
2022-04-30,497
2022-05-01,299
2022-05-02,619
2022-05-03,516
2022-05-04,253
2022-05-05,325
2022-05-06,324
2022-05-07,284
2022-05-08,13
2022-05-09,982
