dates,covid19mobilitytrend_park
2020-02-15,21
2020-02-16,16
2020-02-17,32
2020-02-18,23
2020-02-19,18
2020-02-20,22
2020-02-21,36
2020-02-22,60
2020-02-23,60
2020-02-24,62
2020-02-25,65
2020-02-26,25
2020-02-27,13
2020-02-28,14
2020-02-29,16
2020-03-01,24
2020-03-02,32
2020-03-03,-9
2020-03-04,-3
2020-03-05,17
2020-03-06,22
2020-03-07,-6
2020-03-08,-1
2020-03-09,15
2020-03-10,0
2020-03-11,18
2020-03-12,3
2020-03-13,-6
2020-03-14,-13
2020-03-15,-19
2020-03-16,-27
2020-03-17,-44
2020-03-18,-34
2020-03-19,-13
2020-03-20,-42
2020-03-21,-69
2020-03-22,-68
2020-03-23,-46
2020-03-24,-53
2020-03-25,-67
2020-03-26,-56
2020-03-27,-54
2020-03-28,-42
2020-03-29,-45
2020-03-30,-56
2020-03-31,-17
2020-04-01,-40
2020-04-02,-55
2020-04-03,-63
2020-04-04,-49
2020-04-05,-38
2020-04-06,-35
2020-04-07,-46
2020-04-08,-27
2020-04-09,-35
2020-04-10,-16
2020-04-11,-41
2020-04-12,-41
2020-04-13,-28
2020-04-14,-41
2020-04-15,-31
2020-04-16,-36
2020-04-17,-22
2020-04-18,-26
2020-04-19,-29
2020-04-20,-47
2020-04-21,-34
2020-04-22,-26
2020-04-23,-29
2020-04-24,-27
2020-04-25,-21
2020-04-26,-24
2020-04-27,-13
2020-04-28,-19
2020-04-29,-32
2020-04-30,-12
2020-05-01,14
2020-05-02,-21
2020-05-03,-19
2020-05-04,-11
2020-05-05,-15
2020-05-06,-1
2020-05-07,-17
2020-05-08,-3
2020-05-09,-8
2020-05-10,-26
2020-05-11,-16
2020-05-12,-5
2020-05-13,-10
2020-05-14,-8
2020-05-15,4
2020-05-16,1
2020-05-17,-1
2020-05-18,-17
2020-05-19,-21
2020-05-20,-5
2020-05-21,-8
2020-05-22,13
2020-05-23,15
2020-05-24,14
2020-05-25,15
2020-05-26,0
2020-05-27,-18
2020-05-28,13
2020-05-29,19
2020-05-30,-22
2020-05-31,18
2020-06-01,14
2020-06-02,2
2020-06-03,25
2020-06-04,13
2020-06-05,-3
2020-06-06,0
2020-06-07,17
2020-06-08,17
2020-06-09,5
2020-06-10,23
2020-06-11,22
2020-06-12,33
2020-06-13,29
2020-06-14,21
2020-06-15,10
2020-06-16,-1
2020-06-17,28
2020-06-18,28
2020-06-19,31
2020-06-20,26
2020-06-21,5
2020-06-22,23
2020-06-23,18
2020-06-24,35
2020-06-25,32
2020-06-26,44
2020-06-27,40
2020-06-28,34
2020-06-29,115
2020-06-30,17
2020-07-01,41
2020-07-02,31
2020-07-03,41
2020-07-04,28
2020-07-05,15
2020-07-06,39
2020-07-07,25
2020-07-08,52
2020-07-09,46
2020-07-10,59
2020-07-11,51
2020-07-12,32
2020-07-13,53
2020-07-14,38
2020-07-15,59
2020-07-16,54
2020-07-17,54
2020-07-18,47
2020-07-19,31
2020-07-20,62
2020-07-21,50
2020-07-22,72
2020-07-23,63
2020-07-24,70
2020-07-25,57
2020-07-26,37
2020-07-27,69
2020-07-28,51
2020-07-29,71
2020-07-30,64
2020-07-31,72
2020-08-01,48
2020-08-02,35
2020-08-03,69
2020-08-04,51
2020-08-05,70
2020-08-06,66
2020-08-07,76
2020-08-08,57
2020-08-09,40
2020-08-10,93
2020-08-11,74
2020-08-12,94
2020-08-13,87
2020-08-14,84
2020-08-15,60
2020-08-16,37
2020-08-22,56
2020-08-23,24
2020-08-25,40
2020-08-29,48
2020-08-30,24
2020-09-01,34
2020-09-04,42
2020-09-05,35
2020-09-06,19
2020-09-11,45
2020-09-12,25
2020-09-13,-21
2020-09-14,-3
2020-09-15,16
