dates,covid19mobilitytrend_transporthub
2020-02-15,8
2020-02-16,7
2020-02-17,4
2020-02-18,5
2020-02-19,2
2020-02-20,0
2020-02-21,8
2020-02-22,5
2020-02-23,4
2020-02-24,2
2020-02-25,-9
2020-02-26,6
2020-02-27,6
2020-02-28,11
2020-02-29,8
2020-03-01,8
2020-03-02,6
2020-03-03,8
2020-03-04,8
2020-03-05,5
2020-03-06,10
2020-03-07,6
2020-03-08,5
2020-03-09,2
2020-03-10,5
2020-03-11,10
2020-03-12,-66
2020-03-13,-48
2020-03-14,-22
2020-03-15,-8
2020-03-16,-11
2020-03-17,-17
2020-03-18,-21
2020-03-19,-31
2020-03-20,-36
2020-03-21,-39
2020-03-22,-44
2020-03-23,-48
2020-03-24,-47
2020-03-25,-56
2020-03-26,-57
2020-03-27,-76
2020-03-28,-74
2020-03-29,-52
2020-03-30,-56
2020-03-31,-56
2020-04-01,-54
2020-04-02,-54
2020-04-03,-68
2020-04-04,-67
2020-04-05,-51
2020-04-06,-51
2020-04-07,-50
2020-04-08,-50
2020-04-09,-49
2020-04-10,-63
2020-04-11,-62
2020-04-12,-45
2020-04-13,-47
2020-04-14,-47
2020-04-15,-47
2020-04-16,-43
2020-04-17,-61
2020-04-18,-60
2020-04-19,-50
2020-04-20,-82
2020-04-21,-36
2020-04-22,-36
2020-04-23,-36
2020-04-24,-62
2020-04-25,-58
2020-04-26,-48
2020-04-27,-51
2020-04-28,-48
2020-04-29,-48
2020-04-30,-49
2020-05-01,-49
2020-05-02,-52
2020-05-03,-45
2020-05-04,-47
2020-05-05,-45
2020-05-06,-43
2020-05-07,-44
2020-05-08,-44
2020-05-09,-42
2020-05-10,-39
2020-05-11,-41
2020-05-12,-41
2020-05-13,-44
2020-05-14,-45
2020-05-15,-41
2020-05-16,-42
2020-05-17,-42
2020-05-18,-43
2020-05-19,-44
2020-05-20,-44
2020-05-21,-44
2020-05-22,-32
2020-05-23,-45
2020-05-24,-77
2020-05-25,-76
2020-05-26,-76
2020-05-27,-76
2020-05-28,-77
2020-05-29,-69
2020-05-30,-45
2020-05-31,-43
2020-06-01,-42
2020-06-02,-43
2020-06-03,-44
2020-06-04,-46
2020-06-05,-47
2020-06-06,-43
2020-06-07,-43
2020-06-08,-42
2020-06-09,-43
2020-06-10,-44
2020-06-11,-45
2020-06-12,-44
2020-06-13,-42
2020-06-14,-40
