dates,covid19mobilitytrend_park
2020-02-15,9
2020-02-16,4
2020-02-17,6
2020-02-18,2
2020-02-19,0
2020-02-20,-5
2020-02-21,15
2020-02-22,5
2020-02-23,-1
2020-02-24,-2
2020-02-25,-9
2020-02-26,4
2020-02-27,1
2020-02-28,23
2020-02-29,6
2020-03-01,4
2020-03-02,6
2020-03-03,6
2020-03-04,8
2020-03-05,3
2020-03-06,19
2020-03-07,10
2020-03-08,6
2020-03-09,4
2020-03-10,7
2020-03-11,8
2020-03-12,-60
2020-03-13,-41
2020-03-14,-17
2020-03-15,-6
2020-03-16,-6
2020-03-17,-18
2020-03-18,-20
2020-03-19,-30
2020-03-20,-30
2020-03-21,-31
2020-03-22,-35
2020-03-23,-39
2020-03-24,-39
2020-03-25,-47
2020-03-26,-50
2020-03-27,-57
2020-03-28,-57
2020-03-29,-40
2020-03-30,-45
2020-03-31,-46
2020-04-01,-43
2020-04-02,-44
2020-04-03,-47
2020-04-04,-49
2020-04-05,-36
2020-04-06,-37
2020-04-07,-36
2020-04-08,-35
2020-04-09,-35
2020-04-10,-42
2020-04-11,-42
2020-04-12,-29
2020-04-13,-31
2020-04-14,-32
2020-04-15,-32
2020-04-16,-48
2020-04-17,-48
2020-04-18,-49
2020-04-19,-43
2020-04-20,-63
2020-04-21,-41
2020-04-22,-42
2020-04-23,-45
2020-04-24,-57
2020-04-25,-53
2020-04-26,-47
2020-04-27,-50
2020-04-28,-49
2020-04-29,-48
2020-04-30,-46
2020-05-01,-41
2020-05-02,-42
2020-05-03,-39
2020-05-04,-43
2020-05-05,-41
2020-05-06,-39
2020-05-07,-42
2020-05-08,-37
2020-05-09,-36
2020-05-10,-35
2020-05-11,-38
2020-05-12,-38
2020-05-13,-40
2020-05-14,-43
2020-05-15,-34
2020-05-16,-36
2020-05-17,-36
2020-05-18,-40
2020-05-19,-41
2020-05-20,-39
2020-05-21,-40
2020-05-22,-25
2020-05-23,-26
2020-05-24,-46
2020-05-25,-43
2020-05-26,-44
2020-05-27,-46
2020-05-28,-51
2020-05-29,-42
2020-05-30,-35
2020-05-31,-35
2020-06-01,-37
2020-06-02,-38
2020-06-03,-38
2020-06-04,-40
2020-06-05,-31
2020-06-06,-33
2020-06-07,-33
2020-06-08,-36
2020-06-09,-37
2020-06-10,-35
2020-06-11,-37
2020-06-12,-26
2020-06-13,-29
2020-06-14,-29
2020-06-15,-31
2020-06-16,-32
2020-06-17,-33
2020-06-18,-34
2020-06-19,-20
2020-06-20,-26
2020-06-21,-28
2020-06-22,-28
2020-06-23,-28
2020-06-24,-28
2020-06-25,-30
2020-06-26,-15
2020-06-27,-13
2020-06-28,-16
2020-06-29,-19
2020-06-30,-20
2020-07-01,-16
2020-07-02,-19
2020-07-03,5
2020-07-04,-9
2020-07-05,-11
2020-07-06,-15
2020-07-07,-14
2020-07-08,-15
2020-07-09,-15
2020-07-10,9
2020-07-11,-4
2020-07-12,-7
2020-07-13,-10
2020-07-14,-11
2020-07-15,-13
2020-07-16,-13
2020-07-17,13
2020-07-18,-1
2020-07-19,-5
2020-07-20,-5
2020-07-21,-4
2020-07-22,-5
2020-07-23,-7
2020-07-24,21
2020-07-25,5
2020-07-26,0
2020-07-27,1
