dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,8
2020-02-16,5
2020-02-17,3
2020-02-18,4
2020-02-19,0
2020-02-20,-2
2020-02-21,6
2020-02-22,4
2020-02-23,0
2020-02-24,-11
2020-02-25,-3
2020-02-26,4
2020-02-27,5
2020-02-28,12
2020-02-29,7
2020-03-01,8
2020-03-02,7
2020-03-03,9
2020-03-04,8
2020-03-05,6
2020-03-06,11
2020-03-07,9
2020-03-08,6
2020-03-09,3
2020-03-10,8
2020-03-11,13
2020-03-12,-51
2020-03-13,-31
2020-03-14,-5
2020-03-15,6
2020-03-16,4
2020-03-17,0
2020-03-18,-3
2020-03-19,-9
2020-03-20,-13
2020-03-21,-15
2020-03-22,-20
2020-03-23,-25
2020-03-24,-18
2020-03-25,-30
2020-03-26,-29
2020-03-27,-50
2020-03-28,-47
2020-03-29,-24
2020-03-30,-30
2020-03-31,-29
2020-04-01,-26
2020-04-02,-22
2020-04-03,-27
2020-04-04,-28
2020-04-05,-11
2020-04-06,-12
2020-04-07,-4
2020-04-08,-5
2020-04-09,-2
2020-04-10,-18
2020-04-11,-18
2020-04-12,-8
2020-04-13,-13
2020-04-14,-11
2020-04-15,-10
2020-04-16,-4
2020-04-17,-20
2020-04-18,-18
2020-04-19,-2
2020-04-20,-37
2020-04-21,0
2020-04-22,2
2020-04-23,7
2020-04-24,-22
2020-04-25,-15
2020-04-26,-11
2020-04-27,-14
2020-04-28,-10
2020-04-29,-9
2020-04-30,-9
2020-05-01,-5
2020-05-02,-8
2020-05-03,-6
2020-05-04,-10
2020-05-05,-5
2020-05-06,-1
2020-05-07,-2
2020-05-08,1
2020-05-09,2
2020-05-10,4
2020-05-11,-1
2020-05-12,0
2020-05-13,-3
2020-05-14,-3
2020-05-15,4
2020-05-16,2
2020-05-17,0
2020-05-18,-2
2020-05-19,-2
2020-05-20,1
2020-05-21,3
2020-05-22,18
2020-05-23,17
2020-05-24,-19
2020-05-25,-20
2020-05-26,-24
2020-05-27,-24
2020-05-28,-28
2020-05-29,-21
2020-05-30,-4
2020-05-31,-2
2020-06-01,-3
2020-06-02,-3
2020-06-03,-4
2020-06-04,-5
2020-06-05,-1
2020-06-06,0
2020-06-07,-1
2020-06-08,-3
2020-06-09,-4
2020-06-10,-4
2020-06-11,-5
2020-06-12,-2
2020-06-13,-1
2020-06-14,1
2020-06-15,-3
2020-06-16,-1
2020-06-17,-4
2020-06-18,-4
2020-06-19,1
2020-06-20,2
2020-06-21,-1
2020-06-22,-1
2020-06-23,1
2020-06-24,0
2020-06-25,0
2020-06-26,4
2020-06-27,11
2020-06-28,9
2020-06-29,8
2020-06-30,10
2020-07-01,12
2020-07-02,7
2020-07-03,15
2020-07-04,13
2020-07-05,14
2020-07-06,11
2020-07-07,14
2020-07-08,11
2020-07-09,9
2020-07-10,17
2020-07-11,14
2020-07-12,15
2020-07-13,12
2020-07-14,11
2020-07-15,10
2020-07-16,9
2020-07-17,17
2020-07-18,14
2020-07-19,15
2020-07-20,13
2020-07-21,16
2020-07-22,15
2020-07-23,10
2020-07-24,19
2020-07-25,18
2020-07-26,20
2020-07-27,21
2020-07-28,28
2020-07-29,37
2020-07-30,12
2020-07-31,19
2020-08-01,10
2020-08-02,11
2020-08-03,8
2020-08-04,14
2020-08-05,15
2020-08-06,11
2020-08-07,18
2020-08-08,17
2020-08-09,18
2020-08-10,17
2020-08-11,18
2020-08-12,18
2020-08-13,15
2020-08-14,21
2020-08-15,20
2020-08-16,19
2020-08-17,17
2020-08-18,19
2020-08-19,20
2020-08-20,11
2020-08-21,21
2020-08-22,13
2020-08-23,18
2020-08-24,16
2020-08-25,20
2020-08-26,18
2020-08-27,16
2020-08-28,23
2020-08-29,15
2020-08-30,18
2020-08-31,17
2020-09-01,23
2020-09-02,20
2020-09-03,15
2020-09-04,25
2020-09-05,23
2020-09-06,22
2020-09-07,20
2020-09-08,24
2020-09-09,22
2020-09-10,16
2020-09-11,26
