dates,cumulativecount_vaccine_covid_19_administered
2021-01-09,0
2021-01-13,2000
2021-01-15,4000
2021-01-16,7000
2021-01-19,10976
2021-01-20,13163
2021-01-22,16890
2021-01-23,18353
2021-01-25,19889
2021-01-26,22712
2021-01-27,25587
2021-01-28,28779
2021-01-29,30861
2021-02-01,35079
2021-02-02,36284
2021-02-03,37092
2021-02-06,39175
2021-02-08,41694
2021-02-09,44423
2021-02-10,48061
2021-02-11,51819
2021-02-13,55980
2021-02-15,58249
2021-02-16,59991
2021-02-17,61351
2021-02-18,63286
2021-02-19,65060
2021-02-21,65576
2021-02-23,70568
2021-02-25,75096
2021-02-27,79438
2021-03-01,80131
2021-03-03,80863
2021-03-04,81715
2021-03-08,84468
2021-03-10,87333
2021-03-11,88106
2021-03-15,89509
2021-03-18,90150
2021-03-23,94472
2021-03-24,96523
2021-03-30,100552
2021-04-01,102080
2021-04-06,103968
2021-04-10,108749
2021-04-13,112194
2021-04-19,116957
2021-04-23,121165
2021-04-26,123831
2021-04-28,125539
2021-04-29,126840
2021-05-03,127721
2021-05-05,128919
2021-05-12,131068
2021-05-15,131546
2021-05-18,132161
2021-05-25,134475
2021-06-02,136526
2021-06-10,137196
2021-06-18,137676
2021-06-24,137976
2021-06-30,138581
2021-07-05,139625
2021-07-22,141435
2021-08-09,143490
2021-09-16,148402
2021-10-15,159392
2021-10-25,165206
2021-10-26,166521
2021-11-03,169886
2021-11-08,170530
2021-11-15,173635
2021-11-17,175390
2021-11-23,178093
2021-11-29,179462
2021-12-10,182903
2021-12-17,183332
2021-12-28,183472
2022-01-18,190758
2022-02-15,196225
2022-02-22,196959
2022-03-01,198120
2022-03-18,199466
2022-03-29,199850
2022-04-26,199850
2022-05-01,201121
2022-05-08,201121
2022-07-17,208500
2022-07-24,209471
2022-08-07,211021
2022-08-14,212980
2022-08-28,214152
2022-09-18,215016
2022-09-25,215396
2022-10-23,217487
2022-11-06,217820
2022-11-13,218360
2022-12-04,219120
2022-12-11,219489
2023-01-29,220018
2023-03-19,224020
