dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,1
2020-01-12,1
2020-01-13,0
2020-01-14,1
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,1
2020-01-21,0
2020-01-22,0
2020-01-23,1
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,1
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,1
2020-02-12,0
2020-02-13,0
2020-02-14,3
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,1
2020-02-24,1
2020-02-25,2
2020-02-26,2
2020-02-27,1
2020-02-28,7
2020-02-29,23
2020-03-01,23
2020-03-02,19
2020-03-03,37
2020-03-04,72
2020-03-05,85
2020-03-06,99
2020-03-07,190
2020-03-08,274
2020-03-09,290
2020-03-10,369
2020-03-11,650
2020-03-12,1036
2020-03-13,1346
2020-03-14,1811
2020-03-15,2178
2020-03-16,2032
2020-03-17,2310
2020-03-18,3265
2020-03-19,4483
2020-03-20,4786
2020-03-21,5881
2020-03-22,6531
2020-03-23,5793
2020-03-24,5326
2020-03-25,8206
2020-03-26,9727
2020-03-27,10138
2020-03-28,10114
2020-03-29,9096
2020-03-30,7100
2020-03-31,5093
2020-04-01,8010
2020-04-02,7926
2020-04-03,7065
2020-04-04,6910
2020-04-05,6822
2020-04-06,4672
2020-04-07,3147
2020-04-08,5400
2020-04-09,5323
2020-04-10,5488
2020-04-11,4612
2020-04-12,4441
2020-04-13,3075
2020-04-14,2379
2020-04-15,3128
2020-04-16,3996
2020-04-17,3702
2020-04-18,3417
2020-04-19,3462
2020-04-20,2182
2020-04-21,1445
2020-04-22,2518
2020-04-23,2729
2020-04-24,2769
2020-04-25,2223
2020-04-26,2286
2020-04-27,1290
2020-04-28,820
2020-04-29,1653
2020-04-30,1737
2020-05-01,1484
2020-05-02,1439
2020-05-03,793
2020-05-04,566
2020-05-05,452
2020-05-06,1013
2020-05-07,982
2020-05-08,984
2020-05-09,956
2020-05-10,918
2020-05-11,491
2020-05-12,316
2020-05-13,1288
2020-05-14,734
2020-05-15,810
2020-05-16,788
2020-05-17,800
2020-05-18,349
2020-05-19,244
2020-05-20,634
2020-05-21,855
2020-05-22,751
2020-05-23,781
2020-05-24,824
2020-05-25,315
2020-05-26,262
2020-05-27,550
2020-05-28,743
2020-05-29,622
2020-05-30,661
2020-05-31,735
2020-06-01,338
2020-06-02,183
2020-06-03,363
2020-06-04,479
2020-06-05,606
2020-06-06,519
2020-06-07,652
2020-06-08,275
2020-06-09,144
2020-06-10,348
2020-06-11,451
2020-06-12,463
2020-06-13,385
2020-06-14,497
2020-06-15,124
2020-06-16,88
2020-06-17,300
2020-06-18,400
2020-06-19,364
2020-06-20,392
2020-06-21,352
2020-06-22,231
2020-06-23,168
2020-06-24,249
2020-06-25,453
2020-06-26,347
2020-06-27,375
2020-06-28,485
2020-06-29,262
2020-06-30,191
2020-07-01,285
2020-07-02,456
2020-07-03,460
2020-07-04,496
2020-07-05,600
2020-07-06,307
2020-07-07,210
2020-07-08,346
2020-07-09,722
2020-07-10,761
2020-07-11,864
2020-07-12,1169
2020-07-13,620
2020-07-14,393
2020-07-15,892
2020-07-16,1323
2020-07-17,1595
2020-07-18,1640
2020-07-19,2133
2020-07-20,1560
2020-07-21,1158
2020-07-22,1627
2020-07-23,2352
2020-07-24,2355
2020-07-25,2377
2020-07-26,2845
2020-07-27,1714
2020-07-28,1375
2020-07-29,2048
2020-07-30,2930
2020-07-31,3205
2020-08-01,3489
2020-08-02,3874
2020-08-03,3055
2020-08-04,1842
2020-08-05,2790
2020-08-06,4435
2020-08-07,4325
2020-08-08,4893
2020-08-09,5740
2020-08-10,3525
2020-08-11,2633
2020-08-12,3929
2020-08-13,6190
2020-08-14,6444
2020-08-15,7094
2020-08-16,8414
2020-08-17,4835
2020-08-18,3296
2020-08-19,5001
2020-08-20,8546
2020-08-21,8693
2020-08-22,9052
2020-08-23,10525
2020-08-24,6060
2020-08-25,4290
2020-08-26,6060
2020-08-27,10343
2020-08-28,10330
2020-08-29,10350
2020-08-30,11988
2020-08-31,6892
2020-09-01,5192
2020-09-02,6655
2020-09-03,10519
2020-09-04,10738
2020-09-05,11001
2020-09-06,13214
2020-09-07,7894
2020-09-08,5498
2020-09-09,7057
2020-09-10,11977
2020-09-11,12833
2020-09-12,13056
2020-09-13,14434
2020-09-14,8328
2020-09-15,6406
2020-09-16,8216
2020-09-17,13857
2020-09-18,14056
2020-09-19,13819
2020-09-20,16747
2020-09-21,8333
2020-09-22,5864
2020-09-23,8037
2020-09-24,12824
2020-09-25,12781
2020-09-26,12666
2020-09-27,13552
2020-09-28,7663
2020-09-29,5044
2020-09-30,7053
2020-10-01,11361
2020-10-02,11218
2020-10-03,11095
2020-10-04,12413
2020-10-05,6894
2020-10-06,5142
2020-10-07,8919
2020-10-08,12255
2020-10-09,12455
2020-10-10,13880
2020-10-11,14804
2020-10-12,8740
2020-10-13,6768
2020-10-14,6339
2020-10-15,12417
2020-10-16,16425
2020-10-17,17537
2020-10-18,18319
2020-10-19,11956
2020-10-20,8246
2020-10-21,15723
2020-10-22,20931
2020-10-23,23250
2020-10-24,23841
2020-10-25,25042
2020-10-26,15443
2020-10-27,11261
2020-10-28,20018
2020-10-29,24333
2020-10-30,24631
2020-10-31,24196
2020-11-01,24954
2020-11-02,16053
2020-11-03,10982
2020-11-04,15511
2020-11-05,22092
2020-11-06,24191
2020-11-07,23596
2020-11-08,23562
2020-11-09,14589
2020-11-10,9844
2020-11-11,16562
2020-11-12,20618
2020-11-13,20034
2020-11-14,19198
2020-11-15,18446
2020-11-16,10594
2020-11-17,6676
2020-11-18,12840
2020-11-19,15905
2020-11-20,14826
2020-11-21,13201
2020-11-22,12659
2020-11-23,7242
2020-11-24,4619
2020-11-25,9164
2020-11-26,10965
2020-11-27,10028
2020-11-28,9645
2020-11-29,9938
2020-11-30,5499
2020-12-01,3412
2020-12-02,7443
2020-12-03,9516
2020-12-04,8918
2020-12-05,8165
2020-12-06,8439
2020-12-07,4966
2020-12-08,3282
2020-12-09,5243
2020-12-10,4051
2020-12-11,8440
2020-12-12,10779
2020-12-13,11346
2020-12-14,6599
2020-12-15,4248
2020-12-16,9922
2020-12-17,12191
2020-12-18,11774
2020-12-19,10993
2020-12-20,12227
2020-12-21,6935
2020-12-22,4387
2020-12-23,11023
2020-12-24,13438
2020-12-25,14536
2020-12-26,9997
2020-12-27,4824
2020-12-28,6433
2020-12-29,5967
2020-12-30,15130
2020-12-31,18984
2021-01-01,21121
2021-01-02,15605
2021-01-03,7671
2021-01-04,10531
2021-01-05,9962
2021-01-06,22186
2021-01-07,30771
2021-01-08,14622
2021-01-09,26809
2021-01-10,32911
2021-01-11,19322
2021-01-12,13945
2021-01-13,32539
2021-01-14,37411
2021-01-15,39014
2021-01-16,38438
2021-01-17,43015
2021-01-18,25036
2021-01-19,18675
2021-01-20,35816
2021-01-21,42497
2021-01-22,41988
2021-01-23,40908
2021-01-24,42303
2021-01-25,23855
2021-01-26,17352
2021-01-27,32857
2021-01-28,37569
2021-01-29,35889
2021-01-30,33450
2021-01-31,32428
2021-02-01,18236
2021-02-02,11755
2021-02-03,22574
2021-02-04,26103
2021-02-05,23872
2021-02-06,21198
2021-02-07,20233
2021-02-08,10353
2021-02-09,6113
2021-02-10,13835
2021-02-11,15404
2021-02-12,13399
2021-02-13,11904
2021-02-14,11742
2021-02-15,5773
2021-02-16,3587
2021-02-17,8888
2021-02-18,9899
2021-02-19,8650
2021-02-20,8222
2021-02-21,7995
2021-02-22,4030
2021-02-23,2681
2021-02-24,6863
2021-02-25,7402
2021-02-26,6516
2021-02-27,6201
2021-02-28,6497
2021-03-01,3223
2021-03-02,2249
2021-03-03,5407
2021-03-04,5911
2021-03-05,5985
2021-03-06,5643
2021-03-07,5762
2021-03-08,2884
2021-03-09,2060
2021-03-10,5149
2021-03-11,5701
2021-03-12,5544
2021-03-13,5397
2021-03-14,5860
2021-03-15,2844
2021-03-16,1992
2021-03-17,5621
2021-03-18,6139
2021-03-19,5883
2021-03-20,6433
2021-03-21,4723
2021-03-22,2957
2021-03-23,2318
2021-03-24,6193
2021-03-25,7441
2021-03-26,6983
2021-03-27,7381
2021-03-28,7716
2021-03-29,4149
2021-03-30,2979
2021-03-31,7444
2021-04-01,8277
2021-04-02,9065
2021-04-03,5744
2021-04-04,3889
2021-04-05,4620
2021-04-06,4294
2021-04-07,7755
2021-04-08,10949
2021-04-09,10689
2021-04-10,10435
2021-04-11,10604
2021-04-12,5691
2021-04-13,3975
2021-04-14,9065
2021-04-15,10234
2021-04-16,10391
2021-04-17,9801
2021-04-18,10123
2021-04-19,5378
2021-04-20,3959
2021-04-21,8779
2021-04-22,10700
2021-04-23,9812
2021-04-24,9798
2021-04-25,9997
2021-04-26,5057
2021-04-27,3868
2021-04-28,8903
2021-04-29,9772
2021-04-30,9293
2021-05-01,8901
2021-05-02,9036
2021-05-03,3930
2021-05-04,3126
2021-05-05,6034
2021-05-06,7566
2021-05-07,7922
2021-05-08,6978
2021-05-09,7529
2021-05-10,3450
2021-05-11,2439
2021-05-12,6023
2021-05-13,5995
2021-05-14,5938
2021-05-15,5690
2021-05-16,5977
2021-05-17,2870
2021-05-18,2216
2021-05-19,5156
2021-05-20,5979
2021-05-21,5416
2021-05-22,5459
2021-05-23,5647
2021-05-24,2711
2021-05-25,1989
2021-05-26,4551
2021-05-27,5442
2021-05-28,5280
2021-05-29,5346
2021-05-30,5341
2021-05-31,2921
2021-06-01,1955
2021-06-02,4833
2021-06-03,5138
2021-06-04,5128
2021-06-05,4464
2021-06-06,4583
2021-06-07,2443
2021-06-08,1715
2021-06-09,4173
2021-06-10,4155
2021-06-11,4111
2021-06-12,4126
2021-06-13,4005
2021-06-14,2214
2021-06-15,1554
2021-06-16,3620
2021-06-17,4069
2021-06-18,3979
2021-06-19,3993
2021-06-20,4013
2021-06-21,2267
2021-06-22,1669
2021-06-23,3866
2021-06-24,4425
2021-06-25,5028
2021-06-26,3893
2021-06-27,5692
2021-06-28,3756
2021-06-29,3123
2021-06-30,8134
2021-07-01,10732
2021-07-02,13112
