dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,-1
2020-02-16,3
2020-02-17,1
2020-02-18,0
2020-02-19,1
2020-02-20,1
2020-02-21,2
2020-02-22,2
2020-02-23,10
2020-02-24,3
2020-02-25,-1
2020-02-26,4
2020-02-27,8
2020-02-28,-7
2020-02-29,4
2020-03-01,6
2020-03-02,1
2020-03-03,3
2020-03-04,4
2020-03-05,2
2020-03-06,2
2020-03-07,1
2020-03-08,7
2020-03-09,4
2020-03-10,18
2020-03-11,17
2020-03-12,27
2020-03-13,33
2020-03-14,-8
2020-03-15,-49
2020-03-16,-33
2020-03-17,-39
2020-03-18,-36
2020-03-19,-58
2020-03-20,-39
2020-03-21,-53
2020-03-22,-73
2020-03-23,-46
2020-03-24,-50
2020-03-25,-51
2020-03-26,-52
2020-03-27,-49
2020-03-28,-57
2020-03-29,-76
2020-03-30,-55
2020-03-31,-55
2020-04-01,-53
2020-04-02,-52
2020-04-03,-48
2020-04-04,-56
2020-04-05,-77
2020-04-06,-51
2020-04-07,-41
2020-04-08,-31
2020-04-09,-66
2020-04-10,-90
2020-04-11,-44
2020-04-12,-74
2020-04-13,-65
2020-04-14,-41
2020-04-15,-46
2020-04-16,-46
2020-04-17,-45
2020-04-18,-54
2020-04-19,-76
2020-04-20,-56
2020-04-21,-51
2020-04-22,-47
2020-04-23,-51
2020-04-24,-46
2020-04-25,-52
2020-04-26,-66
2020-04-27,-50
2020-04-28,-45
2020-04-29,-41
2020-04-30,-30
2020-05-01,-88
2020-05-02,-31
2020-05-03,-44
2020-05-04,-35
2020-05-05,-32
2020-05-06,-32
2020-05-07,-33
2020-05-08,-34
2020-05-09,-38
2020-05-10,-57
2020-05-11,-28
2020-05-12,-29
2020-05-13,-26
2020-05-14,-30
2020-05-15,-29
2020-05-16,-31
2020-05-17,-41
2020-05-18,-23
2020-05-19,-21
2020-05-20,-20
2020-05-21,-18
2020-05-22,-19
2020-05-23,-23
2020-05-24,-33
2020-05-25,-17
2020-05-26,-16
2020-05-27,-15
2020-05-28,-12
2020-05-29,-13
2020-05-30,-16
2020-05-31,-26
2020-06-01,-16
2020-06-02,-11
2020-06-03,-10
2020-06-04,-10
2020-06-05,-10
2020-06-06,-14
2020-06-07,-25
2020-06-08,-12
2020-06-09,-14
2020-06-10,-8
2020-06-11,-13
2020-06-12,-9
2020-06-13,-13
2020-06-14,-17
2020-06-15,-10
2020-06-16,-10
2020-06-17,-7
2020-06-18,-8
2020-06-19,-8
2020-06-20,-12
2020-06-21,-11
2020-06-22,-6
2020-06-23,2
2020-06-24,-29
2020-06-25,-1
2020-06-26,-4
2020-06-27,-11
2020-06-28,-9
2020-06-29,-6
2020-06-30,-4
2020-07-01,-3
2020-07-02,-1
2020-07-03,-3
2020-07-04,-10
2020-07-05,2
2020-07-06,-3
2020-07-07,-4
2020-07-08,-4
2020-07-09,-3
2020-07-10,-6
2020-07-11,-12
2020-07-12,-3
2020-07-13,-4
2020-07-14,-4
2020-07-15,-3
2020-07-16,-5
2020-07-17,-6
2020-07-18,-12
2020-07-19,-4
2020-07-20,-4
2020-07-21,-4
2020-07-22,-4
2020-07-23,-4
2020-07-24,-6
2020-07-25,-18
2020-07-26,-2
2020-07-27,-3
2020-07-28,-4
2020-07-29,-3
2020-07-30,-4
2020-07-31,-9
2020-08-01,-10
2020-08-02,1
2020-08-03,2
2020-08-04,-1
2020-08-05,-2
2020-08-06,-2
2020-08-07,-7
2020-08-08,-13
2020-08-09,0
2020-08-10,1
2020-08-11,-4
2020-08-12,-1
2020-08-13,-2
2020-08-14,0
2020-08-15,-40
2020-08-16,6
2020-08-17,5
2020-08-18,-1
2020-08-19,-6
2020-08-20,-5
2020-08-21,-9
2020-08-22,-16
2020-08-23,-3
2020-08-24,-3
2020-08-25,-5
2020-08-26,-6
2020-08-27,-6
2020-08-28,-8
2020-08-29,-13
2020-08-30,-3
2020-08-31,-1
2020-09-01,-2
2020-09-02,-3
2020-09-03,-4
2020-09-04,-7
2020-09-05,-10
2020-09-06,0
2020-09-07,-1
2020-09-08,-11
2020-09-09,-1
2020-09-10,1
2020-09-11,-14
2020-09-12,-9
2020-09-13,-4
2020-09-14,-2
2020-09-15,-5
2020-09-16,-5
2020-09-17,-5
2020-09-18,-9
2020-09-19,-9
2020-09-20,-7
2020-09-21,-6
2020-09-22,-5
2020-09-23,-4
2020-09-24,-6
2020-09-25,-3
2020-09-26,-7
2020-09-27,-8
