dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,1
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,1
2020-03-06,2
2020-03-07,1
2020-03-08,3
2020-03-09,3
2020-03-10,14
2020-03-11,17
2020-03-12,28
2020-03-13,35
2020-03-14,59
2020-03-15,79
2020-03-16,108
2020-03-17,131
2020-03-18,183
2020-03-19,191
2020-03-20,246
2020-03-21,322
2020-03-22,433
2020-03-23,506
2020-03-24,551
2020-03-25,686
2020-03-26,723
2020-03-27,824
2020-03-28,871
2020-03-29,909
2020-03-30,839
2020-03-31,811
2020-04-01,913
2020-04-02,899
2020-04-03,895
2020-04-04,858
2020-04-05,786
2020-04-06,740
2020-04-07,750
2020-04-08,766
2020-04-09,736
2020-04-10,749
2020-04-11,667
2020-04-12,676
2020-04-13,628
2020-04-14,544
2020-04-15,587
2020-04-16,607
2020-04-17,552
2020-04-18,487
2020-04-19,507
2020-04-20,435
2020-04-21,401
2020-04-22,387
2020-04-23,427
2020-04-24,344
2020-04-25,331
2020-04-26,330
2020-04-27,295
2020-04-28,272
2020-04-29,258
2020-04-30,259
2020-05-01,236
2020-05-02,223
2020-05-03,176
2020-05-04,202
2020-05-05,197
2020-05-06,186
2020-05-07,183
2020-05-08,153
2020-05-09,166
2020-05-10,146
2020-05-11,125
2020-05-12,110
2020-05-13,122
2020-05-14,114
2020-05-15,87
2020-05-16,87
2020-05-17,77
2020-05-18,63
2020-05-19,61
2020-05-20,72
2020-05-21,70
2020-05-22,57
2020-05-23,69
2020-05-24,71
2020-05-25,60
2020-05-26,55
2020-05-27,68
2020-05-28,54
2020-05-29,46
2020-05-30,44
2020-05-31,45
2020-06-01,43
2020-06-02,40
2020-06-03,34
2020-06-04,47
2020-06-05,39
2020-06-06,48
2020-06-07,24
2020-06-08,29
2020-06-09,21
2020-06-10,30
2020-06-11,15
2020-06-12,31
2020-06-13,25
2020-06-14,20
2020-06-15,23
2020-06-16,20
2020-06-17,20
2020-06-18,11
2020-06-19,26
2020-06-20,12
2020-06-21,17
2020-06-22,14
2020-06-23,15
2020-06-24,7
2020-06-25,8
2020-06-26,12
2020-06-27,12
2020-06-28,9
2020-06-29,2
2020-06-30,12
2020-07-01,11
2020-07-02,11
2020-07-03,10
2020-07-04,1
2020-07-05,5
2020-07-06,7
2020-07-07,2
2020-07-08,3
2020-07-09,6
2020-07-10,5
2020-07-11,1
2020-07-12,5
2020-07-13,7
2020-07-14,2
2020-07-15,2
2020-07-16,4
2020-07-17,5
2020-07-18,2
2020-07-19,3
2020-07-20,3
2020-07-21,6
2020-07-22,8
2020-07-23,8
2020-07-24,4
2020-07-25,4
2020-07-26,8
2020-07-27,11
2020-07-28,7
2020-07-29,10
2020-07-30,13
2020-07-31,11
2020-08-01,11
2020-08-02,17
2020-08-03,13
2020-08-04,14
2020-08-05,12
2020-08-06,20
2020-08-07,13
2020-08-08,31
2020-08-09,23
2020-08-10,35
2020-08-11,19
2020-08-12,32
2020-08-13,31
2020-08-14,32
2020-08-15,26
2020-08-16,37
2020-08-17,28
2020-08-18,23
2020-08-19,31
2020-08-20,46
2020-08-21,47
2020-08-22,42
2020-08-23,44
2020-08-24,46
2020-08-25,55
2020-08-26,58
2020-08-27,45
2020-08-28,53
2020-08-29,51
2020-08-30,77
2020-08-31,53
2020-09-01,58
2020-09-02,67
2020-09-03,68
2020-09-04,79
2020-09-05,82
2020-09-06,85
2020-09-07,70
2020-09-08,64
2020-09-09,82
2020-09-10,86
2020-09-11,107
2020-09-12,95
2020-09-13,101
2020-09-14,107
2020-09-15,106
2020-09-16,116
2020-09-17,138
2020-09-18,109
2020-09-19,126
2020-09-20,117
2020-09-21,126
2020-09-22,108
2020-09-23,127
2020-09-24,130
2020-09-25,117
2020-09-26,137
2020-09-27,136
2020-09-28,118
2020-09-29,125
2020-09-30,145
2020-10-01,151
2020-10-02,158
2020-10-03,144
2020-10-04,136
2020-10-05,111
2020-10-06,101
2020-10-07,135
2020-10-08,134
2020-10-09,137
2020-10-10,136
2020-10-11,153
2020-10-12,142
2020-10-13,116
2020-10-14,130
2020-10-15,153
2020-10-16,145
2020-10-17,156
2020-10-18,169
2020-10-19,147
2020-10-20,154
2020-10-21,181
2020-10-22,190
2020-10-23,180
2020-10-24,213
2020-10-25,224
2020-10-26,195
2020-10-27,204
2020-10-28,228
2020-10-29,247
2020-10-30,251
2020-10-31,259
2020-11-01,275
2020-11-02,271
2020-11-03,271
2020-11-04,309
2020-11-05,328
2020-11-06,360
2020-11-07,333
2020-11-08,358
2020-11-09,291
2020-11-10,325
2020-11-11,327
2020-11-12,350
2020-11-13,363
2020-11-14,364
2020-11-15,360
2020-11-16,305
2020-11-17,288
2020-11-18,326
2020-11-19,379
2020-11-20,296
2020-11-21,315
2020-11-22,327
2020-11-23,286
2020-11-24,261
2020-11-25,321
2020-11-26,255
2020-11-27,295
2020-11-28,296
2020-11-29,270
2020-11-30,221
2020-12-01,222
2020-12-02,231
2020-12-03,233
2020-12-04,223
2020-12-05,240
2020-12-06,230
2020-12-07,200
2020-12-08,174
2020-12-09,204
2020-12-10,182
2020-12-11,223
2020-12-12,189
2020-12-13,217
2020-12-14,186
2020-12-15,165
2020-12-16,168
2020-12-17,189
2020-12-18,150
2020-12-19,176
2020-12-20,177
2020-12-21,142
2020-12-22,157
2020-12-23,151
2020-12-24,182
2020-12-25,194
2020-12-26,159
2020-12-27,145
2020-12-28,177
2020-12-29,170
2020-12-30,195
2020-12-31,166
2021-01-01,340
2021-01-02,193
2021-01-03,174
2021-01-04,185
2021-01-05,179
2021-01-06,189
2021-01-07,240
2021-01-08,181
2021-01-09,241
2021-01-10,245
2021-01-11,230
2021-01-12,246
2021-01-13,287
2021-01-14,291
2021-01-15,290
2021-01-16,320
2021-01-17,399
2021-01-18,364
2021-01-19,369
2021-01-20,413
2021-01-21,490
2021-01-22,462
2021-01-23,495
2021-01-24,570
2021-01-25,453
2021-01-26,522
2021-01-27,535
2021-01-28,555
2021-01-29,604
2021-01-30,578
2021-01-31,541
2021-02-01,518
2021-02-02,492
2021-02-03,550
2021-02-04,496
2021-02-05,503
2021-02-06,496
2021-02-07,469
2021-02-08,418
2021-02-09,388
2021-02-10,418
2021-02-11,395
2021-02-12,415
2021-02-13,364
2021-02-14,342
2021-02-15,286
2021-02-16,249
2021-02-17,291
2021-02-18,298
2021-02-19,262
2021-02-20,244
2021-02-21,226
2021-02-22,186
2021-02-23,185
2021-02-24,231
2021-02-25,188
2021-02-26,208
2021-02-27,198
2021-02-28,178
2021-03-01,165
2021-03-02,150
2021-03-03,138
2021-03-04,154
2021-03-05,148
2021-03-06,139
2021-03-07,133
2021-03-08,129
2021-03-09,99
2021-03-10,124
2021-03-11,122
2021-03-12,106
2021-03-13,97
2021-03-14,108
2021-03-15,88
2021-03-16,81
2021-03-17,108
2021-03-18,115
2021-03-19,96
2021-03-20,72
2021-03-21,70
2021-03-22,70
2021-03-23,67
2021-03-24,73
2021-03-25,97
2021-03-26,65
2021-03-27,72
2021-03-28,89
2021-03-29,67
2021-03-30,74
2021-03-31,89
2021-04-01,84
2021-04-02,83
2021-04-03,81
2021-04-04,71
2021-04-05,79
2021-04-06,61
2021-04-07,76
2021-04-08,88
2021-04-09,93
2021-04-10,85
2021-04-11,85
2021-04-12,90
2021-04-13,52
2021-04-14,99
2021-04-15,80
2021-04-16,93
2021-04-17,82
2021-04-18,83
2021-04-19,81
2021-04-20,60
2021-04-21,87
2021-04-22,79
2021-04-23,74
2021-04-24,70
2021-04-25,78
2021-04-26,76
2021-04-27,63
2021-04-28,71
2021-04-29,72
2021-04-30,72
2021-05-01,65
2021-05-02,70
2021-05-03,56
2021-05-04,55
2021-05-05,79
2021-05-06,70
2021-05-07,69
2021-05-08,65
2021-05-09,71
2021-05-10,54
2021-05-11,52
2021-05-12,55
2021-05-13,55
2021-05-14,67
2021-05-15,59
2021-05-16,45
2021-05-17,44
2021-05-18,41
2021-05-19,33
2021-05-20,35
2021-05-21,49
2021-05-22,33
2021-05-23,45
2021-05-24,34
2021-05-25,34
2021-05-26,36
2021-05-27,21
2021-05-28,36
2021-05-29,18
2021-05-30,23
2021-05-31,22
2021-06-01,30
2021-06-02,39
2021-06-03,25
2021-06-04,34
2021-06-05,29
2021-06-06,32
2021-06-07,26
2021-06-08,26
2021-06-09,19
2021-06-10,30
2021-06-11,18
2021-06-12,26
2021-06-13,11
2021-06-14,22
2021-06-15,18
2021-06-16,18
2021-06-17,23
2021-06-18,22
2021-06-19,23
2021-06-20,18
2021-06-21,9
2021-06-22,16
2021-06-23,19
2021-06-24,19
2021-06-25,19
2021-06-26,14
2021-06-27,12
2021-06-28,13
2021-06-29,19
2021-06-30,16
2021-07-01,14
2021-07-02,13
2021-07-03,15
2021-07-04,6
2021-07-05,17
2021-07-06,9
2021-07-07,12
2021-07-08,12
2021-07-09,10
2021-07-10,8
2021-07-11,15
2021-07-12,17
2021-07-13,16
2021-07-14,19
2021-07-15,20
2021-07-16,19
2021-07-17,20
2021-07-18,42
2021-07-19,21
2021-07-20,27
2021-07-21,34
2021-07-22,48
2021-07-23,54
2021-07-24,52
2021-07-25,50
2021-07-26,87
2021-07-27,60
2021-07-28,64
2021-07-29,81
2021-07-30,72
2021-07-31,75
2021-08-01,98
2021-08-02,86
2021-08-03,83
2021-08-04,94
2021-08-05,97
2021-08-06,122
2021-08-07,98
2021-08-08,116
2021-08-09,90
2021-08-10,79
2021-08-11,117
2021-08-12,104
2021-08-13,109
2021-08-14,130
2021-08-15,110
2021-08-16,115
