dates,incrementalcount_vaccine_covid_19_administered
2021-03-12,8587
2021-03-13,2356
2021-03-14,3327
2021-03-15,8113
2021-03-16,5800
2021-03-17,6930
2021-03-18,5122
2021-03-19,6217
2021-03-20,2453
2021-03-21,414
2021-03-22,3139
2021-03-23,5945
2021-03-24,4726
2021-03-25,5618
2021-03-26,3224
2021-03-27,1683
2021-03-28,671
2021-03-29,4648
2021-03-30,5999
2021-03-31,3246
2021-04-01,2273
2021-04-02,2313
2021-04-03,1760
2021-04-04,1710
2021-04-05,3337
2021-04-06,3915
2021-04-07,4472
2021-04-08,4666
2021-04-09,5105
2021-04-10,1294
2021-04-11,480
2021-04-12,3998
2021-04-13,4126
2021-04-14,3284
2021-04-15,3658
2021-04-16,3189
2021-04-17,54
2021-04-18,1
2021-04-19,1118
2021-04-20,1452
2021-04-21,1740
2021-04-22,1328
2021-04-23,1833
2021-04-27,1238
2021-04-28,920
2021-04-29,1742
2021-04-30,724
2021-05-01,434
2021-05-02,428
2021-05-03,795
2021-05-04,3612
2021-05-05,6230
2021-05-06,8796
2021-05-07,13200
2021-05-08,2623
2021-05-11,15601
2021-05-12,12823
2021-05-13,13996
2021-05-14,14666
2021-05-15,2409
2021-05-16,3059
2021-05-17,13741
2021-05-18,14656
2021-05-19,15421
2021-05-20,13636
2021-05-21,13062
2021-05-22,1693
2021-05-23,830
2021-05-24,10459
2021-05-25,46132
2021-05-26,20427
2021-05-27,22141
2021-05-28,26653
2021-05-29,6251
2021-05-30,3125
2021-05-31,26111
2021-06-01,26704
2021-06-02,21032
2021-06-03,18210
2021-06-04,14594
2021-06-05,810
2021-06-06,1268
2021-06-07,10831
2021-06-08,12322
2021-06-09,12981
2021-06-10,14347
2021-06-11,14309
2021-06-12,3074
2021-06-13,2322
2021-06-14,16708
2021-06-15,28347
2021-06-16,33224
2021-06-17,30067
2021-06-18,30195
2021-06-19,3169
2021-06-20,4524
2021-06-21,23361
2021-06-22,23100
2021-06-23,20831
2021-06-24,19800
2021-06-25,17677
2021-06-26,2168
2021-06-27,2345
2021-06-28,2827
2021-06-29,12618
2021-06-30,10873
2021-07-01,9008
2021-07-04,1449
2021-07-05,10072
2021-07-06,12228
2021-07-07,10476
2021-07-08,11685
2021-07-09,13755
2021-07-12,17085
2021-07-13,41521
2021-07-14,53561
2021-07-15,55687
2021-07-16,57000
2021-07-17,15661
2021-07-18,13972
2021-07-21,65924
2021-07-22,68942
2021-07-23,132785
2021-07-24,36198
2021-07-25,26213
2021-07-26,71693
2021-07-27,78652
2021-07-28,72917
2021-07-29,78718
2021-07-30,79287
2021-07-31,51902
2021-08-01,48227
2021-08-02,77674
2021-08-03,90545
2021-08-04,98640
2021-08-05,82214
2021-08-06,74430
2021-08-07,41207
2021-08-08,25854
2021-08-09,78576
2021-08-10,89849
2021-08-13,111221
2021-08-14,44833
2021-08-15,26789
2021-08-16,66575
2021-08-17,108158
2021-08-18,104436
2021-08-19,107349
2021-08-20,111293
2021-08-21,43844
2021-08-22,33382
2021-08-23,95387
2021-08-24,108289
2021-08-25,96856
2021-08-26,99233
2021-08-27,108868
2021-08-28,50404
2021-08-29,33177
2021-08-30,91680
2021-08-31,98970
2021-09-01,92358
2021-09-02,87128
2021-09-03,72821
2021-09-04,45979
2021-09-05,32142
2021-09-10,121099
2021-09-11,69366
2021-09-12,64700
2021-09-13,111567
2021-09-14,111942
2021-09-15,49921
2021-09-16,101416
2021-09-17,106100
2021-09-18,47775
2021-09-19,30657
2021-09-20,94809
2021-09-21,92463
2021-09-22,88047
2021-09-23,87674
2021-09-24,96263
2021-09-25,45074
2021-09-26,29757
2021-09-27,74792
2021-09-28,76554
2021-09-29,69849
2021-09-30,73774
2021-10-01,80058
2021-10-02,42718
2021-10-03,32834
2021-10-04,80044
2021-10-05,89281
2021-10-06,89566
2021-10-07,86442
2021-10-08,94919
2021-10-09,45014
2021-10-10,31948
2021-10-11,77944
2021-10-12,81352
2021-10-13,71289
2021-10-14,63018
2021-10-15,66403
2021-10-16,25998
2021-10-17,18326
2021-10-18,58401
2021-10-19,53676
2021-10-20,26018
2021-10-21,51146
2021-10-22,51192
2021-10-23,21371
2021-10-24,12843
2021-10-25,47113
2021-10-26,46522
2021-10-27,46336
2021-10-28,43790
2021-10-29,50484
2021-10-30,19175
2021-10-31,13043
2021-11-01,6086
2021-11-02,36824
2021-11-03,47599
2021-11-04,47564
2021-11-05,53643
2021-11-06,22326
2021-11-07,15869
2021-11-08,58358
2021-11-09,58956
2021-11-10,56911
2021-11-11,59154
2021-11-12,64872
2021-11-13,28162
2021-11-14,21937
2021-11-15,61839
2021-11-16,56578
2021-11-17,61194
2021-11-18,52388
2021-11-19,63469
2021-11-20,42165
2021-11-21,38944
2021-11-22,68888
2021-11-23,72811
2021-11-24,74159
2021-11-25,72684
2021-11-26,41284
2021-11-27,28731
2021-11-28,22748
2021-11-29,68967
2021-11-30,69490
2021-12-01,58551
2021-12-02,59590
2021-12-03,55212
2021-12-04,22744
2021-12-05,16899
2021-12-06,55540
2021-12-07,59340
2021-12-08,50860
2021-12-09,53597
2021-12-10,50312
2021-12-11,19915
2021-12-12,13448
2021-12-13,47762
2021-12-14,48187
2021-12-15,52205
2021-12-16,52371
2021-12-17,48137
2021-12-18,21946
2021-12-19,18981
2021-12-20,120605
2021-12-21,63715
2021-12-22,49429
2021-12-23,23541
2021-12-24,3078
2021-12-25,1710
2021-12-26,6849
2021-12-27,50014
2021-12-28,52424
2021-12-29,42658
2021-12-30,17415
2021-12-31,2898
2022-01-01,1102
2022-01-02,4155
2022-01-03,34333
2022-01-04,44063
2022-01-05,44477
2022-01-06,78737
2022-01-07,102590
2022-01-08,62732
2022-01-09,71243
2022-01-10,100714
2022-01-11,106171
2022-01-12,111922
2022-01-13,107363
2022-01-14,108248
2022-01-15,50330
2022-01-16,59723
