dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,1
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,0
2020-03-29,0
2020-03-30,0
2020-03-31,0
2020-04-01,0
2020-04-02,0
2020-04-03,0
2020-04-04,0
2020-04-05,0
2020-04-06,1
2020-04-07,1
2020-04-08,0
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,0
2020-04-13,0
2020-04-14,2
2020-04-15,0
2020-04-16,0
2020-04-17,0
2020-04-18,2
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,2
2020-04-23,-1
2020-04-24,2
2020-04-25,1
2020-04-26,2
2020-04-27,2
2020-04-28,0
2020-04-29,0
2020-04-30,1
2020-05-01,0
2020-05-02,0
2020-05-03,2
2020-05-04,-1
2020-05-05,0
2020-05-06,2
2020-05-07,0
2020-05-08,2
2020-05-09,2
2020-05-10,1
2020-05-11,0
2020-05-12,2
2020-05-13,0
2020-05-14,1
2020-05-15,2
2020-05-16,0
2020-05-17,1
2020-05-18,3
2020-05-19,2
2020-05-20,3
2020-05-21,5
2020-05-22,2
2020-05-23,3
2020-05-24,5
2020-05-25,4
2020-05-26,1
2020-05-27,1
2020-05-28,4
2020-05-29,5
2020-05-30,12
2020-05-31,10
2020-06-01,12
2020-06-02,6
2020-06-03,8
2020-06-04,7
2020-06-05,20
2020-06-06,15
2020-06-07,58
2020-06-08,14
2020-06-09,22
2020-06-10,15
2020-06-11,22
2020-06-12,27
2020-06-13,18
2020-06-14,17
2020-06-15,16
2020-06-16,17
2020-06-17,15
2020-06-18,19
2020-06-19,14
2020-06-20,17
2020-06-21,34
2020-06-22,31
2020-06-23,17
2020-06-24,16
2020-06-25,35
2020-06-26,19
2020-06-27,22
2020-06-28,49
2020-06-29,34
2020-06-30,21
2020-07-01,19
2020-07-02,27
2020-07-03,44
2020-07-04,26
2020-07-05,37
2020-07-06,40
2020-07-07,27
2020-07-08,34
2020-07-09,23
2020-07-10,49
2020-07-11,39
2020-07-12,47
2020-07-13,33
2020-07-14,47
2020-07-15,25
2020-07-16,58
2020-07-17,48
2020-07-18,54
2020-07-19,39
2020-07-20,6
2020-07-21,53
2020-07-22,29
2020-07-23,42
2020-07-24,59
2020-07-25,37
2020-07-26,30
2020-07-27,35
2020-07-28,27
2020-07-29,21
2020-07-30,53
2020-07-31,32
2020-08-01,57
2020-08-02,33
2020-08-03,38
2020-08-04,18
2020-08-05,24
2020-08-06,35
2020-08-07,47
2020-08-08,49
2020-08-09,29
2020-08-10,14
2020-08-11,11
2020-08-12,11
2020-08-13,34
2020-08-14,29
2020-08-15,45
2020-08-16,14
2020-08-17,24
2020-08-18,10
2020-08-19,30
2020-08-20,48
2020-08-21,39
2020-08-22,26
2020-08-23,48
2020-08-24,14
2020-08-25,17
2020-08-26,19
2020-08-27,32
2020-08-28,23
2020-08-29,24
2020-08-30,19
2020-08-31,12
2020-09-01,20
2020-09-02,18
2020-09-03,12
2020-09-04,14
2020-09-05,21
2020-09-06,20
2020-09-07,7
2020-09-08,10
2020-09-09,28
2020-09-10,7
2020-09-11,21
2020-09-12,11
2020-09-13,20
2020-09-14,8
2020-09-15,15
2020-09-16,12
2020-09-17,25
2020-09-18,27
2020-09-19,40
2020-09-20,29
2020-09-21,14
2020-09-22,5
2020-09-23,13
2020-09-24,17
2020-09-25,16
2020-09-26,16
2020-09-27,27
2020-09-28,16
2020-09-29,5
2020-09-30,4
2020-10-01,8
2020-10-02,15
2020-10-03,6
2020-10-04,18
2020-10-05,8
2020-10-06,9
2020-10-07,8
2020-10-08,25
2020-10-09,12
2020-10-10,9
2020-10-11,9
2020-10-12,19
2020-10-13,3
2020-10-14,23
2020-10-15,20
2020-10-16,23
2020-10-17,25
2020-10-18,37
2020-10-19,15
2020-10-20,11
2020-10-21,5
2020-10-22,21
2020-10-23,13
2020-10-24,14
2020-10-25,15
2020-10-26,35
2020-10-27,7
2020-10-28,14
2020-10-29,17
2020-10-30,22
2020-10-31,10
2020-11-01,15
2020-11-02,9
2020-11-03,0
2020-11-04,10
2020-11-05,4
2020-11-06,14
2020-11-07,28
2020-11-08,17
2020-11-09,10
2020-11-10,2
2020-11-11,9
2020-11-12,13
2020-11-13,13
2020-11-14,22
2020-11-15,40
2020-11-16,12
2020-11-17,6
2020-11-18,9
2020-11-19,61
2020-11-20,42
2020-11-21,17
2020-11-22,7
2020-11-23,2
2020-11-24,16
2020-11-25,7
2020-11-26,8
2020-11-27,26
2020-11-28,8
2020-11-29,20
2020-11-30,5
2020-12-01,5
2020-12-02,7
2020-12-03,13
2020-12-04,18
2020-12-05,15
2020-12-06,15
2020-12-07,11
2020-12-08,24
2020-12-09,12
2020-12-10,25
2020-12-11,34
2020-12-12,31
2020-12-13,29
2020-12-14,18
2020-12-15,22
2020-12-16,31
2020-12-17,34
2020-12-18,41
2020-12-19,38
2020-12-20,35
2020-12-21,32
2020-12-22,32
2020-12-23,30
2020-12-24,21
2020-12-25,10
2020-12-26,8
2020-12-27,6
2020-12-28,5
2020-12-29,5
2020-12-30,8
2020-12-31,22
2021-01-01,10
2021-01-02,7
2021-01-03,7
2021-01-04,6
2021-01-05,2
2021-01-06,24
2021-01-07,40
2021-01-08,29
2021-01-09,44
2021-01-10,27
2021-01-11,26
2021-01-12,0
2021-01-13,92
2021-01-14,0
2021-01-15,34
2021-01-16,26
2021-01-17,43
2021-01-18,34
2021-01-19,24
2021-01-20,35
2021-01-21,30
2021-01-22,46
2021-01-23,31
2021-01-24,36
2021-01-25,9
2021-01-26,4
2021-01-27,17
2021-01-28,27
2021-01-29,30
2021-01-30,39
2021-01-31,36
2021-02-01,25
2021-02-02,30
2021-02-03,36
2021-02-04,27
2021-02-05,49
2021-02-06,31
2021-02-07,38
2021-02-08,30
2021-02-09,38
2021-02-10,33
2021-02-11,34
2021-02-12,34
2021-02-13,34
2021-02-14,37
2021-02-15,30
2021-02-16,26
2021-02-17,8
2021-02-18,6
2021-02-19,22
2021-02-20,34
2021-02-21,29
2021-02-22,33
2021-02-23,24
2021-02-24,9
2021-02-25,12
2021-02-26,7
2021-02-27,14
2021-02-28,26
2021-03-01,19
2021-03-02,9
2021-03-03,0
2021-03-04,10
2021-03-05,15
2021-03-06,8
2021-03-07,32
2021-03-08,6
2021-03-09,6
2021-03-10,14
2021-03-11,29
2021-03-12,9
2021-03-13,15
2021-03-14,17
2021-03-15,5
2021-03-16,7
2021-03-17,24
2021-03-18,20
2021-03-19,0
2021-03-20,44
2021-03-21,22
2021-03-22,15
2021-03-23,10
2021-03-24,20
2021-03-25,19
2021-03-26,16
2021-03-27,10
2021-03-28,19
2021-03-29,8
2021-03-30,7
2021-03-31,14
2021-04-01,17
2021-04-02,20
2021-04-03,15
2021-04-04,9
2021-04-05,7
2021-04-06,3
2021-04-07,9
2021-04-08,25
2021-04-09,27
2021-04-10,22
2021-04-11,24
2021-04-12,15
2021-04-13,4
2021-04-14,37
2021-04-15,32
2021-04-16,31
2021-04-17,40
2021-04-18,30
2021-04-19,31
2021-04-20,20
2021-04-21,38
2021-04-22,30
2021-04-23,36
2021-04-24,29
2021-04-25,21
2021-04-26,15
2021-04-27,18
2021-04-28,25
2021-04-29,25
2021-04-30,22
2021-05-01,24
2021-05-02,19
2021-05-03,15
2021-05-04,20
2021-05-05,28
2021-05-06,36
2021-05-07,35
2021-05-08,18
2021-05-09,22
2021-05-10,16
2021-05-11,3
2021-05-12,40
2021-05-13,39
2021-05-14,17
2021-05-15,13
2021-05-16,27
2021-05-17,15
2021-05-18,6
2021-05-19,20
2021-05-20,15
2021-05-21,24
2021-05-22,25
2021-05-23,19
2021-05-24,4
2021-05-25,9
2021-05-26,13
2021-05-27,36
2021-05-28,12
2021-05-29,24
2021-05-30,27
2021-05-31,16
2021-06-01,28
2021-06-02,18
2021-06-03,31
2021-06-04,24
2021-06-05,20
2021-06-06,22
2021-06-07,14
2021-06-08,11
2021-06-09,26
2021-06-10,30
2021-06-11,27
2021-06-12,28
2021-06-13,23
2021-06-14,16
2021-06-15,10
2021-06-16,35
2021-06-17,27
2021-06-18,22
2021-06-19,46
2021-06-20,50
2021-06-21,49
2021-06-22,41
2021-06-23,50
2021-06-24,60
2021-06-25,49
2021-06-26,66
2021-06-27,48
2021-06-28,42
2021-06-29,39
2021-06-30,58
2021-07-01,68
2021-07-02,67
2021-07-03,68
2021-07-04,69
2021-07-05,42
2021-07-06,37
2021-07-07,50
2021-07-08,25
2021-07-09,36
2021-07-10,33
2021-07-11,46
2021-07-12,25
2021-07-13,8
2021-07-14,35
2021-07-15,42
2021-07-16,36
2021-07-17,37
2021-07-18,27
2021-07-19,16
2021-07-20,13
2021-07-21,78
2021-07-22,11
2021-07-23,13
2021-07-24,34
2021-07-25,30
2021-07-26,7
2021-07-27,12
2021-07-28,64
2021-07-29,48
2021-07-30,24
2021-07-31,0
2021-08-01,91
2021-08-02,74
2021-08-03,35
2021-08-04,35
2021-08-05,41
2021-08-06,54
2021-08-07,66
2021-08-08,70
2021-08-09,57
2021-08-10,37
2021-08-11,37
2021-08-12,53
2021-08-13,62
2021-08-14,46
2021-08-15,79
2021-08-16,0
