dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,2
2020-02-17,-2
2020-02-18,1
2020-02-19,0
2020-02-20,1
2020-02-21,0
2020-02-22,-1
2020-02-23,2
2020-02-24,-4
2020-02-25,-1
2020-02-26,2
2020-02-27,3
2020-02-28,2
2020-02-29,5
2020-03-01,4
2020-03-02,-1
2020-03-03,3
2020-03-04,3
2020-03-05,2
2020-03-06,3
2020-03-07,3
2020-03-08,5
2020-03-09,-4
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,3
2020-03-14,0
2020-03-15,-13
2020-03-16,-12
2020-03-17,-29
2020-03-18,-37
2020-03-19,-40
2020-03-20,-44
2020-03-21,-53
2020-03-22,-62
2020-03-23,-54
2020-03-24,-53
2020-03-25,-51
2020-03-26,-52
2020-03-27,-50
2020-03-28,-50
2020-03-29,-53
2020-03-30,-45
2020-03-31,-42
2020-04-01,-42
2020-04-02,-44
2020-04-03,-44
2020-04-04,-47
2020-04-05,-51
2020-04-06,-47
2020-04-07,-46
2020-04-08,-47
2020-04-09,-56
2020-04-10,-66
2020-04-11,-66
2020-04-12,-65
2020-04-13,-48
2020-04-14,-47
2020-04-15,-47
2020-04-16,-47
2020-04-17,-48
2020-04-18,-52
2020-04-19,-56
2020-04-20,-45
2020-04-21,-45
2020-04-22,-46
2020-04-23,-47
2020-04-24,-48
2020-04-25,-49
2020-04-26,-54
2020-04-27,-46
2020-04-28,-43
2020-04-29,-42
2020-04-30,-40
2020-05-01,-48
2020-05-02,-44
2020-05-03,-51
2020-05-04,-40
2020-05-05,-40
2020-05-06,-39
2020-05-07,-41
2020-05-08,-42
2020-05-09,-41
2020-05-10,-41
2020-05-11,-43
2020-05-12,-42
2020-05-13,-44
2020-05-14,-45
2020-05-15,-72
2020-05-16,-74
2020-05-17,-76
2020-05-18,-37
2020-05-19,-41
2020-05-20,-42
2020-05-21,-43
2020-05-22,-41
2020-05-23,-80
2020-05-24,-80
2020-05-25,-41
2020-05-26,-43
2020-05-27,-42
2020-05-28,-41
