dates,covid19mobilitytrend_localbusiness
2020-02-15,10
2020-02-16,8
2020-02-17,3
2020-02-18,4
2020-02-19,0
2020-02-20,3
2020-02-21,0
2020-02-22,0
2020-02-23,5
2020-02-24,3
2020-02-25,1
2020-02-26,1
2020-02-27,0
2020-02-28,8
2020-02-29,6
2020-03-01,4
2020-03-02,8
2020-03-03,1
2020-03-04,1
2020-03-05,4
2020-03-06,0
2020-03-07,-1
2020-03-08,2
2020-03-09,-21
2020-03-10,1
2020-03-11,0
2020-03-12,3
2020-03-13,5
2020-03-14,3
2020-03-15,-5
2020-03-16,-3
2020-03-17,-9
2020-03-18,-10
2020-03-19,-10
2020-03-20,-7
2020-03-21,-14
2020-03-22,-38
2020-03-23,-22
2020-03-24,-42
2020-03-25,-44
2020-03-26,-54
2020-03-27,-53
2020-03-28,-57
2020-03-29,-63
2020-03-30,-47
2020-03-31,-43
2020-04-01,-46
2020-04-02,-67
2020-04-03,-68
2020-04-04,-74
2020-04-05,-76
2020-04-06,-66
2020-04-07,-69
2020-04-08,-69
2020-04-09,-62
2020-04-10,-91
2020-04-11,-76
2020-04-12,-90
2020-04-13,-80
2020-04-14,-68
2020-04-15,-67
2020-04-16,-68
2020-04-17,-69
2020-04-18,-71
2020-04-19,-91
2020-04-20,-63
2020-04-21,-65
2020-04-22,-68
2020-04-23,-69
2020-04-24,-69
2020-04-25,-70
2020-04-26,-73
2020-04-27,-53
2020-04-28,-56
2020-04-29,-53
2020-04-30,-48
2020-05-01,-72
2020-05-02,-53
2020-05-03,-68
2020-05-04,-35
2020-05-05,-40
2020-05-06,-40
2020-05-07,-45
2020-05-08,-45
2020-05-09,-40
2020-05-10,-53
2020-05-11,-37
2020-05-12,-39
2020-05-13,-41
2020-05-14,-41
2020-05-15,-36
2020-05-16,-35
2020-05-17,-48
2020-05-18,-29
2020-05-19,-32
2020-05-20,-34
2020-05-21,-35
2020-05-22,-37
2020-05-23,-35
2020-05-24,-42
2020-05-25,-52
2020-05-26,-31
2020-05-27,-33
2020-05-28,-32
2020-05-29,-28
2020-05-30,-32
2020-05-31,-50
2020-06-01,-22
2020-06-02,-32
2020-06-03,-29
2020-06-04,-29
2020-06-05,-28
2020-06-06,-28
2020-06-07,-40
2020-06-08,-21
2020-06-09,-27
2020-06-10,-29
2020-06-11,-28
2020-06-12,-19
2020-06-13,-16
2020-06-14,-33
2020-06-15,-16
2020-06-16,-23
2020-06-17,-30
2020-06-18,-35
2020-06-19,-22
2020-06-20,-18
2020-06-21,-31
2020-06-22,-17
2020-06-23,-20
2020-06-24,-21
2020-06-25,-20
2020-06-26,-12
2020-06-27,-9
2020-06-28,-30
2020-06-29,-10
2020-06-30,-14
2020-07-01,-16
2020-07-02,-19
2020-07-03,-15
2020-07-04,-15
2020-07-05,-27
2020-07-06,-13
2020-07-07,-16
2020-07-08,-22
2020-07-09,-21
2020-07-10,-19
2020-07-11,-14
2020-07-12,-26
2020-07-13,-14
2020-07-14,-18
2020-07-15,-17
2020-07-16,-17
2020-07-17,-13
2020-07-18,-12
2020-07-19,-22
2020-07-20,-14
2020-07-21,-19
2020-07-22,-20
2020-07-23,-20
2020-07-24,-16
2020-07-25,-15
2020-07-26,-25
2020-07-27,-15
2020-07-28,-17
2020-07-29,-17
2020-07-30,-15
2020-07-31,-6
2020-08-01,-3
2020-08-02,-24
2020-08-03,-11
2020-08-04,-15
2020-08-05,-22
2020-08-06,-28
2020-08-07,-34
2020-08-08,-37
2020-08-09,-51
2020-08-10,-34
2020-08-11,-35
2020-08-12,-35
2020-08-13,-37
2020-08-14,-33
2020-08-15,-34
2020-08-16,-55
2020-09-11,-14
2020-09-12,-24
2020-09-13,-28
2020-09-14,-3
2020-09-15,-9
2020-09-16,-14
2020-09-17,-17
2020-09-18,-12
2020-09-19,-22
2020-09-20,-23
2020-09-21,-43
2020-09-22,-14
2020-09-23,-22
2020-09-24,-25
2020-09-25,-15
2020-09-26,-21
2020-09-27,-30
2020-09-28,-10
2020-09-29,-17
2020-09-30,-16
2020-10-01,-20
2020-10-02,-18
2020-10-03,-24
2020-10-04,-31
2020-10-05,-12
2020-10-06,-16
2020-10-07,-20
2020-10-08,-20
2020-10-09,-18
2020-10-10,-24
2020-10-11,-26
2020-10-12,-41
2020-10-13,-10
2020-10-14,-19
2020-10-15,-15
2020-10-16,-16
2020-10-17,-23
2020-10-18,-31
2020-10-19,-11
2020-10-20,-18
2020-10-21,-17
2020-10-22,-17
2020-10-23,-12
2020-10-24,-21
2020-10-25,-27
2020-10-26,-9
2020-10-27,-10
2020-10-28,-11
2020-10-29,-9
2020-10-30,-7
2020-10-31,-14
2020-11-01,-26
2020-11-02,-7
2020-11-03,-21
2020-11-04,-30
2020-11-05,-30
2020-11-06,-37
2020-11-07,-31
2020-11-08,-32
2020-11-09,-2
2020-11-10,3
2020-11-11,-25
2020-11-12,-7
2020-11-13,-8
2020-11-14,-17
2020-11-15,-29
2020-11-16,-7
2020-11-17,-25
2020-11-18,-19
2020-11-19,-50
2020-11-20,-23
2020-11-21,-37
2020-11-22,-39
2020-11-23,-10
2020-11-24,-16
2020-11-25,-15
2020-11-26,-14
2020-11-27,-11
2020-11-28,-21
2020-11-29,-31
2020-11-30,-6
2020-12-01,-12
2020-12-02,-22
2020-12-03,-15
2020-12-04,-17
2020-12-05,-20
2020-12-06,-29
2020-12-07,-7
2020-12-08,-9
2020-12-09,-15
2020-12-10,-14
2020-12-11,-13
2020-12-12,-15
2020-12-13,-25
2020-12-14,-1
2020-12-15,-5
2020-12-16,-7
2020-12-17,-8
2020-12-18,-3
2020-12-19,-4
2020-12-20,-27
2020-12-21,10
2020-12-22,8
2020-12-23,15
2020-12-24,20
2020-12-25,-68
2020-12-26,-58
2020-12-27,-41
2020-12-28,-50
2020-12-29,-6
2020-12-30,-7
2020-12-31,5
2021-01-01,-60
2021-01-02,-40
2021-01-03,-44
2021-01-04,-14
2021-01-05,-16
2021-01-06,-19
2021-01-07,-21
2021-01-08,-23
2021-01-09,-28
2021-01-10,-32
2021-01-11,-14
2021-01-12,-23
2021-01-13,-24
2021-01-14,-15
2021-01-15,-47
2021-01-16,-29
2021-01-17,-36
2021-01-18,-14
2021-01-19,-30
2021-01-20,-25
2021-01-21,-27
2021-01-22,-25
2021-01-23,-29
2021-01-24,-32
2021-01-25,-16
2021-01-26,-22
2021-01-27,-22
2021-01-28,-22
2021-01-29,-19
2021-01-30,-22
2021-01-31,-25
2021-02-01,-5
2021-02-02,-15
2021-02-03,-20
2021-02-04,-21
2021-02-05,-17
2021-02-06,-26
2021-02-07,-25
2021-02-08,-12
2021-02-09,-16
2021-02-10,-19
2021-02-11,-14
2021-02-12,-10
2021-02-13,-11
2021-02-14,-3
2021-02-15,-9
2021-02-16,-13
2021-02-17,-16
2021-02-18,-19
2021-02-19,-20
2021-02-20,-23
2021-02-21,-30
2021-02-22,-14
2021-02-23,-15
2021-02-24,-13
2021-02-25,-13
2021-02-26,-7
2021-02-27,-12
2021-02-28,-15
2021-03-01,-6
2021-03-02,-6
2021-03-03,-10
2021-03-04,-12
2021-03-05,-11
2021-03-06,-17
2021-03-07,-9
2021-03-08,-36
2021-03-09,-10
2021-03-10,-19
2021-03-11,-10
2021-03-12,-8
2021-03-13,-12
2021-03-14,-10
2021-03-15,-2
2021-03-16,-7
2021-03-17,-9
2021-03-18,-7
2021-03-19,-6
2021-03-20,-10
2021-03-21,-12
2021-03-22,2
2021-03-23,-2
2021-03-24,-8
2021-03-25,-5
2021-03-26,-1
2021-03-27,-7
2021-03-28,-4
2021-03-29,9
2021-03-30,8
2021-03-31,13
2021-04-01,26
2021-04-02,-64
2021-04-03,-24
2021-04-04,-6
2021-04-05,-29
2021-04-06,0
2021-04-07,-4
2021-04-08,-5
2021-04-09,-3
2021-04-10,-13
2021-04-11,-6
2021-04-12,1
2021-04-13,1
2021-04-14,-1
2021-04-15,-2
2021-04-16,1
2021-04-17,-8
2021-04-18,-9
2021-04-19,0
2021-04-20,-1
2021-04-21,-4
2021-04-22,-6
2021-04-23,0
2021-04-24,-9
2021-04-25,-6
2021-04-26,0
2021-04-27,-1
2021-04-28,-1
2021-04-29,2
2021-04-30,10
2021-05-01,-19
2021-05-02,1
2021-05-03,11
2021-05-04,6
2021-05-05,1
2021-05-06,0
2021-05-07,8
2021-05-08,2
2021-05-09,9
2021-05-10,11
2021-05-11,2
2021-05-12,3
2021-05-13,4
2021-05-14,8
2021-05-15,-3
2021-05-16,0
2021-05-17,10
2021-05-18,3
2021-05-19,1
2021-05-20,2
2021-05-21,6
2021-05-22,-5
2021-05-23,0
2021-05-24,-23
2021-05-25,8
2021-05-26,8
2021-05-27,14
2021-05-28,18
2021-05-29,8
2021-05-30,13
2021-05-31,26
2021-06-01,19
2021-06-02,14
2021-06-03,16
2021-06-04,16
2021-06-05,3
2021-06-06,14
2021-06-07,21
2021-06-08,16
2021-06-09,12
2021-06-10,12
2021-06-11,10
2021-06-12,-4
2021-06-13,3
2021-06-14,18
2021-06-15,16
2021-06-16,15
2021-06-17,12
2021-06-18,16
2021-06-19,1
2021-06-20,15
2021-06-21,16
2021-06-22,14
2021-06-23,12
2021-06-24,15
2021-06-25,16
2021-06-26,3
2021-06-27,14
2021-06-28,18
2021-06-29,9
