dates,covid19mobilitytrend_localbusiness
2020-02-15,2
2020-02-16,3
2020-02-17,-2
2020-02-18,-2
2020-02-19,-5
2020-02-20,-4
2020-02-21,-3
2020-02-22,-5
2020-02-23,-5
2020-02-24,-5
2020-02-25,-4
2020-02-26,-6
2020-02-27,-9
2020-02-28,-5
2020-02-29,-1
2020-03-01,3
2020-03-02,-1
2020-03-03,0
2020-03-04,-1
2020-03-05,-2
2020-03-06,-1
2020-03-07,-2
2020-03-08,-6
2020-03-09,-5
2020-03-10,-4
2020-03-11,-5
2020-03-12,-8
2020-03-13,-7
2020-03-14,-12
2020-03-15,-23
2020-03-16,-45
2020-03-17,-71
2020-03-18,-79
2020-03-19,-76
2020-03-20,-85
2020-03-21,-86
2020-03-22,-85
2020-03-23,-82
2020-03-24,-83
2020-03-25,-74
2020-03-26,-80
2020-03-27,-75
2020-03-28,-81
2020-03-29,-81
2020-03-30,-75
2020-03-31,-87
2020-04-01,-73
2020-04-02,-89
2020-04-03,-69
2020-04-04,-89
2020-04-05,-88
2020-04-06,-75
2020-04-07,-87
2020-04-08,-75
2020-04-09,-87
2020-04-10,-81
2020-04-11,-84
2020-04-12,-84
2020-04-13,-73
2020-04-14,-74
2020-04-15,-72
2020-04-16,-72
2020-04-17,-71
2020-04-18,-83
2020-04-19,-83
2020-04-20,-68
2020-04-21,-70
2020-04-22,-72
2020-04-23,-73
2020-04-24,-72
2020-04-25,-84
2020-04-26,-84
2020-04-27,-68
2020-04-28,-69
2020-04-29,-69
2020-04-30,-69
2020-05-01,-73
2020-05-02,-86
2020-05-03,-86
2020-05-04,-72
2020-05-05,-72
2020-05-06,-71
2020-05-07,-71
2020-05-08,-69
2020-05-09,-82
2020-05-10,-77
2020-05-11,-65
2020-05-12,-65
2020-05-13,-65
2020-05-14,-66
2020-05-15,-64
2020-05-16,-82
2020-05-17,-84
2020-05-18,-61
2020-05-19,-63
2020-05-20,-62
2020-05-21,-64
2020-05-22,-63
2020-05-23,-81
2020-05-24,-83
2020-05-25,-59
2020-05-26,-61
2020-05-27,-61
2020-05-28,-62
2020-05-29,-60
2020-05-30,-81
2020-05-31,-83
2020-06-01,-58
2020-06-02,-58
2020-06-03,-57
2020-06-04,-59
2020-06-05,-57
2020-06-06,-79
2020-06-07,-80
2020-06-08,-51
2020-06-09,-53
2020-06-10,-53
2020-06-11,-54
2020-06-12,-53
2020-06-13,-77
2020-06-14,-79
2020-06-15,-49
2020-06-16,-50
2020-06-17,-51
2020-06-18,-53
2020-06-19,-51
2020-06-20,-77
2020-06-21,-80
2020-06-22,-54
2020-06-23,-56
2020-06-24,-56
2020-06-25,-56
2020-06-26,-54
2020-06-27,-78
2020-06-28,-81
2020-06-29,-58
2020-06-30,-55
2020-07-01,-55
2020-07-02,-58
2020-07-03,-57
2020-07-04,-79
2020-07-05,-81
2020-07-06,-54
2020-07-07,-56
2020-07-08,-56
2020-07-09,-58
2020-07-10,-55
2020-07-11,-78
2020-07-12,-81
2020-07-13,-54
2020-07-14,-55
2020-07-15,-55
2020-07-16,-55
2020-07-17,-54
2020-07-18,-77
2020-07-19,-80
2020-07-20,-51
2020-07-21,-54
2020-07-22,-55
2020-07-23,-55
2020-07-24,-54
2020-07-25,-77
2020-07-26,-79
2020-07-27,-51
2020-07-28,-52
2020-07-29,-52
2020-07-30,-52
2020-07-31,-50
2020-08-01,-75
2020-08-02,-77
2020-08-03,-47
2020-08-04,-48
2020-08-05,-49
2020-08-06,-51
2020-08-07,-50
2020-08-08,-74
2020-08-09,-76
2020-08-10,-46
2020-08-11,-47
2020-08-12,-47
2020-08-13,-48
2020-08-14,-47
2020-08-15,-70
2020-08-16,-73
2020-08-17,-42
2020-08-18,-44
2020-08-19,-46
2020-08-20,-47
2020-08-21,-47
2020-08-22,-60
2020-08-23,-63
2020-08-24,-44
2020-08-25,-45
2020-08-26,-46
2020-08-27,-47
2020-08-28,-46
2020-08-29,-53
2020-08-30,-57
2020-08-31,-41
2020-09-01,-42
2020-09-02,-44
2020-09-03,-46
2020-09-04,-45
2020-09-05,-50
2020-09-06,-55
2020-09-07,-42
2020-09-08,-41
2020-09-09,-41
2020-09-10,-36
2020-09-11,-44
2020-09-12,-49
2020-09-13,-55
2020-09-14,-38
2020-09-15,-59
2020-09-16,-38
2020-09-17,-42
2020-09-18,-43
2020-09-19,-47
2020-09-20,-53
2020-09-21,-39
2020-09-22,-41
2020-09-23,-43
2020-09-24,-46
2020-09-25,-46
2020-09-26,-49
2020-09-27,-53
2020-09-28,-43
2020-09-29,-43
2020-09-30,-42
2020-10-01,-44
2020-10-02,-42
