dates,covid19mobilitytrend_transporthub
2020-02-15,1
2020-02-16,1
2020-02-17,0
2020-02-18,-3
2020-02-19,-3
2020-02-20,-3
2020-02-21,-2
2020-02-22,-3
2020-02-23,-7
2020-02-24,-4
2020-02-25,-6
2020-02-26,-5
2020-02-27,-7
2020-02-28,-9
2020-02-29,-6
2020-03-01,-3
2020-03-02,-2
2020-03-03,-3
2020-03-04,-2
2020-03-05,-3
2020-03-06,0
2020-03-07,-3
2020-03-08,-6
2020-03-09,-4
2020-03-10,-5
2020-03-11,-5
2020-03-12,-6
2020-03-13,-6
2020-03-14,-8
2020-03-15,-20
2020-03-16,-37
2020-03-17,-68
2020-03-18,-71
2020-03-19,-69
2020-03-20,-80
2020-03-21,-80
2020-03-22,-80
2020-03-23,-75
2020-03-24,-78
2020-03-25,-65
2020-03-26,-71
2020-03-27,-66
2020-03-28,-75
2020-03-29,-74
2020-03-30,-67
2020-03-31,-80
2020-04-01,-64
2020-04-02,-82
2020-04-03,-62
2020-04-04,-83
2020-04-05,-84
2020-04-06,-68
2020-04-07,-81
2020-04-08,-66
2020-04-09,-82
2020-04-10,-74
2020-04-11,-78
2020-04-12,-81
2020-04-13,-68
2020-04-14,-70
2020-04-15,-65
2020-04-16,-66
2020-04-17,-65
2020-04-18,-82
2020-04-19,-83
2020-04-20,-70
2020-04-21,-71
2020-04-22,-72
2020-04-23,-72
2020-04-24,-72
2020-04-25,-82
2020-04-26,-83
2020-04-27,-70
2020-04-28,-71
2020-04-29,-69
2020-04-30,-70
2020-05-01,-74
2020-05-02,-84
2020-05-03,-85
2020-05-04,-73
2020-05-05,-73
2020-05-06,-71
2020-05-07,-71
2020-05-08,-69
2020-05-09,-79
2020-05-10,-77
2020-05-11,-68
2020-05-12,-68
2020-05-13,-67
2020-05-14,-68
2020-05-15,-65
2020-05-16,-80
2020-05-17,-81
2020-05-18,-66
2020-05-19,-68
2020-05-20,-66
2020-05-21,-67
2020-05-22,-65
2020-05-23,-79
2020-05-24,-82
2020-05-25,-64
2020-05-26,-66
2020-05-27,-67
2020-05-28,-68
2020-05-29,-64
2020-05-30,-79
2020-05-31,-83
2020-06-01,-67
2020-06-02,-65
2020-06-03,-64
2020-06-04,-66
2020-06-05,-63
2020-06-06,-78
2020-06-07,-81
2020-06-08,-61
2020-06-09,-63
2020-06-10,-63
2020-06-11,-64
2020-06-12,-61
2020-06-13,-78
2020-06-14,-81
2020-06-15,-61
2020-06-16,-61
2020-06-17,-62
2020-06-18,-63
2020-06-19,-57
2020-06-20,-78
2020-06-21,-81
2020-06-22,-63
2020-06-23,-65
2020-06-24,-65
2020-06-25,-64
2020-06-26,-61
2020-06-27,-79
2020-06-28,-82
2020-06-29,-67
2020-06-30,-65
2020-07-01,-65
2020-07-02,-66
2020-07-03,-63
2020-07-04,-80
2020-07-05,-82
2020-07-06,-64
2020-07-07,-65
2020-07-08,-65
2020-07-09,-66
2020-07-10,-61
2020-07-11,-80
2020-07-12,-82
2020-07-13,-65
2020-07-14,-65
2020-07-15,-64
2020-07-16,-65
2020-07-17,-61
2020-07-18,-77
2020-07-19,-81
2020-07-20,-64
2020-07-21,-64
2020-07-22,-65
2020-07-23,-64
2020-07-24,-62
2020-07-25,-78
2020-07-26,-82
2020-07-27,-62
2020-07-28,-62
2020-07-29,-63
2020-07-30,-63
2020-07-31,-59
2020-08-01,-76
2020-08-02,-79
2020-08-03,-60
2020-08-04,-60
2020-08-05,-62
2020-08-06,-63
2020-08-07,-60
2020-08-08,-77
2020-08-09,-80
2020-08-10,-61
2020-08-11,-60
2020-08-12,-61
2020-08-13,-59
2020-08-14,-56
2020-08-15,-74
2020-08-16,-78
2020-08-17,-55
2020-08-18,-57
2020-08-19,-55
2020-08-20,-58
2020-08-21,-54
2020-08-22,-66
2020-08-23,-71
2020-08-24,-56
2020-08-25,-56
2020-08-26,-56
2020-08-27,-56
2020-08-28,-52
2020-08-29,-60
2020-08-30,-66
2020-08-31,-53
2020-09-01,-54
2020-09-02,-53
2020-09-03,-54
2020-09-04,-50
2020-09-05,-57
2020-09-06,-64
2020-09-07,-53
2020-09-08,-52
2020-09-09,-50
2020-09-10,-47
2020-09-11,-49
2020-09-12,-55
2020-09-13,-62
2020-09-14,-47
2020-09-15,-67
2020-09-16,-45
2020-09-17,-48
2020-09-18,-46
2020-09-19,-52
2020-09-20,-59
2020-09-21,-45
2020-09-22,-47
2020-09-23,-44
2020-09-24,-46
2020-09-25,-43
2020-09-26,-48
2020-09-27,-55
2020-09-28,-46
2020-09-29,-44
2020-09-30,-39
2020-10-01,-43
2020-10-02,-38
2020-10-03,-43
2020-10-04,-51
2020-10-05,-41
2020-10-06,-41
2020-10-07,-42
2020-10-08,-43
2020-10-09,-37
2020-10-10,-46
2020-10-11,-53
2020-10-12,-41
2020-10-13,-43
2020-10-14,-42
2020-10-15,-40
2020-10-16,-35
2020-10-17,-42
2020-10-18,-50
2020-10-19,-41
2020-10-20,-45
2020-10-21,-45
2020-10-22,-44
2020-10-23,-40
2020-10-24,-45
2020-10-25,-53
2020-10-26,-43
2020-10-27,-42
2020-10-28,-41
2020-10-29,-38
2020-10-30,-35
2020-10-31,-37
2020-11-01,-44
2020-11-02,-41
2020-11-03,-47
2020-11-04,-58
2020-11-05,-64
2020-11-06,-58
2020-11-07,-53
2020-11-08,-51
2020-11-09,-45
2020-11-10,-43
2020-11-11,-41
2020-11-12,-41
2020-11-13,-34
2020-11-14,-37
2020-11-15,-43
2020-11-16,-39
2020-11-17,-69
2020-11-18,-67
2020-11-19,-52
2020-11-20,-45
2020-11-21,-48
2020-11-22,-48
2020-11-23,-44
2020-11-24,-38
2020-11-25,-36
2020-11-26,-40
2020-11-27,-36
2020-11-28,-33
2020-11-29,-35
2020-11-30,-29
2020-12-01,-36
2020-12-02,-32
2020-12-03,-32
2020-12-04,-29
2020-12-05,-29
2020-12-06,-29
2020-12-07,-27
2020-12-08,-32
2020-12-09,-27
2020-12-10,-25
2020-12-11,-19
2020-12-12,-21
2020-12-13,-16
2020-12-14,-22
2020-12-15,-18
2020-12-16,-16
2020-12-17,-15
2020-12-18,-13
2020-12-19,-15
2020-12-20,-5
2020-12-21,-8
2020-12-22,-2
2020-12-23,3
2020-12-24,-11
2020-12-25,-71
2020-12-26,-30
2020-12-27,-22
2020-12-28,-18
2020-12-29,-11
2020-12-30,-3
2020-12-31,-13
2021-01-01,-68
2021-01-02,-36
2021-01-03,-29
2021-01-04,-26
2021-01-05,-27
2021-01-06,-29
2021-01-07,-30
2021-01-08,-28
2021-01-09,-34
2021-01-10,-34
2021-01-11,-29
2021-01-12,-31
2021-01-13,-33
2021-01-14,-35
2021-01-15,-30
2021-01-16,-34
2021-01-17,-40
2021-01-18,-34
2021-01-19,-32
2021-01-20,-31
2021-01-21,-32
2021-01-22,-29
2021-01-23,-33
2021-01-24,-39
2021-01-25,-31
2021-01-26,-32
2021-01-27,-33
2021-01-28,-35
2021-01-29,-28
2021-01-30,-31
2021-01-31,-39
2021-02-01,-32
2021-02-02,-32
2021-02-03,-34
2021-02-04,-36
2021-02-05,-31
2021-02-06,-38
2021-02-07,-43
2021-02-08,-35
2021-02-09,-35
2021-02-10,-35
2021-02-11,-35
2021-02-12,-29
2021-02-13,-35
2021-02-14,-36
2021-02-15,-32
2021-02-16,-33
2021-02-17,-32
2021-02-18,-34
2021-02-19,-30
2021-02-20,-38
2021-02-21,-40
2021-02-22,-35
2021-02-23,-32
2021-02-24,-33
2021-02-25,-30
2021-02-26,-23
2021-02-27,-29
2021-02-28,-32
2021-03-01,-28
2021-03-02,-27
2021-03-03,-27
2021-03-04,-28
2021-03-05,-24
2021-03-06,-28
2021-03-07,-33
2021-03-08,-31
2021-03-09,-31
2021-03-10,-30
2021-03-11,-27
2021-03-12,-23
2021-03-13,-25
2021-03-14,-36
2021-03-15,-29
2021-03-16,-23
2021-03-17,-24
2021-03-18,-23
2021-03-19,-18
2021-03-20,-23
2021-03-21,-28
2021-03-22,-25
2021-03-23,-24
2021-03-24,-22
2021-03-25,-20
2021-03-26,-13
2021-03-27,-16
2021-03-28,-22
2021-03-29,-16
2021-03-30,-11
2021-03-31,-3
2021-04-01,-39
2021-04-02,-65
2021-04-03,-48
2021-04-04,-29
2021-04-05,-19
2021-04-06,-22
2021-04-07,-23
2021-04-08,-25
2021-04-09,-22
2021-04-10,-25
2021-04-11,-30
2021-04-12,-28
2021-04-13,-26
2021-04-14,-24
2021-04-15,-22
2021-04-16,-17
2021-04-17,-20
2021-04-18,-24
2021-04-19,-31
2021-04-20,-25
2021-04-21,-22
2021-04-22,-24
2021-04-23,-18
2021-04-24,-22
2021-04-25,-26
2021-04-26,-23
2021-04-27,-22
2021-04-28,-21
2021-04-29,-21
2021-04-30,-10
2021-05-01,-29
2021-05-02,-19
2021-05-03,-16
2021-05-04,-18
2021-05-05,-17
2021-05-06,-16
2021-05-07,-6
2021-05-08,-2
2021-05-09,-13
2021-05-10,-18
2021-05-11,-19
2021-05-12,-17
2021-05-13,-19
2021-05-14,-11
2021-05-15,-11
2021-05-16,-17
2021-05-17,-13
2021-05-18,-16
2021-05-19,-17
2021-05-20,-18
2021-05-21,-10
2021-05-22,-13
2021-05-23,-20
2021-05-24,-18
2021-05-25,-14
2021-05-26,-16
2021-05-27,-17
2021-05-28,-7
2021-05-29,-11
2021-05-30,-15
2021-05-31,-11
2021-06-01,-13
2021-06-02,-13
2021-06-03,-12
2021-06-04,-7
2021-06-05,-6
2021-06-06,-12
2021-06-07,-12
2021-06-08,-13
2021-06-09,-11
2021-06-10,-12
2021-06-11,-6
2021-06-12,-8
2021-06-13,-10
2021-06-14,-11
2021-06-15,-9
2021-06-16,-10
2021-06-17,-9
2021-06-18,-7
2021-06-19,-9
2021-06-20,-10
2021-06-21,-11
2021-06-22,-12
2021-06-23,-15
2021-06-24,-17
2021-06-25,-12
2021-06-26,-12
2021-06-27,-15
2021-06-28,-16
2021-06-29,-22
2021-06-30,-12
2021-07-01,-12
2021-07-02,-5
2021-07-03,-10
2021-07-04,-14
2021-07-05,-13
2021-07-06,-11
2021-07-07,-11
2021-07-08,-14
2021-07-09,-7
2021-07-10,-15
2021-07-11,-19
2021-07-12,-15
2021-07-13,-15
2021-07-14,-11
2021-07-15,-6
2021-07-16,-1
2021-07-17,-3
2021-07-18,-8
2021-07-19,-8
2021-07-20,-8
2021-07-21,-8
2021-07-22,-16
2021-07-23,-2
2021-07-24,-7
2021-07-25,-11
2021-07-26,-9
2021-07-27,-9
2021-07-28,-8
2021-07-29,-5
2021-07-30,-2
2021-07-31,-1
2021-08-01,-2
2021-08-02,-6
2021-08-03,-9
2021-08-04,-6
2021-08-05,-8
2021-08-06,-3
2021-08-07,-8
2021-08-08,-8
2021-08-09,-8
2021-08-10,-9
2021-08-11,-10
2021-08-12,-11
2021-08-13,-3
2021-08-14,-2
2021-08-15,-8
2021-08-16,-6
2021-08-17,-7
2021-08-18,-7
2021-08-19,-12
2021-08-20,-3
2021-08-21,-5
2021-08-22,-11
2021-08-23,-10
2021-08-24,-12
2021-08-25,-8
2021-08-26,-8
2021-08-27,-4
2021-08-28,-6
2021-08-29,-10
2021-08-30,-6
2021-08-31,-5
2021-09-01,-5
2021-09-02,-11
2021-09-03,-5
2021-09-04,-6
2021-09-05,-11
2021-09-06,-8
2021-09-07,-7
2021-09-08,-6
2021-09-09,-8
2021-09-10,-3
2021-09-11,-7
2021-09-12,-12
2021-09-13,-8
2021-09-14,-6
2021-09-15,-23
2021-09-16,-9
2021-09-17,-2
2021-09-18,-5
2021-09-19,-8
2021-09-20,-8
2021-09-21,-7
