dates,cumulativecount_vaccine_covid_19_administered
2021-02-28,2684
2021-03-16,7100
2021-03-17,28570
2021-03-19,37317
2021-03-21,43073
2021-04-03,52772
2021-04-09,57639
2021-05-15,114225
2021-05-21,163858
2021-05-25,208843
2021-05-28,253832
2021-05-31,317257
2021-06-01,352252
2021-06-02,377593
2021-06-06,420531
2021-06-10,447023
2021-06-11,460245
2021-06-13,479851
2021-06-16,488859
2021-06-17,497563
2021-06-18,541792
2021-06-22,591888
2021-06-24,684035
2021-07-02,822516
2021-07-03,903581
2021-07-07,980363
2021-07-09,1095232
2021-07-12,1172830
2021-07-16,1235812
2021-07-19,1474737
2021-07-23,1578725
2021-07-26,1705994
2021-07-30,1912232
2021-08-03,2146403
2021-08-25,3774621
2021-08-29,4077054
2021-09-06,4526090
2021-09-09,4637151
2021-09-20,5034639
2021-09-24,5196072
2021-10-01,5761882
2021-10-08,5817602
2021-10-15,6058428
2021-10-19,6339514
2021-10-22,6605470
2021-10-29,6854692
2021-11-05,7300131
2021-11-12,7584433
2021-11-19,7916340
2021-11-29,7960942
2021-12-03,9030824
2021-12-22,9188959
2021-12-29,9589064
2022-01-07,9871482
2022-01-14,9922570
2022-01-21,10272600
2022-02-04,10572367
2022-02-11,10676787
2022-02-18,11004222
2022-02-25,11561083
2022-03-11,11794913
2022-04-08,11904698
2022-04-15,12118425
2022-04-22,12292839
2022-04-29,12436017
2022-05-06,13657639
2022-05-13,13727535
2022-05-20,13927995
2022-06-03,14065533
2022-06-10,14215383
2022-06-17,14369912
2022-06-24,14404631
2022-07-01,14444316
2022-07-08,14549986
2022-07-15,14700875
2022-07-29,14730793
2022-08-05,14837097
2022-08-12,14891157
2022-08-19,15020339
2022-08-26,15177956
2022-09-02,15242548
2022-09-09,15479847
2022-09-16,15527895
2022-10-21,15588627
2022-10-28,16406054
2022-11-04,16430114
2022-11-18,16462331
2022-12-02,16591876
2022-12-09,16664337
2022-12-16,16788825
2023-01-06,16850623
2023-01-20,16912440
2023-01-27,16987951
2023-02-10,17101012
2023-03-31,17268919
