dates,cumulativecount_vaccine_covid_19_administered
2021-01-10,0
2021-01-12,128
2021-01-13,188
2021-01-14,266
2021-01-15,308
2021-01-16,369
2021-01-17,405
2021-01-18,447
2021-01-19,483
2021-01-20,519
2021-01-21,549
2021-02-02,550
2021-02-09,1127
2021-02-17,1701
2021-02-18,3049
2021-02-19,4177
2021-02-22,6728
2021-02-25,10135
2021-03-01,14295
2021-03-03,15793
2021-03-10,21613
2021-03-12,23635
2021-03-17,33369
2021-03-22,48229
2021-03-23,51690
2021-03-24,53992
2021-03-25,59348
2021-03-26,62248
2021-03-27,64075
2021-03-28,78000
2021-03-30,119321
2021-03-31,138846
2021-04-01,155463
2021-04-02,172486
2021-04-03,185496
2021-04-04,192882
2021-04-05,206708
2021-04-06,221588
2021-04-07,232379
2021-04-08,242542
2021-04-09,250676
2021-04-10,256810
2021-04-12,267531
2021-04-13,281216
2021-04-15,304488
2021-04-16,314622
2021-04-17,324840
2021-04-18,332905
2021-04-19,345934
2021-04-20,350000
2021-04-21,372075
2021-04-22,382998
2021-04-23,391351
2021-04-24,400064
2021-04-26,408619
2021-04-27,416855
2021-04-28,433628
2021-04-29,453248
2021-04-30,476903
2021-05-01,494028
2021-05-03,517501
2021-05-04,537387
2021-05-05,556584
2021-05-06,572226
2021-05-07,585693
2021-05-08,596766
2021-05-09,600000
2021-05-10,612959
2021-05-11,622507
2021-05-12,632676
2021-05-13,638338
2021-05-14,653330
2021-05-17,680083
2021-05-18,688947
2021-05-19,697811
2021-05-20,703743
2021-05-21,708846
2021-05-23,716616
2021-05-24,725135
2021-05-26,748986
2021-05-27,759043
2021-05-30,772204
2021-05-31,776461
2021-06-01,780342
2021-06-03,787321
2021-06-06,798624
2021-06-07,803682
2021-06-08,809992
2021-06-09,816556
2021-06-10,823053
2021-06-11,830281
2021-06-12,834868
2021-06-13,836430
2021-06-14,842535
2021-06-15,848430
2021-06-16,854227
2021-06-17,862628
2021-06-20,880912
2021-06-21,890052
2021-06-22,901429
2021-06-23,912874
2021-06-24,922886
