dates,incrementalcount_vaccine_covid_19_administered
2021-01-13,60
2021-01-14,78
2021-01-15,42
2021-01-16,61
2021-01-17,36
2021-01-18,42
2021-01-19,36
2021-01-20,36
2021-01-21,30
2021-02-18,1348
2021-02-19,1128
2021-03-23,3461
2021-03-24,2302
2021-03-25,5356
2021-03-26,2900
2021-03-27,1827
2021-03-28,13925
2021-03-31,19525
2021-04-01,16617
2021-04-02,17023
2021-04-03,13010
2021-04-04,7386
2021-04-05,13826
2021-04-06,14880
2021-04-07,10791
2021-04-08,10163
2021-04-09,8134
2021-04-10,6134
2021-04-13,13685
2021-04-16,10134
2021-04-17,10218
2021-04-18,8065
2021-04-19,13029
2021-04-20,4066
2021-04-21,22075
2021-04-22,10923
2021-04-23,8353
2021-04-24,8713
2021-04-27,8236
2021-04-28,16773
2021-04-29,19620
2021-04-30,23655
2021-05-01,17125
2021-05-04,19886
2021-05-05,19197
2021-05-06,15642
2021-05-07,13467
2021-05-08,11073
2021-05-09,3234
2021-05-10,12959
2021-05-11,9548
2021-05-12,10169
2021-05-13,5662
2021-05-14,14992
2021-05-18,8864
2021-05-19,8864
2021-05-20,5932
2021-05-21,5103
2021-05-24,8519
2021-05-27,10057
2021-05-31,4257
2021-06-01,3881
2021-06-07,5058
2021-06-08,6310
2021-06-09,6564
2021-06-10,6497
2021-06-11,7228
2021-06-12,4587
2021-06-13,1562
2021-06-14,6105
2021-06-15,5895
2021-06-16,5797
2021-06-17,8401
2021-06-21,9140
2021-06-22,11377
2021-06-23,11445
2021-06-24,10012
2021-06-29,12059
2021-06-30,12536
2021-07-01,6452
2021-07-02,7013
2021-07-05,5531
2021-07-06,5982
2021-07-07,5600
2021-07-08,5634
2021-07-09,5257
2021-07-10,4854
2021-07-11,1394
2021-07-12,6432
2021-07-13,6433
2021-07-14,7832
2021-07-15,8609
2021-07-16,7934
2021-07-17,7093
2021-07-18,2230
2021-07-21,13029
2021-07-22,14332
2021-07-30,11078
2021-07-31,8086
2021-08-01,4154
2021-08-02,9674
2021-08-03,8879
2021-08-04,7765
2021-08-05,8631
2021-08-16,9556
2021-08-17,9585
2021-08-22,3414
2021-08-23,9950
2021-08-24,9677
2021-08-25,9263
2021-08-26,10254
2021-08-27,12070
2021-08-30,13284
2021-08-31,14268
2021-09-01,12934
2021-09-02,14648
2021-09-07,14394
2021-09-08,13687
2021-09-09,12089
2021-09-10,10173
2021-09-11,8621
2021-09-12,3356
2021-09-13,8605
2021-09-14,7954
2021-09-15,7525
2021-09-16,7350
2021-09-17,7253
2021-09-20,7711
2021-09-21,7995
2021-09-22,8503
2021-09-23,9551
2021-09-24,9911
2021-09-28,8863
2021-09-29,8553
2021-09-30,8824
2021-10-01,7733
2021-10-02,6934
2021-10-05,6828
2021-10-06,6551
2021-10-07,5891
2021-10-08,5608
2021-10-09,5759
2021-10-12,6634
2021-10-13,6147
2021-10-18,5805
2021-10-19,5973
2021-10-20,5981
2021-10-21,5720
2021-10-22,5607
2021-10-25,5488
2021-10-28,5611
2021-10-29,5172
2021-11-07,2472
2021-11-10,8614
2021-11-11,8258
2021-11-17,8607
2021-11-18,8205
2021-11-25,7112
2021-12-01,10758
2021-12-06,9202
2021-12-07,10133
2021-12-08,5009
2021-12-13,9944
2021-12-14,10313
2021-12-15,9865
2022-01-05,11284
2022-01-11,9006
2022-02-07,5146
2022-02-14,3966
2022-02-15,3891
2022-02-16,3488
2022-03-15,2541
