dates,covid19mobilitytrend_localbusiness
2020-02-15,11
2020-02-16,11
2020-02-17,1
2020-02-18,5
2020-02-19,4
2020-02-20,4
2020-02-21,1
2020-02-22,8
2020-02-23,9
2020-02-24,2
2020-02-25,0
2020-02-26,-11
2020-02-27,-1
2020-02-28,-1
2020-02-29,-1
2020-03-01,-14
2020-03-02,-1
2020-03-03,-2
2020-03-04,0
2020-03-05,0
2020-03-06,-5
2020-03-07,3
2020-03-08,17
2020-03-09,-4
2020-03-10,-3
2020-03-11,-5
2020-03-12,-7
2020-03-13,-29
2020-03-14,-50
2020-03-15,-61
2020-03-16,-67
2020-03-17,-73
2020-03-18,-74
2020-03-19,-74
2020-03-20,-76
2020-03-21,-80
2020-03-22,-90
2020-03-23,-75
2020-03-24,-78
2020-03-25,-79
2020-03-26,-80
2020-03-27,-77
2020-03-28,-77
2020-03-29,-88
2020-03-30,-78
2020-03-31,-77
2020-04-01,-77
2020-04-02,-75
2020-04-03,-75
2020-04-04,-78
2020-04-05,-86
2020-04-06,-71
2020-04-07,-71
2020-04-08,-71
2020-04-09,-68
2020-04-10,-70
2020-04-11,-76
2020-04-12,-85
2020-04-13,-89
2020-04-14,-73
2020-04-15,-69
2020-04-16,-68
2020-04-17,-68
2020-04-18,-70
2020-04-19,-84
2020-04-20,-59
2020-04-21,-60
2020-04-22,-60
2020-04-23,-58
2020-04-24,-58
2020-04-25,-57
2020-04-26,-77
2020-04-27,-83
2020-04-28,-47
2020-04-29,-54
2020-04-30,-36
2020-05-01,-86
2020-05-02,-81
2020-05-03,-57
2020-05-04,-25
2020-05-05,-33
2020-05-06,-31
2020-05-07,-28
2020-05-08,-28
2020-05-09,-28
2020-05-10,-43
2020-05-11,-28
2020-05-12,-37
2020-05-13,-28
2020-05-14,-25
2020-05-15,-29
2020-05-16,-26
2020-05-17,-41
2020-05-18,-9
2020-05-19,-18
2020-05-20,-12
2020-05-21,-7
2020-05-22,-13
2020-05-23,-15
2020-05-24,-29
2020-05-25,-9
2020-05-26,-11
2020-05-27,-9
2020-05-28,-11
2020-05-29,-10
2020-05-30,-13
2020-05-31,-33
2020-06-01,-1
2020-06-02,-5
2020-06-03,-6
2020-06-04,-10
2020-06-05,-10
2020-06-06,-5
2020-06-07,-22
2020-06-08,-8
2020-06-09,-5
2020-06-10,-3
2020-06-11,6
2020-06-12,0
2020-06-13,-1
2020-06-14,-22
2020-06-15,2
2020-06-16,5
2020-06-17,4
2020-06-18,7
2020-06-19,1
2020-06-20,4
2020-06-21,-21
2020-06-22,7
2020-06-23,10
2020-06-24,20
2020-06-25,-54
2020-06-26,-5
2020-06-27,-10
2020-06-28,-15
2020-06-29,-5
2020-06-30,5
2020-07-01,-1
2020-07-02,-1
2020-07-03,-5
2020-07-04,-3
2020-07-05,-12
2020-07-06,-2
2020-07-07,3
2020-07-08,-2
2020-07-09,-3
2020-07-10,-8
2020-07-11,-14
2020-07-12,-12
2020-07-13,1
2020-07-14,0
2020-07-15,0
2020-07-16,-1
2020-07-17,-6
2020-07-18,-3
2020-07-19,-11
2020-07-20,2
2020-07-21,-1
2020-07-22,-6
2020-07-23,-2
2020-07-24,-11
2020-07-25,-4
2020-07-26,-9
2020-07-27,-1
2020-07-28,-5
2020-07-29,-6
2020-07-30,-3
2020-07-31,-9
2020-08-01,-11
2020-08-02,-12
2020-08-03,-6
2020-08-04,-5
2020-08-05,-2
2020-08-06,-2
2020-08-07,-10
2020-08-08,-10
2020-08-09,-2
2020-08-10,-2
2020-08-11,-2
2020-08-12,-2
2020-08-13,-1
2020-08-14,-4
2020-08-15,-35
2020-08-16,11
2020-08-17,3
2020-08-18,7
2020-08-19,4
2020-08-20,4
2020-08-21,-3
2020-08-22,-2
2020-08-23,4
2020-08-24,7
2020-08-25,8
2020-08-26,6
2020-08-27,7
2020-08-28,1
