dates,covid19mobilitytrend_transporthub
2020-02-15,22
2020-02-16,13
2020-02-17,-6
2020-02-18,-4
2020-02-19,-4
2020-02-20,-1
2020-02-21,2
2020-02-22,31
2020-02-23,24
2020-02-24,0
2020-02-25,2
2020-02-26,-10
2020-02-27,-1
2020-02-28,2
2020-02-29,4
2020-03-01,-13
2020-03-02,5
2020-03-03,3
2020-03-04,6
2020-03-05,5
2020-03-06,0
2020-03-07,7
2020-03-08,18
2020-03-09,0
2020-03-10,2
2020-03-11,2
2020-03-12,-5
2020-03-13,-29
2020-03-14,-30
2020-03-15,-28
2020-03-16,-53
2020-03-17,-55
2020-03-18,-56
2020-03-19,-57
2020-03-20,-59
2020-03-21,-51
2020-03-22,-64
2020-03-23,-66
2020-03-24,-68
2020-03-25,-70
2020-03-26,-72
2020-03-27,-65
2020-03-28,-45
2020-03-29,-54
2020-03-30,-72
2020-03-31,-65
2020-04-01,-62
2020-04-02,-61
2020-04-03,-61
2020-04-04,-51
2020-04-05,-51
2020-04-06,-58
2020-04-07,-56
2020-04-08,-57
2020-04-09,-57
2020-04-10,-59
2020-04-11,-47
2020-04-12,-48
2020-04-13,-69
2020-04-14,-65
2020-04-15,-55
2020-04-16,-55
2020-04-17,-55
2020-04-18,-37
2020-04-19,-45
2020-04-20,-58
2020-04-21,-53
2020-04-22,-51
2020-04-23,-50
2020-04-24,-51
2020-04-25,-34
2020-04-26,-38
2020-04-27,-61
2020-04-28,-48
2020-04-29,-55
2020-04-30,-41
2020-05-01,-67
2020-05-02,-41
2020-05-03,-21
2020-05-04,-42
2020-05-05,-48
2020-05-06,-42
2020-05-07,-41
2020-05-08,-40
2020-05-09,-15
2020-05-10,-18
2020-05-11,-45
2020-05-12,-50
2020-05-13,-37
2020-05-14,-36
2020-05-15,-40
2020-05-16,-18
2020-05-17,-15
2020-05-18,-27
2020-05-19,-37
2020-05-20,-27
2020-05-21,-23
2020-05-22,-24
2020-05-23,-7
2020-05-24,-7
2020-05-25,-28
