dates,cumulativecount_vaccine_covid_19_administered
2020-12-27,6199
2020-12-28,7885
2020-12-29,9211
2020-12-30,9633
2020-12-31,11490
2021-01-01,11641
2021-01-02,12045
2021-01-03,12601
2021-01-04,13692
2021-01-05,16238
2021-01-06,21631
2021-01-07,27107
2021-01-08,30372
2021-01-09,30626
2021-01-10,30627
2021-01-11,31111
2021-01-12,32993
2021-01-13,37730
2021-01-14,44479
2021-01-15,49369
2021-01-16,49694
2021-01-17,49697
2021-01-18,49906
2021-01-19,52096
2021-01-20,57092
2021-01-21,61869
2021-01-22,64052
2021-01-23,64773
2021-01-24,64925
2021-01-25,64933
2021-01-26,66767
2021-01-27,71889
2021-01-28,78215
2021-01-29,82815
2021-01-30,82932
2021-01-31,82935
2021-02-01,83002
2021-02-02,84121
2021-02-03,88979
2021-02-04,96438
2021-02-05,102132
2021-02-06,102735
2021-02-08,103135
2021-02-09,103255
2021-02-10,106474
2021-02-11,115259
2021-02-12,123995
2021-02-13,124897
2021-02-14,124930
2021-02-15,125014
2021-02-16,126146
2021-02-17,131723
2021-02-18,140820
2021-02-19,147603
2021-02-20,150146
2021-02-21,150147
2021-02-22,150625
2021-02-23,152161
2021-02-24,159171
2021-02-25,170165
2021-02-26,177979
2021-02-27,178910
2021-03-01,180049
2021-03-02,182239
2021-03-03,189723
2021-03-04,201122
2021-03-05,211500
2021-03-06,213459
2021-03-07,213461
2021-03-08,215268
2021-03-09,219460
2021-03-10,229227
2021-03-11,243425
2021-03-12,257084
2021-03-13,265789
2021-03-14,265790
2021-03-15,267426
2021-03-16,268491
2021-03-17,274657
2021-03-18,284771
2021-03-19,292279
2021-03-20,296526
2021-03-21,296528
2021-03-22,297666
2021-03-23,301982
2021-03-24,311987
2021-03-25,326477
2021-03-26,342622
2021-03-27,349926
2021-03-28,351187
2021-03-29,352324
2021-03-30,360383
2021-03-31,375136
2021-04-01,394630
2021-04-02,406893
2021-04-03,410024
2021-04-04,411620
2021-04-05,411621
2021-04-06,414461
2021-04-07,420632
2021-04-08,436049
2021-04-09,456313
2021-04-10,465524
2021-04-11,467166
2021-04-12,469033
2021-04-13,472911
2021-04-14,484614
2021-04-15,504171
2021-04-16,518320
2021-04-17,524480
2021-04-18,525766
2021-04-19,528476
2021-04-20,535168
2021-04-21,552054
2021-04-22,572081
2021-04-23,589781
2021-04-24,592731
