dates,count_medicalconditionincident_covid_19_patientinicu
2020-03-10,1
2020-03-11,1
2020-03-12,2
2020-03-13,4
2020-03-14,4
2020-03-15,3
2020-03-16,5
2020-03-17,5
2020-03-18,5
2020-03-19,7
2020-03-20,8
2020-03-21,8
2020-03-22,11
2020-03-23,10
2020-03-24,11
2020-03-25,14
2020-03-26,16
2020-03-27,22
2020-03-28,23
2020-03-29,24
2020-03-30,29
2020-03-31,28
2020-04-01,31
2020-04-02,30
2020-04-03,30
2020-04-04,32
2020-04-05,31
2020-04-06,30
2020-04-07,32
2020-04-08,35
2020-04-09,34
2020-04-10,36
2020-04-11,35
2020-04-12,35
2020-04-13,33
2020-04-14,35
2020-04-15,34
2020-04-16,30
2020-04-17,28
2020-04-18,27
2020-04-19,26
2020-04-20,26
2020-04-21,25
2020-04-22,24
2020-04-23,23
2020-04-24,23
2020-04-25,23
2020-04-26,23
2020-04-27,22
2020-04-28,23
2020-04-29,22
2020-04-30,22
2020-05-01,21
2020-05-02,21
2020-05-03,20
2020-05-04,20
2020-05-05,16
2020-05-06,14
2020-05-07,13
2020-05-08,11
2020-05-09,10
2020-05-10,10
2020-05-11,10
2020-05-12,9
2020-05-13,9
2020-05-14,7
2020-05-15,7
2020-05-16,6
2020-05-17,5
2020-05-18,5
2020-05-19,5
2020-05-20,4
2020-05-21,3
2020-05-22,4
2020-05-23,3
2020-05-24,3
2020-05-25,3
2020-05-26,2
2020-05-27,2
2020-05-28,2
2020-05-29,2
2020-05-30,2
2020-05-31,2
2020-06-01,1
2020-06-02,1
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,1
2020-06-16,1
2020-06-17,1
2020-06-18,1
2020-06-19,1
2020-06-20,1
2020-06-21,1
2020-06-22,1
2020-06-23,1
2020-06-24,2
2020-06-25,2
2020-06-26,1
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,1
2020-07-13,1
2020-07-14,1
2020-07-15,2
2020-07-16,1
2020-07-17,1
2020-07-18,2
2020-07-19,3
2020-07-20,3
2020-07-21,3
2020-07-22,2
2020-07-23,2
2020-07-24,2
2020-07-25,4
2020-07-26,4
2020-07-27,3
2020-07-28,3
2020-07-29,4
2020-07-30,5
2020-07-31,5
2020-08-01,5
2020-08-02,2
2020-08-03,1
2020-08-04,2
2020-08-05,3
2020-08-06,3
2020-08-07,4
2020-08-08,3
2020-08-09,3
2020-08-10,3
2020-08-11,2
2020-08-12,2
2020-08-13,3
2020-08-14,3
2020-08-15,3
2020-08-16,3
2020-08-17,3
2020-08-18,3
2020-08-19,3
2020-08-20,2
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,0
2020-08-25,0
2020-08-26,0
2020-08-27,1
2020-08-28,1
2020-08-29,2
2020-08-30,3
2020-08-31,3
2020-09-01,3
2020-09-02,4
2020-09-03,4
2020-09-04,3
2020-09-05,3
2020-09-06,3
2020-09-07,4
2020-09-08,4
2020-09-09,4
2020-09-10,5
2020-09-11,6
2020-09-12,6
2020-09-13,7
2020-09-14,9
2020-09-15,10
2020-09-16,11
2020-09-17,11
2020-09-18,11
2020-09-19,10
2020-09-20,13
2020-09-21,15
2020-09-22,13
2020-09-23,10
2020-09-24,13
2020-09-25,15
2020-09-26,17
2020-09-27,17
2020-09-28,16
2020-09-29,16
2020-09-30,16
2020-10-01,15
2020-10-02,15
2020-10-03,15
2020-10-04,16
2020-10-05,21
2020-10-06,20
2020-10-07,22
2020-10-08,21
2020-10-09,23
2020-10-10,21
2020-10-11,27
2020-10-12,26
2020-10-13,31
2020-10-14,35
2020-10-15,40
2020-10-16,43
2020-10-17,44
2020-10-18,50
2020-10-19,56
2020-10-20,55
2020-10-21,55
2020-10-22,62
2020-10-23,65
2020-10-24,66
2020-10-25,73
2020-10-26,82
2020-10-27,88
2020-10-28,102
2020-10-29,114
2020-10-30,123
2020-10-31,123
2020-11-01,131
2020-11-02,140
2020-11-03,146
2020-11-04,155
2020-11-05,165
2020-11-06,165
2020-11-07,174
2020-11-08,175
2020-11-09,189
2020-11-10,193
2020-11-11,198
2020-11-12,193
2020-11-13,200
2020-11-14,201
2020-11-15,198
2020-11-16,205
2020-11-17,206
2020-11-18,207
2020-11-19,197
2020-11-20,195
2020-11-21,193
2020-11-22,195
2020-11-23,201
2020-11-24,202
2020-11-25,199
2020-11-26,206
2020-11-27,195
2020-11-28,187
2020-11-29,192
2020-11-30,201
2020-12-01,208
2020-12-02,197
2020-12-03,195
2020-12-04,197
2020-12-05,191
2020-12-06,194
2020-12-07,191
2020-12-08,189
2020-12-09,196
2020-12-10,187
2020-12-11,193
2020-12-12,189
2020-12-13,197
2020-12-14,205
2020-12-15,201
2020-12-16,204
2020-12-17,202
2020-12-18,204
2020-12-19,200
2020-12-20,199
2020-12-21,206
2020-12-22,207
2020-12-23,205
2020-12-24,208
2020-12-25,200
2020-12-26,207
2020-12-27,205
2020-12-28,203
2020-12-29,201
2020-12-30,205
2020-12-31,191
2021-01-01,184
2021-01-02,184
2021-01-03,186
2021-01-04,191
2021-01-05,184
2021-01-06,187
2021-01-07,187
2021-01-08,188
2021-01-09,189
2021-01-10,200
2021-01-11,197
2021-01-12,189
