dates,covid19mobilitytrend_park
2020-02-15,41
2020-02-16,44
2020-02-17,15
2020-02-18,9
2020-02-19,12
2020-02-20,20
2020-02-21,25
2020-02-22,45
2020-02-23,19
2020-02-24,18
2020-02-25,13
2020-02-26,-32
2020-02-27,3
2020-02-28,9
2020-02-29,2
2020-03-01,-55
2020-03-02,-10
2020-03-03,-15
2020-03-04,-5
2020-03-05,1
2020-03-06,-23
2020-03-07,14
2020-03-08,47
2020-03-09,8
2020-03-10,8
2020-03-11,28
2020-03-12,11
2020-03-13,-36
2020-03-14,-32
2020-03-15,-9
2020-03-16,-6
2020-03-17,0
2020-03-18,-6
2020-03-19,-3
2020-03-20,-20
2020-03-21,-41
2020-03-22,-59
2020-03-23,-47
2020-03-24,-54
2020-03-25,-63
2020-03-26,-64
2020-03-27,-42
2020-03-28,-25
2020-03-29,-43
2020-03-30,-64
2020-03-31,-43
2020-04-01,-35
2020-04-02,-30
2020-04-03,-35
2020-04-04,-44
2020-04-05,-34
2020-04-06,-14
2020-04-07,-10
2020-04-08,-15
2020-04-09,-16
2020-04-10,-24
2020-04-11,-34
2020-04-12,-23
2020-04-13,20
2020-04-14,-53
2020-04-15,-18
2020-04-16,-13
2020-04-17,-12
2020-04-18,-18
2020-04-19,-21
2020-04-20,-23
2020-04-21,-12
2020-04-22,-6
2020-04-23,-1
2020-04-24,-6
2020-04-25,-14
2020-04-26,-9
2020-04-27,37
2020-04-28,-3
2020-04-29,-33
2020-04-30,12
2020-05-01,8
2020-05-02,-1
2020-05-03,27
2020-05-04,30
2020-05-05,-11
2020-05-06,14
2020-05-07,37
2020-05-08,43
2020-05-09,52
2020-05-10,41
2020-05-11,-6
2020-05-12,-35
2020-05-13,6
2020-05-14,11
2020-05-15,-8
2020-05-16,12
2020-05-17,29
2020-05-18,41
2020-05-19,-20
2020-05-20,14
2020-05-21,46
2020-05-22,56
2020-05-23,57
2020-05-24,54
2020-05-25,30
2020-05-26,31
2020-05-27,52
2020-05-28,15
2020-05-29,37
2020-05-30,42
2020-05-31,31
2020-06-01,54
2020-06-02,42
2020-06-03,35
2020-06-04,-7
2020-06-05,-2
2020-06-06,52
2020-06-07,43
2020-06-08,-10
2020-06-09,10
2020-06-10,19
2020-06-11,56
2020-06-12,95
2020-06-13,99
2020-06-14,37
2020-06-15,5
2020-06-16,41
2020-06-17,40
2020-06-18,44
2020-06-19,52
2020-06-20,62
2020-06-21,29
2020-06-22,95
2020-06-23,97
2020-06-24,98
2020-06-25,87
2020-06-26,126
2020-06-27,129
2020-06-28,108
2020-06-29,64
2020-06-30,94
2020-07-01,82
2020-07-02,67
2020-07-03,59
2020-07-04,107
2020-07-05,127
2020-07-06,114
2020-07-07,111
2020-07-08,115
2020-07-09,116
2020-07-10,123
2020-07-11,38
2020-07-12,115
2020-07-13,138
2020-07-14,141
2020-07-15,123
2020-07-16,85
2020-07-17,78
2020-07-18,91
2020-07-19,126
2020-07-20,172
2020-07-21,169
2020-07-22,107
2020-07-23,117
2020-07-24,65
2020-07-25,97
2020-07-26,131
2020-07-27,193
2020-07-28,199
2020-07-29,157
2020-07-30,155
2020-07-31,138
2020-08-01,148
2020-08-02,69
2020-08-03,81
2020-08-04,96
2020-08-05,117
2020-08-06,150
2020-08-07,166
2020-08-08,156
2020-08-09,145
2020-08-10,191
2020-08-11,160
2020-08-12,155
2020-08-13,148
2020-08-14,103
2020-08-15,159
2020-08-16,133
2020-08-22,182
2020-08-23,105
2020-08-29,107
2020-08-30,12
2020-08-31,17
2020-09-02,76
2020-09-03,82
2020-09-04,112
2020-09-05,142
2020-09-06,101
2020-09-10,96
2020-09-11,114
2020-09-12,137
2020-09-13,127
2020-09-14,109
2020-09-15,108
2020-09-16,97
2020-09-17,73
2020-09-18,91
2020-09-19,108
2020-09-20,107
2020-09-21,90
2020-09-22,44
2020-09-23,36
2020-09-24,52
2020-09-25,-5
2020-09-26,24
2020-09-27,28
2020-09-28,-9
2020-09-29,51
2020-09-30,53
2020-10-01,41
2020-10-02,17
2020-10-03,-5
2020-10-04,12
