dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,5
2020-02-16,7
2020-02-17,5
2020-02-18,0
2020-02-19,-5
2020-02-20,-2
2020-02-21,0
2020-02-22,0
2020-02-23,-1
2020-02-24,0
2020-02-25,-3
2020-02-26,-6
2020-02-27,-4
2020-02-28,2
2020-02-29,7
2020-03-01,7
2020-03-02,5
2020-03-03,2
2020-03-04,-2
2020-03-05,2
2020-03-06,4
2020-03-07,4
2020-03-08,4
2020-03-09,3
2020-03-10,2
2020-03-11,-1
2020-03-12,1
2020-03-13,6
2020-03-14,10
2020-03-15,9
2020-03-16,10
2020-03-17,7
2020-03-18,3
2020-03-19,10
2020-03-20,-3
2020-03-21,-12
2020-03-22,-23
2020-03-23,-15
2020-03-24,-19
2020-03-25,-22
2020-03-26,-24
2020-03-27,-21
2020-03-28,-20
2020-03-29,-25
2020-03-30,-16
2020-03-31,-15
2020-04-01,-16
2020-04-02,-16
2020-04-03,-12
2020-04-04,-13
2020-04-05,-20
2020-04-06,-12
2020-04-07,-14
2020-04-08,-11
2020-04-09,-36
2020-04-10,-53
2020-04-11,-38
2020-04-12,-36
2020-04-13,-19
2020-04-14,-18
2020-04-15,-13
2020-04-16,-11
2020-04-17,-12
2020-04-18,-13
2020-04-19,-19
2020-04-20,-11
2020-04-21,-13
2020-04-22,-17
2020-04-23,-18
2020-04-24,-15
2020-04-25,-16
2020-04-26,-22
2020-04-27,-16
2020-04-28,-15
2020-04-29,-13
2020-04-30,-3
2020-05-01,-15
2020-05-02,-10
2020-05-03,-19
2020-05-04,-10
2020-05-05,-11
2020-05-06,-12
2020-05-07,-15
2020-05-08,-14
2020-05-09,-15
2020-05-10,-23
2020-05-11,-16
2020-05-12,-18
2020-05-13,-20
2020-05-14,-15
2020-05-15,-7
2020-05-16,-12
2020-05-17,-21
2020-05-18,-16
2020-05-19,-25
2020-05-20,-21
2020-05-21,-22
2020-05-22,-21
2020-05-23,-24
2020-05-24,-31
2020-05-25,-23
2020-05-26,-24
2020-05-27,-30
2020-05-28,-27
2020-05-29,-15
2020-05-30,-10
2020-05-31,-31
2020-06-01,-18
2020-06-02,-21
2020-06-03,-25
2020-06-04,-27
2020-06-05,-21
2020-06-06,-21
2020-06-07,-24
2020-06-08,-17
2020-06-09,-22
2020-06-10,-23
2020-06-11,-23
2020-06-12,-20
2020-06-13,-19
2020-06-14,-23
2020-06-15,-12
2020-06-16,-11
2020-06-17,-17
2020-06-18,-20
2020-06-19,-16
2020-06-20,-16
2020-06-21,-26
2020-06-22,-12
2020-06-23,-9
2020-06-24,-22
2020-06-25,-20
2020-06-26,-17
2020-06-27,-20
2020-06-28,-27
2020-06-29,-17
2020-06-30,-10
2020-07-01,-13
2020-07-02,-14
2020-07-03,-11
2020-07-04,-12
2020-07-05,-18
2020-07-06,-11
2020-07-07,-13
2020-07-08,-18
2020-07-09,-20
2020-07-10,-18
2020-07-11,-15
2020-07-12,-21
2020-07-13,-16
2020-07-14,-14
2020-07-15,-9
2020-07-16,-5
2020-07-17,-5
2020-07-18,-6
2020-07-19,-22
2020-07-20,-22
2020-07-21,-9
2020-07-22,-15
2020-07-23,-15
2020-07-24,-12
2020-07-25,-13
2020-07-26,-19
2020-07-27,-16
2020-07-28,-16
2020-07-29,-14
2020-07-30,-10
2020-07-31,-3
2020-08-01,-8
2020-08-02,-13
2020-08-03,-8
2020-08-04,-8
2020-08-05,-10
2020-08-06,-11
2020-08-07,-8
2020-08-08,-7
2020-08-09,-16
2020-08-10,-16
2020-08-11,-10
2020-08-12,-13
2020-08-13,-12
2020-08-14,-4
2020-08-15,-5
2020-08-16,-7
2020-08-17,-3
2020-08-18,-7
2020-08-19,-14
2020-08-20,-10
2020-08-21,-21
2020-08-22,-13
2020-08-23,-13
2020-08-24,-9
2020-08-25,-12
2020-08-26,-13
2020-08-27,-15
2020-08-28,-5
2020-08-29,-4
2020-08-30,-6
2020-08-31,-4
2020-09-01,-3
2020-09-02,-9
2020-09-03,-9
2020-09-04,-6
2020-09-05,-3
2020-09-06,-9
2020-09-07,-4
2020-09-08,-7
2020-09-09,-10
2020-09-10,-10
