dates,covid19mobilitytrend_localbusiness
2020-02-15,6
2020-02-16,4
2020-02-17,2
2020-02-18,0
2020-02-19,-5
2020-02-20,-1
2020-02-21,2
2020-02-22,0
2020-02-23,-1
2020-02-24,-1
2020-02-25,-4
2020-02-26,-5
2020-02-27,-3
2020-02-28,4
2020-02-29,4
2020-03-01,7
2020-03-02,1
2020-03-03,0
2020-03-04,-4
2020-03-05,1
2020-03-06,2
2020-03-07,2
2020-03-08,2
2020-03-09,-2
2020-03-10,-1
2020-03-11,-4
2020-03-12,-5
2020-03-13,0
2020-03-14,2
2020-03-15,-1
2020-03-16,-2
2020-03-17,-5
2020-03-18,-9
2020-03-19,-18
2020-03-20,-23
2020-03-21,-35
2020-03-22,-45
2020-03-23,-29
2020-03-24,-32
2020-03-25,-35
2020-03-26,-36
2020-03-27,-36
2020-03-28,-40
2020-03-29,-45
2020-03-30,-29
2020-03-31,-28
2020-04-01,-29
2020-04-02,-30
2020-04-03,-27
2020-04-04,-33
2020-04-05,-40
2020-04-06,-28
2020-04-07,-30
2020-04-08,-32
2020-04-09,-55
2020-04-10,-64
2020-04-11,-56
2020-04-12,-50
2020-04-13,-31
2020-04-14,-30
2020-04-15,-27
2020-04-16,-25
2020-04-17,-26
2020-04-18,-31
2020-04-19,-36
2020-04-20,-24
2020-04-21,-25
2020-04-22,-28
2020-04-23,-28
2020-04-24,-27
2020-04-25,-31
2020-04-26,-36
2020-04-27,-27
2020-04-28,-27
2020-04-29,-26
2020-04-30,-16
2020-05-01,-38
2020-05-02,-28
2020-05-03,-34
2020-05-04,-23
2020-05-05,-24
2020-05-06,-26
2020-05-07,-27
2020-05-08,-29
2020-05-09,-34
2020-05-10,-44
2020-05-11,-31
2020-05-12,-33
2020-05-13,-36
2020-05-14,-35
2020-05-15,-31
2020-05-16,-37
2020-05-17,-45
2020-05-18,-33
2020-05-19,-39
2020-05-20,-37
2020-05-21,-38
2020-05-22,-38
2020-05-23,-44
2020-05-24,-51
2020-05-25,-38
2020-05-26,-39
2020-05-27,-44
2020-05-28,-42
2020-05-29,-37
2020-05-30,-33
2020-05-31,-52
2020-06-01,-36
2020-06-02,-39
2020-06-03,-41
2020-06-04,-43
2020-06-05,-40
2020-06-06,-42
2020-06-07,-47
2020-06-08,-34
2020-06-09,-37
2020-06-10,-37
2020-06-11,-37
2020-06-12,-36
2020-06-13,-38
2020-06-14,-43
2020-06-15,-28
2020-06-16,-30
2020-06-17,-33
2020-06-18,-35
2020-06-19,-33
2020-06-20,-36
2020-06-21,-46
