dates,covid19mobilitytrend_park
2020-02-15,3
2020-02-16,2
2020-02-17,1
2020-02-18,-1
2020-02-19,-1
2020-02-20,-1
2020-02-21,2
2020-02-22,0
2020-02-23,-2
2020-02-24,-2
2020-02-25,-1
2020-02-26,0
2020-02-27,-3
2020-02-28,-1
2020-02-29,1
2020-03-01,-2
2020-03-02,-1
2020-03-03,0
2020-03-04,-1
2020-03-05,2
2020-03-06,0
2020-03-07,1
2020-03-08,-1
2020-03-09,-2
2020-03-10,-3
2020-03-11,-3
2020-03-12,-2
2020-03-13,-1
2020-03-14,0
2020-03-15,-1
2020-03-16,-1
2020-03-17,-4
2020-03-18,-4
2020-03-19,-12
2020-03-20,-16
2020-03-21,-26
2020-03-22,-33
2020-03-23,-20
2020-03-24,-21
2020-03-25,-22
2020-03-26,-23
2020-03-27,-23
2020-03-28,-28
2020-03-29,-31
2020-03-30,-20
2020-03-31,-18
2020-04-01,-19
2020-04-02,-17
2020-04-03,-16
2020-04-04,-20
2020-04-05,-25
2020-04-06,-17
2020-04-07,-19
2020-04-08,-16
2020-04-09,-27
2020-04-10,-35
2020-04-11,-33
2020-04-12,-33
2020-04-13,-22
2020-04-14,-21
2020-04-15,-17
2020-04-16,-15
2020-04-17,-16
2020-04-18,-21
2020-04-19,-27
2020-04-20,-16
2020-04-21,-18
2020-04-22,-19
2020-04-23,-18
2020-04-24,-19
2020-04-25,-22
2020-04-26,-27
2020-04-27,-19
2020-04-28,-16
2020-04-29,-16
2020-04-30,-11
2020-05-01,-23
2020-05-02,-20
2020-05-03,-25
2020-05-04,-16
2020-05-05,-16
2020-05-06,-16
2020-05-07,-18
2020-05-08,-19
2020-05-09,-25
2020-05-10,-34
2020-05-11,-24
2020-05-12,-25
2020-05-13,-24
2020-05-14,-26
2020-05-15,-24
2020-05-16,-29
2020-05-17,-37
2020-05-18,-27
2020-05-19,-33
2020-05-20,-31
2020-05-21,-31
2020-05-22,-33
2020-05-23,-36
2020-05-24,-42
2020-05-25,-32
2020-05-26,-34
2020-05-27,-39
