dates,covid19mobilitytrend_grocerystoreandpharmacy
2020-02-15,5
2020-02-16,5
2020-02-17,3
2020-02-18,1
2020-02-19,-5
2020-02-20,-4
2020-02-21,-1
2020-02-22,-2
2020-02-23,-4
2020-02-24,-4
2020-02-25,-5
2020-02-26,-5
2020-02-27,-2
2020-02-28,7
2020-02-29,11
2020-03-01,13
2020-03-02,8
2020-03-03,7
2020-03-04,2
2020-03-05,4
2020-03-06,4
2020-03-07,5
2020-03-08,5
2020-03-09,-1
2020-03-10,-2
2020-03-11,-3
2020-03-12,-1
2020-03-13,2
2020-03-14,7
2020-03-15,9
2020-03-16,12
2020-03-17,13
2020-03-18,8
2020-03-19,7
2020-03-20,-29
2020-03-21,-55
2020-03-22,-64
2020-03-23,-66
2020-03-24,-41
2020-03-25,-64
2020-03-26,-61
2020-03-27,-59
2020-03-28,-61
2020-03-29,-68
2020-03-30,-56
2020-03-31,-52
2020-04-01,-53
2020-04-02,-51
2020-04-03,-53
2020-04-04,-58
2020-04-05,-66
2020-04-06,-54
2020-04-07,-49
2020-04-08,-47
2020-04-09,-63
2020-04-10,-75
2020-04-11,-65
2020-04-12,-70
2020-04-13,-55
2020-04-14,-54
2020-04-15,-52
2020-04-16,-52
2020-04-17,-49
2020-04-18,-64
2020-04-19,-69
2020-04-20,-57
2020-04-21,-55
2020-04-22,-58
2020-04-23,-54
2020-04-24,-55
2020-04-25,-60
2020-04-26,-68
2020-04-27,-52
2020-04-28,-51
2020-04-29,-50
2020-04-30,-45
2020-05-01,-56
2020-05-02,-56
2020-05-03,-64
2020-05-04,-45
2020-05-05,-42
2020-05-06,-44
2020-05-07,-41
2020-05-08,-39
2020-05-09,-46
2020-05-10,-57
2020-05-11,-41
2020-05-12,-40
2020-05-13,-41
2020-05-14,-40
2020-05-15,-36
2020-05-16,-43
2020-05-17,-54
2020-05-18,-35
2020-05-19,-37
2020-05-20,-36
2020-05-21,-35
2020-05-22,-34
2020-05-23,-41
2020-05-24,-54
2020-05-25,-54
2020-05-26,-33
2020-05-27,-34
2020-05-28,-33
2020-05-29,-29
2020-05-30,-38
2020-05-31,-45
2020-06-01,-27
2020-06-02,-25
2020-06-03,-31
2020-06-04,-26
2020-06-05,-25
2020-06-06,-31
2020-06-07,-44
2020-06-08,-28
2020-06-09,-28
2020-06-10,-31
2020-06-11,-29
2020-06-12,-26
2020-06-13,-25
2020-06-14,-43
2020-06-15,-45
2020-06-16,-25
2020-06-17,-27
