dates,covid19mobilitytrend_park
2020-02-15,-5
2020-02-16,-5
2020-02-17,-4
2020-02-18,-3
2020-02-19,-5
2020-02-20,-6
2020-02-21,-6
2020-02-22,-8
2020-02-23,-11
2020-02-24,-9
2020-02-25,-9
2020-02-26,-5
2020-02-27,-6
2020-02-28,-4
2020-02-29,-2
2020-03-01,-2
2020-03-02,-4
2020-03-03,-3
2020-03-04,-2
2020-03-05,-1
2020-03-06,-3
2020-03-07,-4
2020-03-08,-3
2020-03-09,-9
2020-03-10,-9
2020-03-11,-7
2020-03-12,-8
2020-03-13,-11
2020-03-14,-10
2020-03-15,-16
2020-03-16,-18
2020-03-17,-20
2020-03-18,-24
2020-03-19,-25
2020-03-20,-51
2020-03-21,-75
2020-03-22,-79
2020-03-23,-77
2020-03-24,-60
2020-03-25,-75
2020-03-26,-74
2020-03-27,-74
2020-03-28,-76
2020-03-29,-80
2020-03-30,-71
2020-03-31,-69
2020-04-01,-69
2020-04-02,-68
2020-04-03,-71
2020-04-04,-74
2020-04-05,-79
2020-04-06,-69
2020-04-07,-67
2020-04-08,-65
2020-04-09,-76
2020-04-10,-82
2020-04-11,-77
2020-04-12,-80
2020-04-13,-69
2020-04-14,-69
2020-04-15,-67
2020-04-16,-67
2020-04-17,-67
2020-04-18,-75
2020-04-19,-79
2020-04-20,-68
2020-04-21,-68
2020-04-22,-68
2020-04-23,-67
2020-04-24,-69
2020-04-25,-73
2020-04-26,-78
2020-04-27,-64
2020-04-28,-63
2020-04-29,-61
2020-04-30,-59
2020-05-01,-70
2020-05-02,-69
2020-05-03,-75
2020-05-04,-59
2020-05-05,-57
2020-05-06,-56
2020-05-07,-54
2020-05-08,-57
2020-05-09,-61
2020-05-10,-67
2020-05-11,-55
2020-05-12,-54
2020-05-13,-53
2020-05-14,-53
2020-05-15,-54
2020-05-16,-59
2020-05-17,-69
2020-05-18,-51
2020-05-19,-52
2020-05-20,-49
2020-05-21,-48
2020-05-22,-51
2020-05-23,-56
2020-05-24,-66
2020-05-25,-63
2020-05-26,-47
2020-05-27,-47
2020-05-28,-47
2020-05-29,-47
2020-05-30,-55
2020-05-31,-62
2020-06-01,-44
2020-06-02,-42
2020-06-03,-46
2020-06-04,-41
2020-06-05,-44
2020-06-06,-50
2020-06-07,-58
2020-06-08,-43
2020-06-09,-43
2020-06-10,-43
2020-06-11,-43
2020-06-12,-44
2020-06-13,-45
2020-06-14,-58
2020-06-15,-56
2020-06-16,-38
