dates,cumulativecount_medicaltest_conditioncovid_19
2020-01-01,25
2020-01-02,97
2020-01-03,186
2020-01-04,231
2020-01-05,312
2020-01-06,478
2020-01-07,662
2020-01-08,831
2020-01-09,1022
2020-01-10,1169
2020-01-11,1214
2020-01-12,1343
2020-01-13,1568
2020-01-14,1807
2020-01-15,2073
2020-01-16,2303
2020-01-17,2488
2020-01-18,2557
2020-01-19,2678
2020-01-20,2970
2020-01-21,3244
2020-01-22,3533
2020-01-23,3797
2020-01-24,4006
2020-01-25,4111
2020-01-26,4269
2020-01-27,4547
2020-01-28,4793
2020-01-29,5003
2020-01-30,5234
2020-01-31,5386
2020-02-01,5452
2020-02-02,5555
2020-02-03,5695
2020-02-04,5949
2020-02-05,6182
2020-02-06,6413
2020-02-07,6584
2020-02-08,6652
2020-02-09,6782
2020-02-10,7111
2020-02-11,7357
2020-02-12,7619
2020-02-13,7811
2020-02-14,7974
2020-02-15,8050
2020-02-16,8153
2020-02-17,8400
2020-02-18,8655
2020-02-19,8840
2020-02-20,9017
2020-02-21,9148
2020-02-22,9201
2020-02-23,9312
2020-02-24,9523
2020-02-25,9789
2020-02-26,9993
2020-02-27,10188
2020-02-28,10404
2020-02-29,10488
2020-03-01,10633
2020-03-02,10912
2020-03-03,11197
2020-03-04,11435
2020-03-05,11662
2020-03-06,11834
2020-03-07,11912
2020-03-08,12025
2020-03-09,12266
2020-03-10,12521
2020-03-11,12839
2020-03-12,13222
2020-03-13,13660
2020-03-14,13882
2020-03-15,14127
2020-03-16,14493
2020-03-17,15212
2020-03-18,15998
2020-03-19,16838
2020-03-20,17596
2020-03-21,18091
2020-03-22,18506
2020-03-23,19593
2020-03-24,20964
2020-03-25,22388
2020-03-26,23773
2020-03-27,25374
2020-03-28,26173
2020-03-29,26947
2020-03-30,28626
2020-03-31,30142
2020-04-01,31779
2020-04-02,33506
2020-04-03,35283
2020-04-04,36393
2020-04-05,37242
2020-04-06,39332
2020-04-07,41365
2020-04-08,43607
2020-04-09,45323
2020-04-10,47308
2020-04-11,48746
2020-04-12,49983
2020-04-13,52857
2020-04-14,55820
2020-04-15,58704
2020-04-16,61477
2020-04-17,64595
2020-04-18,66302
2020-04-19,67898
2020-04-20,71622
2020-04-21,75055
2020-04-22,78392
2020-04-23,82045
2020-04-24,86140
2020-04-25,88491
2020-04-26,90550
2020-04-27,95013
2020-04-28,99574
2020-04-29,104457
2020-04-30,109662
2020-05-01,112934
2020-05-02,115892
2020-05-03,118791
2020-05-04,124834
2020-05-05,130063
2020-05-06,135868
2020-05-07,141822
2020-05-08,148102
2020-05-09,151724
2020-05-10,154624
2020-05-11,161655
2020-05-12,168828
2020-05-13,175892
2020-05-14,183260
2020-05-15,191234
2020-05-16,195556
2020-05-17,198558
2020-05-18,207221
2020-05-19,215075
2020-05-20,223553
2020-05-21,231945
2020-05-22,240668
2020-05-23,245256
2020-05-24,248981
2020-05-25,258640
2020-05-26,267857
2020-05-27,277354
2020-05-28,286392
2020-05-29,295782
2020-05-30,301177
2020-05-31,305131
2020-06-01,315830
2020-06-02,325785
2020-06-03,336242
2020-06-04,346531
2020-06-05,357300
2020-06-06,363063
2020-06-07,367355
2020-06-08,379302
2020-06-09,391149
2020-06-10,403012
2020-06-11,414472
2020-06-12,426463
2020-06-13,432314
2020-06-14,437026
2020-06-15,450391
2020-06-16,463213
2020-06-17,475456
2020-06-18,487475
2020-06-19,499468
2020-06-20,505975
2020-06-21,510237
2020-06-22,522931
2020-06-23,535884
2020-06-24,548200
2020-06-25,560924
2020-06-26,574109
2020-06-27,580982
2020-06-28,586191
2020-06-29,600976
2020-06-30,615076
2020-07-01,629975
2020-07-02,643668
2020-07-03,657764
2020-07-04,664361
2020-07-05,669673
2020-07-06,685073
2020-07-07,700404
2020-07-08,715103
2020-07-09,729053
2020-07-10,743198
2020-07-11,750178
2020-07-12,755554
2020-07-13,772123
2020-07-14,787952
2020-07-15,804909
2020-07-16,821111
2020-07-17,837405
2020-07-18,845495
2020-07-19,851035
2020-07-20,868409
2020-07-21,884974
2020-07-22,901361
2020-07-23,917169
2020-07-24,932851
2020-07-25,940340
2020-07-26,945580
2020-07-27,961707
2020-07-28,977872
2020-07-29,993170
2020-07-30,1008436
2020-07-31,1022733
2020-08-01,1030109
2020-08-02,1034665
2020-08-03,1049566
2020-08-04,1064931
2020-08-05,1079942
2020-08-06,1094214
2020-08-07,1108597
2020-08-08,1115551
2020-08-09,1119938
2020-08-10,1135241
2020-08-11,1150250
2020-08-12,1164696
2020-08-13,1179128
2020-08-14,1193284
2020-08-15,1199906
2020-08-16,1204246
2020-08-17,1218966
2020-08-18,1234028
2020-08-19,1248397
2020-08-20,1261588
2020-08-21,1275934
2020-08-22,1282610
2020-08-23,1286917
2020-08-24,1301884
2020-08-25,1316901
2020-08-26,1333501
2020-08-27,1349491
2020-08-28,1365213
2020-08-29,1372827
2020-08-30,1377231
