dates,covid19mobilitytrend_transporthub
2020-02-15,4
2020-02-16,6
2020-02-17,5
2020-02-18,2
2020-02-19,3
2020-02-20,3
2020-02-21,4
2020-02-22,4
2020-02-23,7
2020-02-24,4
2020-02-25,2
2020-02-26,1
2020-02-27,2
2020-02-28,6
2020-02-29,5
2020-03-01,7
2020-03-02,4
2020-03-03,2
2020-03-04,3
2020-03-05,3
2020-03-06,3
2020-03-07,2
2020-03-08,4
2020-03-09,-17
2020-03-10,3
2020-03-11,2
2020-03-12,3
2020-03-13,5
2020-03-14,4
2020-03-15,-4
2020-03-16,-30
2020-03-17,-9
2020-03-18,-17
2020-03-19,-22
2020-03-20,-26
2020-03-21,-29
2020-03-22,-33
2020-03-23,-37
2020-03-24,-41
2020-03-25,-44
2020-03-26,-46
2020-03-27,-47
2020-03-28,-43
2020-03-29,-47
2020-03-30,-47
2020-03-31,-48
2020-04-01,-50
2020-04-02,-52
2020-04-03,-52
2020-04-04,-48
2020-04-05,-51
2020-04-06,-54
2020-04-07,-56
2020-04-08,-55
2020-04-09,-62
2020-04-10,-72
2020-04-11,-63
2020-04-12,-57
2020-04-13,-56
2020-04-14,-57
2020-04-15,-56
2020-04-16,-57
2020-04-17,-58
2020-04-18,-55
2020-04-19,-56
2020-04-20,-57
2020-04-21,-60
2020-04-22,-60
2020-04-23,-61
2020-04-24,-62
2020-04-25,-58
2020-04-26,-59
2020-04-27,-60
2020-04-28,-61
2020-04-29,-60
2020-04-30,-57
2020-05-01,-67
2020-05-02,-57
2020-05-03,-58
2020-05-04,-59
2020-05-05,-61
2020-05-06,-61
2020-05-07,-62
2020-05-08,-61
2020-05-09,-56
2020-05-10,-57
2020-05-11,-60
2020-05-12,-60
2020-05-13,-61
2020-05-14,-60
2020-05-15,-58
2020-05-16,-53
2020-05-17,-56
2020-05-18,-57
2020-05-19,-58
2020-05-20,-58
2020-05-21,-58
2020-05-22,-58
2020-05-23,-53
2020-05-24,-55
2020-05-25,-56
2020-05-26,-58
2020-05-27,-59
2020-05-28,-58
2020-05-29,-56
2020-05-30,-50
2020-05-31,-52
2020-06-01,-52
2020-06-02,-54
2020-06-03,-54
2020-06-04,-55
2020-06-05,-55
2020-06-06,-49
2020-06-07,-51
2020-06-08,-53
2020-06-09,-55
2020-06-10,-54
2020-06-11,-54
2020-06-12,-53
2020-06-13,-47
2020-06-14,-49
2020-06-15,-49
2020-06-16,-50
2020-06-17,-51
2020-06-18,-51
2020-06-19,-50
2020-06-20,-44
2020-06-21,-47
2020-06-22,-51
2020-06-23,-52
2020-06-24,-51
2020-06-25,-52
2020-06-26,-51
2020-06-27,-44
2020-06-28,-46
2020-06-29,-48
2020-06-30,-48
2020-07-01,-47
2020-07-02,-47
2020-07-03,-47
2020-07-04,-43
2020-07-05,-44
2020-07-06,-46
2020-07-07,-48
2020-07-08,-48
2020-07-09,-48
2020-07-10,-47
2020-07-11,-41
2020-07-12,-43
2020-07-13,-46
2020-07-14,-47
2020-07-15,-45
2020-07-16,-45
2020-07-17,-45
2020-07-18,-39
2020-07-19,-41
2020-07-20,-45
2020-07-21,-46
2020-07-22,-46
2020-07-23,-46
2020-07-24,-46
2020-07-25,-40
2020-07-26,-43
2020-07-27,-47
2020-07-28,-46
2020-07-29,-46
2020-07-30,-45
2020-07-31,-43
2020-08-01,-36
2020-08-02,-38
2020-08-03,-42
2020-08-04,-43
2020-08-05,-43
2020-08-06,-44
2020-08-07,-43
2020-08-08,-38
2020-08-09,-39
2020-08-10,-42
2020-08-11,-43
2020-08-12,-44
2020-08-13,-43
2020-08-14,-41
2020-08-15,-33
2020-08-16,-33
2020-08-17,-41
2020-08-18,-42
2020-08-19,-42
2020-08-20,-42
2020-08-21,-41
2020-08-22,-34
2020-08-23,-34
2020-08-24,-42
2020-08-25,-43
2020-08-26,-43
2020-08-27,-43
2020-08-28,-41
2020-08-29,-33
2020-08-30,-32
2020-08-31,-40
2020-09-01,-40
2020-09-02,-41
2020-09-03,-41
2020-09-04,-41
2020-09-05,-34
2020-09-06,-35
2020-09-07,-40
2020-09-08,-42
2020-09-09,-42
2020-09-10,-41
2020-09-11,-40
2020-09-12,-32
2020-09-13,-32
2020-09-14,-37
2020-09-15,-40
2020-09-16,-62
2020-09-17,-41
2020-09-18,-41
2020-09-19,-33
2020-09-20,-32
2020-09-21,-39
2020-09-22,-41
2020-09-23,-42
2020-09-24,-42
2020-09-25,-40
2020-09-26,-32
2020-09-27,-32
2020-09-28,-40
2020-09-29,-42
2020-09-30,-38
2020-10-01,-37
2020-10-02,-35
2020-10-03,-27
2020-10-04,-25
2020-10-05,-36
2020-10-06,-38
2020-10-07,-40
2020-10-08,-39
2020-10-09,-38
2020-10-10,-29
2020-10-11,-29
2020-10-12,-38
2020-10-13,-38
2020-10-14,-36
2020-10-15,-34
2020-10-16,-33
2020-10-17,-24
2020-10-18,-23
2020-10-19,-35
2020-10-20,-36
2020-10-21,-36
2020-10-22,-36
2020-10-23,-34
2020-10-24,-25
2020-10-25,-24
2020-10-26,-34
2020-10-27,-36
2020-10-28,-36
2020-10-29,-35
2020-10-30,-32
2020-10-31,-25
2020-11-01,-28
2020-11-02,-45
2020-11-03,-35
2020-11-04,-36
2020-11-05,-37
2020-11-06,-36
2020-11-07,-30
2020-11-08,-28
2020-11-09,-35
2020-11-10,-36
2020-11-11,-36
2020-11-12,-35
2020-11-13,-31
2020-11-14,-21
2020-11-15,-22
2020-11-16,-44
2020-11-17,-34
2020-11-18,-35
2020-11-19,-35
2020-11-20,-33
2020-11-21,-26
2020-11-22,-24
2020-11-23,-34
2020-11-24,-35
2020-11-25,-35
2020-11-26,-35
2020-11-27,-33
2020-11-28,-23
2020-11-29,-21
2020-11-30,-32
2020-12-01,-32
2020-12-02,-33
2020-12-03,-33
2020-12-04,-32
2020-12-05,-22
2020-12-06,-21
2020-12-07,-32
2020-12-08,-34
2020-12-09,-33
2020-12-10,-31
2020-12-11,-30
2020-12-12,-24
2020-12-13,-18
2020-12-14,-30
2020-12-15,-29
2020-12-16,-28
2020-12-17,-28
2020-12-18,-27
2020-12-19,-17
2020-12-20,-13
2020-12-21,-27
2020-12-22,-27
2020-12-23,-22
2020-12-24,-36
2020-12-25,-70
2020-12-26,-37
2020-12-27,-22
2020-12-28,-35
2020-12-29,-35
2020-12-30,-31
2020-12-31,-39
2021-01-01,-72
2021-01-02,-37
2021-01-03,-18
2021-01-04,-31
2021-01-05,-30
2021-01-06,-40
2021-01-07,-41
2021-01-08,-42
2021-01-09,-35
2021-01-10,-34
2021-01-11,-40
2021-01-12,-44
2021-01-13,-46
2021-01-14,-48
2021-01-15,-47
2021-01-16,-40
2021-01-17,-40
2021-01-18,-44
2021-01-19,-46
2021-01-20,-47
2021-01-21,-46
2021-01-22,-46
2021-01-23,-39
2021-01-24,-40
2021-01-25,-44
2021-01-26,-46
2021-01-27,-46
2021-01-28,-45
2021-01-29,-42
2021-01-30,-34
2021-01-31,-37
2021-02-01,-52
2021-02-02,-41
2021-02-03,-43
2021-02-04,-43
2021-02-05,-43
2021-02-06,-36
2021-02-07,-38
2021-02-08,-40
2021-02-09,-41
2021-02-10,-41
2021-02-11,-42
2021-02-12,-40
2021-02-13,-31
2021-02-14,-28
2021-02-15,-39
2021-02-16,-39
2021-02-17,-39
2021-02-18,-38
2021-02-19,-38
2021-02-20,-30
2021-02-21,-29
2021-02-22,-37
2021-02-23,-38
2021-02-24,-37
2021-02-25,-36
2021-02-26,-34
2021-02-27,-25
2021-02-28,-23
2021-03-01,-33
2021-03-02,-35
2021-03-03,-35
2021-03-04,-35
2021-03-05,-33
2021-03-06,-26
2021-03-07,-24
2021-03-08,-33
2021-03-09,-35
2021-03-10,-33
2021-03-11,-33
2021-03-12,-30
2021-03-13,-19
2021-03-14,-21
2021-03-15,-41
2021-03-16,-29
2021-03-17,-31
2021-03-18,-30
2021-03-19,-30
2021-03-20,-21
2021-03-21,-19
2021-03-22,-30
2021-03-23,-31
2021-03-24,-31
2021-03-25,-29
2021-03-26,-28
2021-03-27,-18
2021-03-28,-16
2021-03-29,-28
2021-03-30,-27
2021-03-31,-22
2021-04-01,-30
2021-04-02,-50
2021-04-03,-35
2021-04-04,-15
2021-04-05,-25
2021-04-06,-28
2021-04-07,-28
2021-04-08,-29
2021-04-09,-29
2021-04-10,-20
2021-04-11,-17
2021-04-12,-28
2021-04-13,-30
2021-04-14,-28
2021-04-15,-26
2021-04-16,-25
2021-04-17,-17
2021-04-18,-14
2021-04-19,-25
2021-04-20,-26
2021-04-21,-27
2021-04-22,-27
2021-04-23,-25
2021-04-24,-17
2021-04-25,-15
2021-04-26,-26
2021-04-27,-27
2021-04-28,-25
2021-04-29,-23
2021-04-30,-19
2021-05-01,-16
2021-05-02,-9
2021-05-03,-21
2021-05-04,-24
2021-05-05,-25
2021-05-06,-23
2021-05-07,-20
2021-05-08,-9
2021-05-09,-6
2021-05-10,-23
2021-05-11,-22
2021-05-12,-21
2021-05-13,-21
2021-05-14,-17
2021-05-15,-6
2021-05-16,-3
2021-05-17,-17
2021-05-18,-19
2021-05-19,-21
2021-05-20,-19
2021-05-21,-16
2021-05-22,-5
2021-05-23,-3
2021-05-24,-18
2021-05-25,-18
2021-05-26,-18
2021-05-27,-17
2021-05-28,-14
2021-05-29,-3
2021-05-30,1
