dates,incrementalcount_medicalconditionincident_covid_19_confirmedcase
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,1
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,-1
2020-02-29,4
2020-03-01,2
2020-03-02,2
2020-03-03,2
2020-03-04,5
2020-03-05,9
2020-03-06,10
2020-03-07,11
2020-03-08,6
2020-03-09,7
2020-03-10,8
2020-03-11,5
2020-03-12,17
2020-03-13,39
2020-03-14,41
2020-03-15,66
2020-03-16,52
2020-03-17,37
2020-03-18,77
2020-03-19,104
2020-03-20,116
2020-03-21,151
2020-03-22,132
2020-03-23,85
2020-03-24,70
2020-03-25,168
2020-03-26,220
2020-03-27,185
2020-03-28,224
2020-03-29,262
2020-03-30,191
2020-03-31,166
2020-04-01,345
2020-04-02,311
2020-04-03,382
2020-04-04,347
2020-04-05,392
2020-04-06,250
2020-04-07,259
2020-04-08,631
2020-04-09,515
2020-04-10,581
2020-04-11,483
2020-04-12,572
2020-04-13,464
2020-04-14,479
2020-04-15,953
2020-04-16,936
2020-04-17,985
2020-04-18,996
2020-04-19,1145
2020-04-20,815
2020-04-21,794
2020-04-22,1521
2020-04-23,1471
2020-04-24,1423
2020-04-25,1506
2020-04-26,1734
2020-04-27,1164
2020-04-28,1117
2020-04-29,1942
2020-04-30,1961
2020-05-01,1948
2020-05-02,1884
2020-05-03,1555
2020-05-04,1493
2020-05-05,1377
2020-05-06,2642
2020-05-07,2234
2020-05-08,2389
2020-05-09,2531
2020-05-10,2530
2020-05-11,1657
2020-05-12,1552
2020-05-13,3118
2020-05-14,3070
2020-05-15,3230
2020-05-16,3217
2020-05-17,3694
2020-05-18,2270
2020-05-19,1739
2020-05-20,4181
2020-05-21,3710
2020-05-22,4052
2020-05-23,4103
2020-05-24,4132
2020-05-25,2416
2020-05-26,2002
2020-05-27,4788
2020-05-28,4423
2020-05-29,4566
2020-05-30,4310
2020-05-31,4468
2020-06-01,2822
2020-06-02,2199
2020-06-03,5453
2020-06-04,4837
2020-06-05,5073
2020-06-06,5013
2020-06-07,5159
2020-06-08,3149
2020-06-09,2468
2020-06-10,6291
2020-06-11,5873
2020-06-12,5826
2020-06-13,5471
2020-06-14,5744
2020-06-15,3231
2020-06-16,2702
2020-06-17,6690
2020-06-18,6476
2020-06-19,6180
2020-06-20,6146
2020-06-21,6162
2020-06-22,3736
2020-06-23,2610
2020-06-24,7014
2020-06-25,6617
2020-06-26,6369
2020-06-27,6342
2020-06-28,6618
2020-06-29,3779
2020-06-30,3065
2020-07-01,7563
2020-07-02,7229
2020-07-03,7696
2020-07-04,7100
2020-07-05,7121
2020-07-06,3760
2020-07-07,3103
2020-07-08,7883
2020-07-09,7927
2020-07-10,7453
2020-07-11,7059
2020-07-12,7221
2020-07-13,3927
2020-07-14,3278
2020-07-15,8927
2020-07-16,8463
2020-07-17,8864
2020-07-18,8266
2020-07-19,8050
2020-07-20,4453
2020-07-21,3501
2020-07-22,9133
2020-07-23,8660
2020-07-24,8304
2020-07-25,8097
2020-07-26,8029
2020-07-27,4211
2020-07-28,3070
2020-07-29,8527
2020-07-30,8202
2020-07-31,7674
2020-08-01,7576
2020-08-02,6739
2020-08-03,3834
2020-08-04,2563
2020-08-05,7537
2020-08-06,7393
2020-08-07,7179
2020-08-08,6678
2020-08-09,6630
2020-08-10,3682
2020-08-11,2442
2020-08-12,7271
2020-08-13,6881
2020-08-14,6501
2020-08-15,6456
2020-08-16,6219
2020-08-17,3255
2020-08-18,2340
2020-08-19,6903
2020-08-20,6732
2020-08-21,6299
2020-08-22,6031
2020-08-23,6307
2020-08-24,3163
2020-08-25,2356
2020-08-26,7099
2020-08-27,6697
2020-08-28,7037
2020-08-29,6541
2020-08-30,6337
2020-08-31,3167
2020-09-01,2245
2020-09-02,7044
2020-09-03,7155
2020-09-04,6921
2020-09-05,6300
2020-09-06,6041
2020-09-07,2906
2020-09-08,2098
2020-09-09,6428
2020-09-10,6629
2020-09-11,6065
2020-09-12,5707
2020-09-13,5506
2020-09-14,2815
2020-09-15,1918
2020-09-16,6273
2020-09-17,4372
2020-09-18,2251
2020-09-19,6416
2020-09-20,5614
2020-09-21,2822
2020-09-22,1865
2020-09-23,6323
2020-09-24,6177
2020-09-25,5834
2020-09-26,5408
2020-09-27,5287
2020-09-28,2671
2020-09-29,1840
2020-09-30,6304
2020-10-01,5964
2020-10-02,5558
2020-10-03,5293
2020-10-04,5006
2020-10-05,2458
2020-10-06,1769
2020-10-07,5934
2020-10-08,5956
2020-10-09,5775
2020-10-10,5513
2020-10-11,5666
2020-10-12,3041
2020-10-13,2218
2020-10-14,6827
2020-10-15,7135
2020-10-16,6476
2020-10-17,6466
2020-10-18,6615
2020-10-19,3354
2020-10-20,2369
2020-10-21,8233
2020-10-22,8394
2020-10-23,7420
2020-10-24,7296
2020-10-25,7235
2020-10-26,3503
2020-10-27,2474
2020-10-28,8411
2020-10-29,7949
2020-10-30,7185
2020-10-31,6873
2020-11-01,6284
2020-11-02,3019
2020-11-03,2172
2020-11-04,5171
2020-11-05,8087
2020-11-06,7637
2020-11-07,7557
2020-11-08,7098
2020-11-09,3545
2020-11-10,2652
2020-11-11,8974
2020-11-12,8939
2020-11-13,8358
2020-11-14,8151
2020-11-15,7581
2020-11-16,3908
2020-11-17,2641
2020-11-18,3313
2020-11-19,9625
2020-11-20,8719
2020-11-21,8215
2020-11-22,8395
2020-11-23,4220
2020-11-24,2785
2020-11-25,10361
2020-11-26,10287
2020-11-27,9586
2020-11-28,9600
2020-11-29,9618
2020-11-30,4896
2020-12-01,3013
2020-12-02,10934
2020-12-03,11633
2020-12-04,11466
2020-12-05,11219
2020-12-06,10915
2020-12-07,5998
2020-12-08,3178
2020-12-09,13110
2020-12-10,13007
2020-12-11,12502
2020-12-12,12756
2020-12-13,12499
2020-12-14,6902
2020-12-15,3422
2020-12-16,14381
2020-12-17,14046
2020-12-18,13331
2020-12-19,12800
2020-12-20,12551
2020-12-21,6616
2020-12-22,3799
2020-12-23,14476
2020-12-24,13887
2020-12-25,12823
2020-12-26,10480
2020-12-27,2735
2020-12-28,5933
2020-12-29,4397
2020-12-30,16224
2020-12-31,16099
2021-01-01,14728
2021-01-02,12083
2021-01-03,3413
2021-01-04,6948
2021-01-05,5274
2021-01-06,18556
2021-01-07,18821
2021-01-08,18409
2021-01-09,18766
2021-01-10,18601
2021-01-11,9842
2021-01-12,5663
2021-01-13,21044
2021-01-14,19503
2021-01-15,18651
2021-01-16,18371
2021-01-17,17514
2021-01-18,9441
2021-01-19,5329
2021-01-20,19675
2021-01-21,19046
2021-01-22,17478
2021-01-23,16925
2021-01-24,16480
2021-01-25,8803
2021-01-26,4749
2021-01-27,18196
2021-01-28,17063
2021-01-29,14919
2021-01-30,14026
2021-01-31,12367
2021-02-01,6812
2021-02-02,3709
2021-02-03,4722
2021-02-04,13447
2021-02-05,11873
2021-02-06,10835
2021-02-07,10200
2021-02-08,5345
2021-02-09,2762
2021-02-10,11671
2021-02-11,9323
2021-02-12,8532
2021-02-13,7836
2021-02-14,7723
2021-02-15,4001
2021-02-16,2172
2021-02-17,8342
2021-02-18,7802
2021-02-19,7038
2021-02-20,6982
2021-02-21,6799
2021-02-22,3433
2021-02-23,2050
2021-02-24,8649
2021-02-25,7520
2021-02-26,6878
2021-02-27,6788
2021-02-28,6886
2021-03-01,3509
2021-03-02,2116
2021-03-03,8675
2021-03-04,6955
2021-03-05,6589
2021-03-06,6334
2021-03-07,6014
2021-03-08,3066
2021-03-09,2001
2021-03-10,7093
2021-03-11,5976
2021-03-12,5529
2021-03-13,5373
2021-03-14,5267
2021-03-15,2671
2021-03-16,1562
2021-03-17,2151
2021-03-18,6785
2021-03-19,5314
2021-03-20,5042
2021-03-21,4777
2021-03-22,2441
2021-03-23,1559
2021-03-24,5947
2021-03-25,5223
2021-03-26,4670
2021-03-27,4623
2021-03-28,4201
2021-03-29,2263
2021-03-30,1328
2021-03-31,5317
2021-04-01,4462
2021-04-02,4046
2021-04-03,2096
2021-04-04,1706
2021-04-05,1617
2021-04-06,1434
2021-04-07,5561
2021-04-08,4658
2021-04-09,4425
2021-04-10,4253
2021-04-11,4063
2021-04-12,2231
2021-04-13,1210
2021-04-14,5099
2021-04-15,4257
2021-04-16,3853
2021-04-17,3783
2021-04-18,3334
2021-04-19,1690
2021-04-20,1101
2021-04-21,4350
2021-04-22,3667
2021-04-23,3639
2021-04-24,3287
2021-04-25,3191
2021-04-26,1748
2021-04-27,1072
2021-04-28,3996
2021-04-29,3460
2021-04-30,3184
2021-05-01,2981
2021-05-02,2701
2021-05-03,1002
2021-05-04,956
2021-05-05,3440
2021-05-06,2905
2021-05-07,2591
2021-05-08,2779
2021-05-09,2502
2021-05-10,1280
2021-05-11,782
2021-05-12,1731
2021-05-13,3199
2021-05-14,2635
2021-05-15,2374
2021-05-16,2481
2021-05-17,1212
2021-05-18,773
2021-05-19,2894
2021-05-20,2581
2021-05-21,2489
2021-05-22,2413
2021-05-23,2388
2021-05-24,1150
2021-05-25,799
2021-05-26,2956
2021-05-27,2717
2021-05-28,2634
2021-05-29,2558
2021-05-30,2499
2021-05-31,1139
2021-06-01,932
2021-06-02,3080
2021-06-03,2808
2021-06-04,2812
2021-06-05,2655
2021-06-06,2767
2021-06-07,1350
2021-06-08,843
2021-06-09,3683
2021-06-10,3589
2021-06-11,3389
2021-06-12,3308
2021-06-13,3289
2021-06-14,1710
2021-06-15,1095
2021-06-16,4217
2021-06-17,3877
2021-06-18,3937
2021-06-19,3970
2021-06-20,3973
2021-06-21,2064
2021-06-22,1272
2021-06-23,5314
2021-06-24,5178
2021-06-25,5344
2021-06-26,5343
2021-06-27,5223
2021-06-28,2749
2021-06-29,1708
