dates,covid19mobilitytrend_park
2020-02-15,6
2020-02-16,7
2020-02-17,3
2020-02-18,3
2020-02-19,2
2020-02-20,2
2020-02-21,-1
2020-02-22,7
2020-02-23,8
2020-02-24,6
2020-02-25,7
2020-02-26,3
2020-02-27,0
2020-02-28,3
2020-02-29,5
2020-03-01,7
2020-03-02,2
2020-03-03,2
2020-03-04,2
2020-03-05,3
2020-03-06,0
2020-03-07,4
2020-03-08,10
2020-03-09,-8
2020-03-10,2
2020-03-11,2
2020-03-12,3
2020-03-13,3
2020-03-14,6
2020-03-15,6
2020-03-16,-7
2020-03-17,-8
2020-03-18,-14
2020-03-19,-16
2020-03-20,-22
2020-03-21,-32
2020-03-22,-37
2020-03-23,-30
2020-03-24,-33
2020-03-25,-36
2020-03-26,-36
2020-03-27,-37
2020-03-28,-39
2020-03-29,-46
2020-03-30,-36
2020-03-31,-37
2020-04-01,-39
2020-04-02,-41
2020-04-03,-43
2020-04-04,-46
2020-04-05,-52
2020-04-06,-41
2020-04-07,-42
2020-04-08,-42
2020-04-09,-46
2020-04-10,-57
2020-04-11,-54
2020-04-12,-58
2020-04-13,-45
2020-04-14,-44
2020-04-15,-44
2020-04-16,-45
2020-04-17,-47
2020-04-18,-51
2020-04-19,-56
2020-04-20,-47
2020-04-21,-50
2020-04-22,-51
2020-04-23,-52
2020-04-24,-53
2020-04-25,-55
2020-04-26,-60
2020-04-27,-51
2020-04-28,-50
2020-04-29,-49
2020-04-30,-45
2020-05-01,-54
2020-05-02,-52
2020-05-03,-58
2020-05-04,-47
2020-05-05,-50
2020-05-06,-49
2020-05-07,-50
2020-05-08,-51
2020-05-09,-51
2020-05-10,-56
2020-05-11,-50
2020-05-12,-48
2020-05-13,-48
2020-05-14,-48
2020-05-15,-46
2020-05-16,-49
2020-05-17,-55
2020-05-18,-46
2020-05-19,-45
2020-05-20,-45
2020-05-21,-46
2020-05-22,-47
2020-05-23,-49
2020-05-24,-53
2020-05-25,-44
2020-05-26,-45
2020-05-27,-46
2020-05-28,-46
2020-05-29,-45
2020-05-30,-46
2020-05-31,-52
2020-06-01,-43
2020-06-02,-43
2020-06-03,-43
2020-06-04,-44
2020-06-05,-45
2020-06-06,-46
2020-06-07,-50
2020-06-08,-43
2020-06-09,-44
2020-06-10,-42
2020-06-11,-43
2020-06-12,-42
2020-06-13,-41
2020-06-14,-46
2020-06-15,-36
2020-06-16,-36
2020-06-17,-37
2020-06-18,-38
2020-06-19,-38
2020-06-20,-39
2020-06-21,-46
2020-06-22,-40
2020-06-23,-39
2020-06-24,-40
