dates,cumulativecount_vaccine_covid_19_administered
2020-12-24,2924
2020-12-27,6824
2020-12-28,9579
2020-12-29,18529
2020-12-30,24998
2021-01-04,43960
2021-01-05,48236
2021-01-06,53185
2021-01-07,58402
2021-01-08,67468
2021-01-09,74794
2021-01-10,81300
2021-01-11,87060
2021-01-12,92879
2021-01-13,192567
2021-01-14,329983
2021-01-15,417375
2021-01-16,463246
2021-01-17,472142
2021-01-18,492529
2021-01-19,498122
2021-01-20,501030
2021-01-21,552335
2021-01-22,614808
2021-01-23,618768
2021-01-24,629626
2021-01-25,645105
2021-01-26,652319
2021-01-27,656044
2021-01-28,657842
2021-01-29,662217
2021-01-30,670307
2021-01-31,673327
2021-02-01,675202
2021-02-02,677539
2021-02-03,686601
2021-02-04,695088
2021-02-05,700316
2021-02-06,710198
2021-02-07,713517
2021-02-08,717820
2021-02-10,724707
2021-02-11,725447
2021-02-12,726002
2021-02-13,726313
2021-02-15,749682
2021-02-16,915383
2021-02-17,1058139
2021-02-18,1318055
2021-02-19,1574158
2021-02-20,1656304
2021-02-21,1689158
2021-02-22,1733404
2021-02-23,1801156
2021-02-24,1900784
2021-02-25,2088813
2021-02-26,2271032
2021-02-27,2383411
2021-02-28,2455095
2021-03-01,2526863
2021-03-02,2583435
2021-03-03,2633580
2021-03-04,2676035
2021-03-05,2731900
2021-03-06,2765805
2021-03-07,2793106
2021-03-08,2849630
2021-03-09,3100868
2021-03-10,3488000
2021-03-11,3800000
2021-03-12,4005131
2021-03-13,4214294
2021-03-14,4339926
2021-03-15,4404608
2021-03-16,4530784
2021-03-17,4737622
2021-03-18,4947522
2021-03-19,5186751
2021-03-20,5459014
2021-03-21,5612291
2021-03-22,5781359
2021-03-23,5926967
2021-03-24,6119298
2021-03-25,6243886
2021-03-26,6487170
2021-03-27,6724789
2021-03-28,6852596
2021-03-29,7018449
2021-03-30,7404912
2021-03-31,7851053
2021-04-02,8644446
2021-04-03,8987190
2021-04-04,9036000
2021-04-05,9287405
2021-04-06,9675517
2021-04-07,10089420
2021-04-08,10642873
2021-04-09,10984869
2021-04-10,11204183
2021-04-11,11395137
2021-04-12,11703164
2021-04-13,12407625
2021-04-14,12912963
2021-04-15,13421708
2021-04-16,13978181
2021-04-17,14240830
2021-04-18,14368074
2021-04-19,14571509
2021-04-20,15003610
2021-04-21,15477517
2021-04-22,15874809
2021-04-23,16214484
2021-04-24,16410034
2021-04-25,16501739
2021-04-26,16687189
2021-04-28,17357993
2021-04-29,17718806
2021-04-30,18080005
2021-05-01,18326726
2021-05-02,18471669
2021-05-03,18827623
2021-05-04,19340234
2021-05-05,19951121
2021-05-06,20540830
2021-05-07,21008618
2021-05-08,21228359
2021-05-09,21300414
2021-05-11,21589272
2021-05-12,21986456
2021-05-13,22413285
2021-05-16,23168462
2021-05-17,23301884
2021-05-19,24223297
2021-05-20,24988066
2021-05-21,25626413
2021-05-22,26148948
2021-05-23,26478866
2021-05-24,26655760
