dates,covid19mobilitytrend_localbusiness
2020-02-15,6
2020-02-16,7
2020-02-17,2
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,-2
2020-02-22,0
2020-02-23,2
2020-02-24,-2
2020-02-25,-2
2020-02-26,-3
2020-02-27,1
2020-02-28,3
2020-02-29,6
2020-03-01,6
2020-03-02,1
2020-03-03,1
2020-03-04,1
2020-03-05,2
2020-03-06,-1
2020-03-07,1
2020-03-08,3
2020-03-09,-11
2020-03-10,-2
2020-03-11,-1
2020-03-12,1
2020-03-13,2
2020-03-14,2
2020-03-15,0
2020-03-16,-11
2020-03-17,-7
2020-03-18,-13
2020-03-19,-17
2020-03-20,-23
2020-03-21,-31
2020-03-22,-37
2020-03-23,-31
2020-03-24,-35
2020-03-25,-37
2020-03-26,-37
2020-03-27,-39
2020-03-28,-40
2020-03-29,-45
2020-03-30,-35
2020-03-31,-35
2020-04-01,-37
2020-04-02,-47
2020-04-03,-56
2020-04-04,-57
2020-04-05,-62
2020-04-06,-54
2020-04-07,-53
2020-04-08,-52
2020-04-09,-58
2020-04-10,-71
2020-04-11,-66
2020-04-12,-65
2020-04-13,-54
2020-04-14,-54
2020-04-15,-51
2020-04-16,-51
2020-04-17,-55
2020-04-18,-59
2020-04-19,-62
2020-04-20,-55
2020-04-21,-58
2020-04-22,-58
2020-04-23,-59
2020-04-24,-61
2020-04-25,-62
2020-04-26,-65
2020-04-27,-58
2020-04-28,-58
2020-04-29,-55
2020-04-30,-47
2020-05-01,-61
2020-05-02,-59
2020-05-03,-63
2020-05-04,-54
2020-05-05,-56
2020-05-06,-56
2020-05-07,-56
2020-05-08,-57
2020-05-09,-56
2020-05-10,-59
2020-05-11,-57
2020-05-12,-55
2020-05-13,-55
2020-05-14,-53
2020-05-15,-53
2020-05-16,-55
2020-05-17,-60
2020-05-18,-52
2020-05-19,-53
2020-05-20,-53
2020-05-21,-54
2020-05-22,-56
2020-05-23,-56
2020-05-24,-60
2020-05-25,-53
2020-05-26,-54
2020-05-27,-54
2020-05-28,-53
2020-05-29,-52
2020-05-30,-53
2020-05-31,-57
2020-06-01,-48
2020-06-02,-50
2020-06-03,-50
2020-06-04,-50
2020-06-05,-52
2020-06-06,-52
2020-06-07,-56
2020-06-08,-50
2020-06-09,-50
2020-06-10,-48
2020-06-11,-48
2020-06-12,-48
2020-06-13,-48
2020-06-14,-52
2020-06-15,-43
2020-06-16,-42
2020-06-17,-43
2020-06-18,-44
2020-06-19,-46
2020-06-20,-45
2020-06-21,-50
2020-06-22,-46
2020-06-23,-46
