dates,cumulativecount_vaccine_covid_19_administered
2021-03-30,0
2021-04-13,197
2021-04-20,1081
2021-04-27,1508
2021-05-04,3000
2021-05-18,8921
2021-05-25,16459
2021-06-01,30000
2021-06-08,30425
2021-06-15,40736
2021-06-21,44327
2021-06-29,49333
2021-07-13,61688
2021-07-27,83123
2021-08-02,100409
2021-08-16,113052
2021-08-31,127334
2021-09-07,134444
2021-09-14,154710
2021-09-28,165070
2021-10-05,194962
2021-10-25,290513
2021-11-22,435991
2021-11-30,467166
2021-12-13,498598
2021-12-20,504018
2022-01-04,510910
2022-01-11,515459
2022-01-18,516457
2022-01-24,521934
2022-01-31,522939
2022-02-07,530320
2022-02-14,534612
2022-02-21,542857
2022-02-28,547855
2022-03-07,560915
2022-03-14,561863
2022-03-28,574716
2022-04-18,586000
2022-05-23,587340
2022-06-06,602174
2022-06-27,615156
2022-07-11,619590
2022-07-18,622452
2022-07-25,623255
2022-08-08,644840
2022-08-15,647736
2022-08-29,651602
2022-09-12,661244
2022-09-19,663717
2022-09-26,672183
2022-10-10,673966
2022-10-17,676996
2022-10-24,679200
2022-10-31,681413
2022-11-07,684024
2022-11-14,687220
2022-11-21,693524
2022-11-28,698357
2022-12-05,700257
2023-01-04,711981
2023-01-16,713099
2023-01-31,715322
2023-02-20,717736
2023-02-27,720453
2023-03-06,724578
2023-03-13,725729
2023-03-20,728951
2023-04-03,732916
