dates,covid19mobilitytrend_localbusiness
2020-02-15,9
2020-02-16,17
2020-02-17,0
2020-02-18,6
2020-02-19,1
2020-02-20,-1
2020-02-21,6
2020-02-22,10
2020-02-23,11
2020-02-24,-1
2020-02-25,3
2020-02-26,6
2020-02-27,6
2020-02-28,10
2020-02-29,11
2020-03-01,15
2020-03-02,0
2020-03-03,3
2020-03-04,0
2020-03-05,1
2020-03-06,3
2020-03-07,8
2020-03-08,9
2020-03-09,-2
2020-03-10,2
2020-03-11,7
2020-03-12,7
2020-03-13,8
2020-03-14,11
2020-03-15,11
2020-03-16,-1
2020-03-17,3
2020-03-18,0
2020-03-19,-7
2020-03-20,-7
2020-03-21,-5
2020-03-22,-6
2020-03-23,-4
2020-03-24,-27
2020-03-25,-21
2020-03-26,-24
2020-03-27,-25
2020-03-28,-29
2020-03-29,-20
2020-03-30,-23
2020-03-31,-23
2020-04-01,-23
2020-04-02,-28
2020-04-03,-19
2020-04-04,-18
2020-04-05,-19
2020-04-06,-14
2020-04-07,-9
2020-04-08,-10
2020-04-09,-2
2020-04-10,-36
2020-04-11,-25
2020-04-12,-22
2020-04-13,-41
2020-04-14,-9
2020-04-15,-12
2020-04-16,-13
2020-04-17,-20
2020-04-18,-26
2020-04-19,-27
2020-04-20,-22
2020-04-21,-22
2020-04-22,-23
2020-04-23,-20
2020-04-24,-16
2020-04-25,-15
2020-04-26,-13
2020-04-27,-10
2020-04-28,-10
2020-04-29,-16
2020-04-30,-15
2020-05-01,-9
2020-05-02,-9
2020-05-03,-7
2020-05-04,-14
2020-05-05,-8
2020-05-06,-2
2020-05-07,-3
2020-05-08,3
2020-05-09,3
2020-05-10,9
2020-05-11,-2
2020-05-12,0
2020-05-13,-6
2020-05-14,-4
2020-05-15,1
2020-05-16,-3
2020-05-17,3
2020-05-18,-1
2020-05-19,-4
2020-05-20,5
2020-05-21,4
2020-05-22,4
2020-05-23,0
2020-05-24,8
2020-05-25,3
2020-05-26,0
2020-05-27,-2
2020-05-28,-1
2020-05-29,2
2020-05-30,0
2020-05-31,6
2020-06-01,3
2020-06-02,3
2020-06-03,4
2020-06-04,9
2020-06-05,8
2020-06-06,8
2020-06-07,8
2020-06-08,-15
2020-06-09,1
2020-06-10,-3
2020-06-11,2
2020-06-12,3
2020-06-13,1
2020-06-14,7
2020-06-15,2
2020-06-16,6
2020-06-17,3
2020-06-18,7
2020-06-19,12
2020-06-20,14
2020-06-21,16
2020-06-22,7
2020-06-23,7
2020-06-24,3
2020-06-25,5
2020-06-26,7
2020-06-27,8
2020-06-28,10
2020-06-29,6
2020-06-30,6
2020-07-01,3
2020-07-02,11
2020-07-03,17
2020-07-04,16
2020-07-05,17
2020-07-06,9
2020-07-07,12
2020-07-08,3
2020-07-09,9
2020-07-10,10
2020-07-11,11
2020-07-12,18
2020-07-13,11
2020-07-14,10
2020-07-15,17
2020-07-16,16
2020-07-17,19
2020-07-18,16
2020-07-19,20
2020-07-20,13
2020-07-21,11
2020-07-22,12
2020-07-23,-10
2020-07-24,9
