dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,1
2020-03-13,2
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,1
2020-03-21,0
2020-03-22,0
2020-03-23,0
2020-03-24,0
2020-03-25,0
2020-03-26,0
2020-03-27,0
2020-03-28,2
2020-03-29,2
2020-03-30,0
2020-03-31,2
2020-04-01,1
2020-04-02,1
2020-04-03,0
2020-04-04,4
2020-04-05,1
2020-04-06,0
2020-04-07,1
2020-04-08,1
2020-04-09,0
2020-04-10,0
2020-04-11,0
2020-04-12,1
2020-04-13,0
2020-04-14,0
2020-04-15,0
2020-04-16,1
2020-04-17,0
2020-04-18,0
2020-04-19,0
2020-04-20,0
2020-04-21,0
2020-04-22,0
2020-04-23,0
2020-04-24,1
2020-04-25,0
2020-04-26,0
2020-04-27,2
2020-04-28,0
2020-04-29,0
2020-04-30,0
2020-05-01,0
2020-05-02,0
2020-05-03,0
2020-05-04,1
2020-05-05,0
2020-05-06,0
2020-05-07,0
2020-05-08,0
2020-05-09,0
2020-05-10,1
2020-05-11,0
2020-05-12,0
2020-05-13,0
2020-05-14,0
2020-05-15,0
2020-05-16,0
2020-05-17,0
2020-05-18,0
2020-05-19,0
2020-05-20,0
2020-05-21,0
2020-05-22,0
2020-05-23,0
2020-05-24,0
2020-05-25,0
2020-05-26,0
2020-05-27,0
2020-05-28,0
2020-05-29,0
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,1
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,1
2020-06-07,0
2020-06-08,1
2020-06-09,1
2020-06-10,0
2020-06-11,0
2020-06-12,0
2020-06-13,1
2020-06-14,0
2020-06-15,1
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,0
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,1
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,1
2020-07-02,0
2020-07-03,0
2020-07-04,1
2020-07-05,0
2020-07-06,0
2020-07-07,1
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,1
2020-07-17,1
2020-07-18,2
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,1
2020-07-23,0
2020-07-24,2
2020-07-25,0
2020-07-26,3
2020-07-27,1
2020-07-28,4
2020-07-29,0
2020-07-30,3
2020-07-31,1
2020-08-01,2
2020-08-02,2
2020-08-03,2
2020-08-04,1
2020-08-05,3
2020-08-06,1
2020-08-07,2
2020-08-08,2
2020-08-09,0
2020-08-10,4
2020-08-11,2
2020-08-12,4
2020-08-13,7
2020-08-14,2
2020-08-15,3
2020-08-16,2
2020-08-17,3
2020-08-18,6
2020-08-19,2
2020-08-20,2
2020-08-21,2
2020-08-22,4
2020-08-23,3
2020-08-24,5
2020-08-25,2
2020-08-26,3
2020-08-27,12
2020-08-28,1
2020-08-29,7
2020-08-30,2
2020-08-31,7
2020-09-01,5
2020-09-02,7
2020-09-03,4
2020-09-04,6
2020-09-05,2
2020-09-06,4
2020-09-07,4
2020-09-08,4
2020-09-09,9
2020-09-10,7
2020-09-11,5
2020-09-12,7
2020-09-13,10
2020-09-14,10
2020-09-15,2
2020-09-16,5
2020-09-17,6
2020-09-18,7
2020-09-19,4
2020-09-20,18
2020-09-21,5
2020-09-22,11
2020-09-23,10
2020-09-24,8
2020-09-25,13
2020-09-26,1
2020-09-27,4
2020-09-28,7
2020-09-29,7
2020-09-30,4
2020-10-01,10
2020-10-02,6
2020-10-03,7
2020-10-04,12
2020-10-05,12
2020-10-06,8
2020-10-07,8
2020-10-08,10
2020-10-09,9
2020-10-10,6
2020-10-11,11
2020-10-12,5
2020-10-13,4
2020-10-14,7
2020-10-15,13
2020-10-16,20
2020-10-17,2
2020-10-18,8
2020-10-19,8
2020-10-20,3
2020-10-21,6
2020-10-22,5
2020-10-23,5
2020-10-24,16
2020-10-25,7
2020-10-26,3
2020-10-27,3
2020-10-28,14
2020-10-29,11
2020-10-30,12
2020-10-31,8
2020-11-01,15
2020-11-02,12
2020-11-03,6
2020-11-04,9
2020-11-05,15
2020-11-06,9
2020-11-07,7
2020-11-08,17
2020-11-09,13
2020-11-10,10
2020-11-11,9
2020-11-12,17
2020-11-13,14
2020-11-14,12
2020-11-15,21
2020-11-16,10
2020-11-17,11
2020-11-18,10
2020-11-19,12
2020-11-20,13
2020-11-21,16
2020-11-22,16
2020-11-23,10
2020-11-24,6
2020-11-25,11
2020-11-26,23
2020-11-27,16
2020-11-28,24
2020-11-29,6
2020-11-30,11
2020-12-01,13
2020-12-02,14
2020-12-03,15
2020-12-04,22
2020-12-05,12
2020-12-06,11
2020-12-07,12
2020-12-08,9
2020-12-09,16
2020-12-10,21
2020-12-11,20
2020-12-12,14
2020-12-13,12
2020-12-14,8
2020-12-15,10
2020-12-16,10
2020-12-17,13
2020-12-18,11
2020-12-19,14
2020-12-20,11
2020-12-21,11
2020-12-22,11
2020-12-23,13
2020-12-24,17
2020-12-25,22
2020-12-26,20
2020-12-27,14
2020-12-28,12
2020-12-29,15
2020-12-30,15
2020-12-31,21
2021-01-01,13
2021-01-02,302
2021-01-03,11
2021-01-04,10
2021-01-05,10
2021-01-06,13
2021-01-07,17
2021-01-08,21
2021-01-09,16
2021-01-10,17
2021-01-11,20
2021-01-12,16
2021-01-13,67
2021-01-14,32
2021-01-15,35
2021-01-16,41
2021-01-17,44
2021-01-18,41
2021-01-19,40
2021-01-20,53
2021-01-21,61
2021-01-22,64
2021-01-23,67
2021-01-24,67
2021-01-25,62
2021-01-26,60
2021-01-27,64
2021-01-28,73
2021-01-29,76
2021-01-30,68
2021-01-31,59
2021-02-01,61
2021-02-02,51
2021-02-03,63
2021-02-04,81
2021-02-05,89
2021-02-06,82
2021-02-07,98
2021-02-08,67
2021-02-09,54
2021-02-10,61
2021-02-11,60
2021-02-12,66
2021-02-13,63
2021-02-14,49
2021-02-15,46
2021-02-16,32
2021-02-17,44
2021-02-18,55
2021-02-19,60
2021-02-20,54
2021-02-21,51
2021-02-22,40
2021-02-23,43
2021-02-24,47
2021-02-25,59
2021-02-26,62
2021-02-27,52
2021-02-28,50
2021-03-01,42
2021-03-02,40
2021-03-03,51
2021-03-04,62
2021-03-05,61
2021-03-06,53
2021-03-07,52
2021-03-08,42
2021-03-09,33
2021-03-10,43
2021-03-11,45
2021-03-12,46
2021-03-13,50
2021-03-14,48
2021-03-15,56
2021-03-16,46
2021-03-17,42
2021-03-18,52
2021-03-19,62
2021-03-20,73
2021-03-21,55
2021-03-22,51
2021-03-23,42
2021-03-24,51
2021-03-25,42
2021-03-26,53
2021-03-27,61
2021-03-28,49
2021-03-29,45
2021-03-30,38
2021-03-31,40
2021-04-01,48
2021-04-02,50
2021-04-03,52
2021-04-04,60
2021-04-05,33
2021-04-06,30
2021-04-07,34
2021-04-08,36
2021-04-09,33
2021-04-10,37
2021-04-11,43
2021-04-12,38
2021-04-13,31
2021-04-14,42
2021-04-15,35
2021-04-16,40
2021-04-17,31
2021-04-18,45
2021-04-19,32
2021-04-20,39
2021-04-21,34
2021-04-22,36
2021-04-23,32
2021-04-24,30
2021-04-25,33
2021-04-26,28
2021-04-27,24
2021-04-28,29
2021-04-29,26
2021-04-30,27
2021-05-01,25
2021-05-02,29
2021-05-03,24
2021-05-04,22
2021-05-05,21
2021-05-06,23
2021-05-07,22
2021-05-08,25
2021-05-09,21
2021-05-10,24
2021-05-11,26
2021-05-12,21
2021-05-13,20
2021-05-14,22
2021-05-15,20
2021-05-16,17
2021-05-17,16
2021-05-18,18
2021-05-19,11
2021-05-20,10
2021-05-21,10
2021-05-22,7
2021-05-23,6
2021-05-24,6
2021-05-25,7
2021-05-26,7
2021-05-27,6
2021-05-28,7
2021-05-29,8
2021-05-30,6
2021-05-31,7
2021-06-01,5
2021-06-02,6
2021-06-03,6
2021-06-04,5
2021-06-05,7
2021-06-06,5
2021-06-07,6
2021-06-08,5
2021-06-09,6
2021-06-10,5
2021-06-11,6
2021-06-12,5
2021-06-13,5
2021-06-14,4
2021-06-15,4
2021-06-16,3
2021-06-17,3
2021-06-18,4
2021-06-19,3
2021-06-20,4
2021-06-21,4
2021-06-22,3
2021-06-23,3
2021-06-24,4
2021-06-25,3
2021-06-26,3
2021-06-27,4
2021-06-28,2
2021-06-29,2
2021-06-30,2
2021-07-01,3
2021-07-02,3
2021-07-03,3
2021-07-04,2
2021-07-05,3
2021-07-06,2
2021-07-07,2
2021-07-08,2
2021-07-09,2
2021-07-10,2
2021-07-11,2
2021-07-12,2
2021-07-13,2
2021-07-14,2
2021-07-15,2
2021-07-16,2
2021-07-17,1
2021-07-18,1
2021-07-19,1
2021-07-20,1
2021-07-21,1
2021-07-22,1
2021-07-23,1
2021-07-24,1
2021-07-25,1
2021-07-26,1
2021-07-27,1
2021-07-28,2
2021-07-29,1
2021-07-30,2
2021-07-31,3
2021-08-01,3
2021-08-02,3
2021-08-03,3
2021-08-04,3
2021-08-05,5
2021-08-06,4
2021-08-07,5
2021-08-08,6
2021-08-09,6
2021-08-10,5
2021-08-11,5
2021-08-12,4
2021-08-13,6
2021-08-14,4
2021-08-15,5
2021-08-16,5
