dates,covid19mobilitytrend_localbusiness
2020-02-15,7
2020-02-16,4
2020-02-17,-1
2020-02-18,5
2020-02-19,3
2020-02-20,5
2020-02-21,2
2020-02-22,-6
2020-02-23,-1
2020-02-24,-7
2020-02-25,-1
2020-02-26,1
2020-02-27,4
2020-02-28,7
2020-02-29,-7
2020-03-01,-3
2020-03-02,-2
2020-03-03,7
2020-03-04,9
2020-03-05,9
2020-03-06,-12
2020-03-07,-10
2020-03-08,-6
2020-03-09,-8
2020-03-10,-8
2020-03-11,-11
2020-03-12,-32
2020-03-13,-46
2020-03-14,-50
2020-03-15,-55
2020-03-16,-56
2020-03-17,-62
2020-03-18,-62
2020-03-19,-63
2020-03-20,-65
2020-03-21,-64
2020-03-22,-75
2020-03-23,-70
2020-03-24,-68
2020-03-25,-68
2020-03-26,-65
2020-03-27,-69
2020-03-28,-73
2020-03-29,-73
2020-03-30,-65
2020-03-31,-60
2020-04-01,-63
2020-04-02,-60
2020-04-03,-62
2020-04-04,-65
2020-04-05,-68
2020-04-06,-64
2020-04-07,-60
2020-04-08,-59
2020-04-09,-59
2020-04-10,-68
2020-04-11,-65
2020-04-12,-80
2020-04-13,-60
2020-04-14,-55
2020-04-15,-55
2020-04-16,-54
2020-04-17,-60
2020-04-18,-61
2020-04-19,-74
2020-04-20,-54
2020-04-21,-50
2020-04-22,-50
2020-04-23,-49
2020-04-24,-57
2020-04-25,-64
2020-04-26,-71
2020-04-27,-51
2020-04-28,-48
2020-04-29,-48
2020-04-30,-43
2020-05-01,-49
2020-05-02,-51
2020-05-03,-55
2020-05-04,-42
2020-05-05,-41
2020-05-06,-39
2020-05-07,-33
2020-05-08,-36
2020-05-09,-45
2020-05-10,-46
2020-05-11,-40
2020-05-12,-34
2020-05-13,-31
2020-05-14,-65
2020-05-15,-62
2020-05-16,-63
2020-05-17,-69
2020-05-18,-32
2020-05-19,-28
2020-05-20,-26
2020-05-21,-24
2020-05-22,-28
2020-05-23,-35
2020-05-24,-39
2020-05-25,-31
2020-05-26,-27
2020-05-27,-25
2020-05-28,-25
2020-05-29,-30
2020-05-30,-36
2020-05-31,-35
2020-06-01,-21
2020-06-02,-16
2020-06-03,-15
2020-06-04,-14
2020-06-05,-19
2020-06-06,-36
2020-06-07,-30
2020-06-08,-20
2020-06-09,-15
2020-06-10,-14
2020-06-11,-12
2020-06-12,-23
2020-06-13,-29
2020-06-14,-26
2020-06-15,-16
2020-06-16,-10
2020-06-17,-10
2020-06-18,-9
2020-06-19,-13
2020-06-20,-20
2020-06-21,-20
2020-06-22,-13
2020-06-23,-7
2020-06-24,-9
2020-06-25,-8
2020-06-26,-14
2020-06-27,-20
2020-06-28,-22
2020-06-29,-13
2020-06-30,-6
2020-07-01,-6
2020-07-02,-3
2020-07-03,-10
2020-07-04,-19
2020-07-05,-17
2020-07-06,-9
2020-07-07,-2
2020-07-08,-4
2020-07-09,-4
2020-07-10,-10
2020-07-11,-19
2020-07-12,-18
2020-07-13,-11
2020-07-14,-6
2020-07-15,-7
2020-07-16,-6
2020-07-17,-10
2020-07-18,-19
2020-07-19,-17
2020-07-20,-12
2020-07-21,-7
2020-07-22,-9
2020-07-23,-9
2020-07-24,-15
2020-07-25,-24
2020-07-26,-25
2020-07-27,-18
2020-07-28,-9
2020-07-29,0
2020-07-30,-27
2020-07-31,-38
2020-08-01,-45
2020-08-02,-37
2020-08-03,-34
2020-08-04,-5
2020-08-05,-26
2020-08-06,-21
2020-08-07,-25
2020-08-08,-33
2020-08-09,-31
2020-08-10,-17
2020-08-11,-9
2020-08-12,-9
2020-08-13,-10
2020-08-14,-15
2020-08-15,-26
2020-08-16,-24
2020-08-17,-16
2020-08-18,-18
2020-08-19,-7
2020-08-20,-8
2020-08-21,-42
2020-08-22,-48
2020-08-23,-46
2020-08-24,-35
2020-08-25,-28
2020-08-26,-27
2020-08-27,-24
2020-08-28,-23
2020-08-29,-32
2020-08-30,-34
2020-08-31,-20
2020-09-01,-13
2020-09-02,-12
2020-09-03,-12
2020-09-04,-18
2020-09-05,-25
2020-09-06,-23
2020-09-07,-13
2020-09-08,-7
2020-09-09,-9
2020-09-10,-10
2020-09-11,-13
2020-09-12,-22
2020-09-13,-20
2020-09-14,-12
2020-09-15,-7
2020-09-16,-8
2020-09-17,-9
2020-09-18,-14
2020-09-19,-22
2020-09-20,-22
2020-09-21,-14
2020-09-22,-12
2020-09-23,-13
2020-09-24,-14
2020-09-25,-19
2020-09-26,-26
2020-09-27,-27
2020-09-28,-20
2020-09-29,-15
2020-09-30,-15
2020-10-01,-14
2020-10-02,-16
2020-10-03,-23
2020-10-04,-30
2020-10-05,-23
2020-10-06,-18
2020-10-07,-18
2020-10-08,-17
2020-10-09,-21
2020-10-10,-27
2020-10-11,-26
2020-10-12,-24
2020-10-13,-18
2020-10-14,-19
2020-10-15,-19
2020-10-16,-22
2020-10-17,-31
2020-10-18,-28
2020-10-19,-22
2020-10-20,-18
2020-10-21,-17
2020-10-22,-15
2020-10-23,-18
2020-10-24,-25
2020-10-25,-24
2020-10-26,-20
2020-10-27,-15
2020-10-28,-14
2020-10-29,-13
2020-10-30,-19
2020-10-31,-25
2020-11-01,-23
2020-11-02,-22
2020-11-03,-17
2020-11-04,-29
2020-11-05,-22
2020-11-06,-23
2020-11-07,-27
2020-11-08,-26
2020-11-09,-22
2020-11-10,-16
2020-11-11,-16
2020-11-12,-12
2020-11-13,-10
2020-11-14,-58
2020-11-15,-74
2020-11-16,-50
2020-11-17,-46
2020-11-18,-45
2020-11-19,-43
2020-11-20,-49
2020-11-21,-49
2020-11-22,-68
2020-11-23,-43
2020-11-24,-42
2020-11-25,-42
2020-11-26,-45
2020-11-27,-45
2020-11-28,-49
2020-11-29,-63
2020-11-30,-21
2020-12-01,-13
2020-12-02,-12
2020-12-03,-12
2020-12-04,-16
2020-12-05,-26
2020-12-06,-22
2020-12-07,-19
2020-12-08,-16
2020-12-09,-16
2020-12-10,-13
2020-12-11,-15
2020-12-12,-20
2020-12-13,-21
2020-12-14,-24
2020-12-15,-19
2020-12-16,-23
2020-12-17,-13
2020-12-18,-11
2020-12-19,-15
2020-12-20,-12
2020-12-21,-10
2020-12-22,-3
2020-12-23,1
2020-12-24,0
2020-12-25,-25
2020-12-26,-22
2020-12-27,-17
2020-12-28,-12
2020-12-29,-5
2020-12-30,-2
2020-12-31,-5
2021-01-01,-38
2021-01-02,-28
2021-01-03,-25
2021-01-04,-18
2021-01-05,-9
2021-01-06,-4
2021-01-07,-49
2021-01-08,-49
2021-01-09,-52
2021-01-10,-71
2021-01-11,-36
2021-01-12,-32
2021-01-13,-33
2021-01-14,-80
2021-01-15,-76
2021-01-16,-78
