dates,incrementalcount_medicaltest_conditioncovid_19
2020-04-17,504
2020-04-29,824
2020-05-04,1948
2020-05-05,976
2020-05-06,1696
2020-05-07,1284
2020-05-08,1343
2020-05-12,1340
2020-05-13,990
2020-05-14,1249
2020-05-17,1028
2020-05-18,1375
2020-05-19,1554
2020-05-20,1332
2020-05-23,1421
2020-05-24,1130
2020-05-25,1225
2020-05-26,1120
2020-05-27,1741
2020-05-28,1422
2020-05-29,8760
2020-05-30,2099
2020-06-02,2003
2020-06-03,3916
2020-06-04,1535
2020-06-05,1728
2020-06-06,1935
2020-06-07,1803
2020-06-08,1442
2020-06-09,1704
2020-06-10,2987
2020-06-11,2440
2020-06-14,2460
2020-06-15,1399
2020-06-16,2079
2020-06-19,2542
2020-06-20,2504
2020-06-21,2523
2020-06-22,2185
2020-06-23,1809
2020-06-24,2539
2020-06-25,2047
2020-06-28,3006
2020-06-29,2140
2020-06-30,1953
2020-07-01,4205
2020-07-02,3063
2020-07-03,3308
2020-07-04,3355
2020-07-05,2933
2020-07-06,1831
2020-07-09,2302
2020-07-10,3725
2020-07-11,2609
2020-07-12,2983
2020-07-13,2046
2020-07-16,3081
2020-07-17,4325
2020-07-18,3024
2020-07-19,2755
2020-07-22,29602
2020-07-23,4068
2020-07-24,4145
2020-07-25,3478
2020-07-26,3063
2020-07-27,5263
2020-07-28,4906
2020-07-29,3305
2020-07-30,3622
2020-08-02,1441
2020-08-03,1601
2020-08-04,15088
2020-08-07,3835
2020-08-08,3903
2020-08-09,2864
2020-08-10,2355
2020-08-13,3337
2020-08-14,2976
2020-08-17,2036
2020-08-18,2571
2020-08-19,8135
2020-08-20,2913
2020-08-21,3660
2020-08-22,4173
2020-08-23,3946
2020-08-24,1519
2020-08-25,3588
2020-08-26,5216
2020-08-27,3156
2020-08-28,3022
2020-08-29,3780
2020-08-30,3766
2020-08-31,1277
2020-09-03,2188
2020-09-06,3145
2020-09-07,3643
2020-09-08,2617
2020-09-09,3909
2020-09-10,2494
2020-09-11,3025
2020-09-12,1904
2020-09-13,2113
2020-09-14,1827
2020-09-15,1912
2020-09-26,7968
2020-09-29,2549
2020-10-04,11968
2020-10-05,3930
2020-10-08,1949
2020-10-11,1675
2020-10-12,969
2020-10-13,4307
2020-10-14,6623
2020-10-15,2921
2020-10-16,4848
2020-10-17,3479
2020-10-18,2657
2020-10-21,4648
2020-10-26,8543
2020-10-27,2326
2020-10-28,3270
2020-10-29,3008
2020-11-01,2090
2020-11-05,4454
2020-11-08,4796
2020-11-09,1557
2020-11-19,3278
2020-11-20,3334
2020-11-21,11088
2020-11-22,4082
2020-12-08,14292
2020-12-09,4318
2020-12-10,7512
2020-12-11,4012
2020-12-12,4578
2020-12-13,7125
2020-12-14,2736
2020-12-17,4747
2020-12-18,5258
2020-12-19,5255
2020-12-22,10210
2020-12-29,5385
2020-12-30,890
2020-12-31,9446
2021-01-03,2454
2021-01-04,3482
2021-01-05,21135
2021-01-08,6669
2021-01-09,6477
2021-01-10,7499
2021-01-11,8298
2021-01-15,5612
2021-01-16,6376
2021-01-17,6615
2021-01-18,18096
2021-01-19,19632
2021-01-20,6892
2021-01-21,4355
2021-01-22,22066
2021-01-23,16051
2021-01-24,17304
2021-01-25,11989
