dates,cumulativecount_vaccine_covid_19_administered
2021-03-04,0
2021-03-15,8000
2021-03-24,277458
2021-03-28,513626
2021-03-31,718412
2021-04-01,818865
2021-04-06,964387
2021-04-14,1043737
2021-04-15,1051096
2021-04-16,1081548
2021-04-18,1096727
2021-04-19,1101827
2021-04-20,1114408
2021-04-21,1133325
2021-04-22,1148168
2021-04-23,1158582
2021-04-24,1167837
2021-04-25,1171515
2021-04-26,1175285
2021-04-27,1181941
2021-04-28,1191563
2021-05-01,1222109
2021-05-02,1229733
2021-05-03,1236815
2021-05-04,1246845
2021-05-05,1266742
2021-05-06,1289773
2021-05-07,1615787
2021-05-08,1653292
2021-05-09,1665698
2021-05-10,1697243
2021-05-11,1713306
2021-05-12,1748242
2021-05-13,1763552
2021-05-14,1767488
2021-05-15,1794552
2021-05-16,1811795
2021-05-17,1823095
2021-05-18,1842437
2021-05-19,1880788
2021-05-20,1894794
2021-05-21,1911254
2021-05-22,1927141
2021-05-23,1929237
2021-05-25,1939737
2021-05-26,1953870
2021-05-27,1967435
2021-05-28,1984242
2021-05-29,1996914
2021-05-30,2014590
2021-05-31,2030063
2021-06-01,2051228
2021-06-02,2110141
2021-06-04,2225765
2021-06-15,2659153
2021-06-24,3104802
2021-06-28,3397472
2021-07-05,3832459
2021-07-12,3938945
2021-08-09,3967013
2021-08-28,4182515
2021-08-31,4432282
2021-09-05,5001836
2021-09-06,5176869
2021-09-12,5712019
2021-09-15,5858737
2021-09-19,6186647
2021-09-22,6255025
2021-09-25,6552979
2021-09-30,6734764
2021-10-07,7130171
2021-10-14,7478203
2021-10-18,8029702
2021-10-21,8188833
2021-10-23,8402127
2021-10-28,8581274
2021-10-31,8772539
2021-11-04,8862242
2021-11-10,8929327
2021-11-11,9017951
2021-11-18,9253702
2021-11-21,9483387
2021-11-24,9640048
2021-11-25,9846182
2021-12-02,10119982
2021-12-03,10917191
2021-12-09,11193780
2021-12-12,11863889
2021-12-15,12214538
2021-12-20,12971729
2021-12-22,13498938
2021-12-27,14149682
2021-12-30,14241550
2021-12-31,14838199
2022-01-06,15252779
2022-01-09,16694633
2022-01-12,16934906
2022-01-14,17575151
2022-01-16,18011821
2022-01-18,18567498
2022-01-22,19360511
2022-01-23,19546558
2022-01-29,20617588
2022-02-21,25380488
2022-02-27,26516526
2022-03-06,27583270
2022-03-13,28684071
2022-03-18,29613077
2022-03-27,31391732
2022-04-07,33932163
2022-04-26,37534649
2022-05-01,38399067
2022-05-08,41091354
2022-05-15,41091354
2022-05-22,43994555
2022-06-05,46391592
2022-06-19,50619238
2022-07-10,55468500
2022-07-17,56126494
2022-08-14,61569219
2022-08-21,63346714
2022-09-04,67216328
2022-09-18,70896744
2022-09-25,73714289
2022-10-09,80602232
2022-10-16,83127883
2022-10-30,87872150
2022-11-13,91552088
2022-12-11,102292641
2023-01-08,108052995
2023-02-05,111985403
2023-03-19,116606863
