dates,incrementalcount_vaccine_covid_19_administered
2021-04-01,100453
2021-04-15,7359
2021-04-16,30452
2021-04-19,5100
2021-04-20,12581
2021-04-21,18917
2021-04-22,14843
2021-04-23,10414
2021-04-24,9255
2021-04-25,3678
2021-04-26,3770
2021-04-27,6656
2021-04-28,9622
2021-05-02,7624
2021-05-03,7082
2021-05-04,10030
2021-05-05,19897
2021-05-06,23031
2021-05-07,326014
2021-05-08,37505
2021-05-09,12406
2021-05-10,31545
2021-05-11,16063
2021-05-12,34936
2021-05-13,15310
2021-05-14,3936
2021-05-15,27064
2021-05-16,17243
2021-05-17,11300
2021-05-18,19342
2021-05-19,38351
2021-05-20,14006
2021-05-21,16460
2021-05-22,15887
2021-05-23,2096
2021-05-26,14133
2021-05-27,13565
2021-05-28,16807
2021-05-29,12672
2021-05-30,17676
2021-05-31,15473
2021-06-01,21165
2021-06-02,58913
2021-09-06,175033
2021-11-11,88624
2021-11-25,206134
2021-12-03,797209
2021-12-31,596649
2022-01-23,186047
