dates,cumulativecount_vaccine_covid_19_administered
2021-04-02,0
2021-04-03,754
2021-04-04,822
2021-04-05,1214
2021-04-06,2560
2021-04-07,3194
2021-04-08,4026
2021-04-09,4341
2021-04-10,5028
2021-04-11,5145
2021-04-12,6090
2021-04-13,6638
2021-04-14,6701
2021-04-15,7503
2021-04-16,7725
2021-04-17,8454
2021-04-19,9099
2021-04-20,9861
2021-04-21,10715
2021-04-22,11506
2021-04-24,12324
2021-04-26,12947
2021-04-27,13485
2021-04-28,14126
2021-04-29,14876
2021-05-03,15905
2021-05-04,16632
2021-05-05,17776
2021-05-06,19163
2021-05-08,20990
2021-05-09,21030
2021-05-10,23188
2021-05-11,25065
2021-05-18,28051
2021-05-21,33305
2021-05-22,35946
2021-05-24,38964
2021-05-25,42146
2021-05-26,45802
2021-05-27,49371
2021-05-28,49425
2021-05-29,52775
2021-06-02,55085
2021-06-07,58450
2021-06-09,60156
2021-06-10,61225
2021-06-11,61289
2021-06-13,62343
2021-06-14,63486
2021-06-17,65972
2021-06-18,66038
2021-06-19,66972
2021-06-21,69877
2021-06-26,76471
2021-06-28,79554
2021-06-29,82193
2021-06-30,84458
2021-07-01,87409
2021-07-02,87792
2021-07-03,91146
2021-07-04,92295
2021-07-05,96017
2021-07-06,99795
2021-07-07,103633
2021-07-08,107767
2021-07-09,108457
2021-07-13,121241
2021-07-16,125751
2021-07-19,134505
2021-07-21,137910
2021-07-23,142014
2021-07-24,145503
2021-07-25,146727
2021-07-26,150102
2021-07-28,156576
2021-07-29,159954
2021-07-30,160497
2021-07-31,163999
2021-08-02,169025
2021-08-03,173245
2021-08-04,177628
2021-08-07,188277
2021-08-08,189927
2021-08-10,196457
2021-08-11,201441
2021-08-14,214385
2021-08-17,230324
2021-08-20,246716
2021-08-23,267132
2021-08-25,285414
2021-08-27,295590
2021-08-29,308219
2021-08-31,327825
2021-09-02,338399
2021-09-04,345595
2021-09-06,353428
2021-09-08,365203
2021-09-10,371501
2021-09-12,378598
2021-09-14,385602
2021-09-18,405352
2021-09-20,415538
2021-09-22,432882
2021-09-24,443676
2021-09-26,455355
2021-09-28,474407
2021-09-30,493587
2021-10-02,501834
2021-10-04,512357
2021-10-06,526193
2021-10-08,533305
2021-10-10,542019
2021-10-12,552265
2021-10-14,563695
2021-10-18,579263
2021-10-20,584245
2021-10-22,588206
2021-10-24,592613
2021-10-26,598758
2021-10-27,601042
2021-10-28,603923
2021-10-29,604662
2021-10-30,607436
2021-11-01,613737
2021-11-03,626279
2021-11-05,632896
2021-11-06,633464
2021-11-07,640721
2021-11-08,643231
2021-11-09,649166
2021-11-10,654487
2021-11-11,661216
2021-11-12,668251
2021-11-13,673578
2021-11-14,680757
2021-11-15,684698
2021-11-16,692315
2021-11-17,699622
2021-11-18,707278
2021-11-19,715979
2021-11-20,719100
2021-11-21,726907
2021-11-22,728626
2021-11-23,734235
2021-11-24,738282
2021-11-26,744337
2021-11-27,744790
2021-11-28,747384
2021-11-29,748008
2021-11-30,751178
2021-12-01,752450
2021-12-02,753291
2021-12-03,754293
2021-12-04,754589
2021-12-05,756080
2021-12-06,756637
2021-12-07,762161
2021-12-08,766929
2021-12-09,771983
2021-12-10,776846
2021-12-11,778921
2021-12-12,783549
2021-12-13,786679
2021-12-14,790506
2021-12-31,898401
2022-01-07,922950
2022-01-14,946170
2022-01-21,965131
2022-01-28,979285
2022-02-11,1005173
2022-02-18,1026843
2022-02-25,1041610
2022-03-11,1061845
2022-03-18,1068468
2022-03-25,1073496
2022-04-01,1078490
2022-04-08,1084543
2022-05-06,1124061
2022-05-13,1149676
2022-05-20,1162665
2022-05-27,1173118
2022-06-10,1190890
2022-08-19,1259753
2022-08-26,1263938
2022-09-02,1268899
2022-09-09,1273212
2022-10-07,1278500
2022-10-28,1280291
2022-11-11,1282008
2022-11-25,1283392
2023-01-13,1287323
2023-01-27,1288317
2023-02-10,1289036
2023-02-24,1289509
2023-03-03,1291090
2023-03-10,1291223
