dates,incrementalcount_vaccine_covid_19_administered
2021-04-03,754
2021-04-04,68
2021-04-05,392
2021-04-06,1346
2021-04-07,634
2021-04-08,832
2021-04-09,315
2021-04-10,687
2021-04-11,117
2021-04-12,945
2021-04-13,548
2021-04-14,63
2021-04-15,802
2021-04-16,222
2021-04-17,729
2021-04-20,762
2021-04-21,854
2021-04-22,791
2021-04-27,538
2021-04-28,641
2021-04-29,750
2021-05-04,727
2021-05-05,1144
2021-05-06,1387
2021-05-09,40
2021-05-10,2158
2021-05-11,1877
2021-05-22,2641
2021-05-25,3182
2021-05-26,3656
2021-05-27,3569
2021-05-28,54
2021-05-29,3350
2021-06-10,1069
2021-06-11,64
2021-06-14,1143
2021-06-18,66
2021-06-19,934
2021-06-29,2639
2021-06-30,2265
2021-07-01,2951
2021-07-02,383
2021-07-03,3354
2021-07-04,1149
2021-07-05,3722
2021-07-06,3778
2021-07-07,3838
2021-07-08,4134
2021-07-09,690
2021-07-24,3489
2021-07-25,1224
2021-07-26,3375
2021-07-29,3378
2021-07-30,543
2021-07-31,3502
2021-08-03,4220
2021-08-04,4383
2021-08-08,1650
2021-08-11,4984
2021-10-27,2284
2021-10-28,2881
2021-10-29,739
2021-10-30,2774
2021-11-06,568
2021-11-07,7257
2021-11-08,2510
2021-11-09,5935
2021-11-10,5321
2021-11-11,6729
2021-11-12,7035
2021-11-13,5327
2021-11-14,7179
2021-11-15,3941
2021-11-16,7617
2021-11-17,7307
2021-11-18,7656
2021-11-19,8701
2021-11-20,3121
2021-11-21,7807
2021-11-22,1719
2021-11-23,5609
2021-11-24,4047
2021-11-27,453
2021-11-28,2594
2021-11-29,624
2021-11-30,3170
2021-12-01,1272
2021-12-02,841
2021-12-03,1002
2021-12-04,296
2021-12-05,1491
2021-12-06,557
2021-12-07,5524
2021-12-08,4768
2021-12-09,5054
2021-12-10,4863
2021-12-11,2075
2021-12-12,4628
2021-12-13,3130
2021-12-14,3827
