dates,incrementalcount_vaccine_covid_19_administered
2021-01-11,1025
2021-01-12,1056
2021-01-16,712
2021-01-17,0
2021-01-18,588
2021-01-19,582
2021-01-20,0
2021-01-21,930
2021-01-22,930
2021-01-23,930
2021-01-24,534
2021-01-25,198
2021-01-26,534
2021-01-27,534
2021-01-28,725
2021-01-29,534
2021-01-30,0
2021-01-31,420
2021-02-01,1013
2021-02-02,1092
2021-02-03,786
2021-02-04,1012
2021-02-05,1085
2021-02-06,798
2021-02-07,0
2021-02-08,972
2021-02-09,977
2021-02-10,978
2021-02-11,1104
2021-02-12,1092
2021-02-13,1092
2021-02-14,654
2021-02-15,438
2021-02-16,654
2021-02-17,654
2021-02-18,1091
2021-02-19,556
2021-02-20,0
2021-02-21,1098
2021-02-22,1199
2021-02-23,1074
2021-02-24,666
2021-02-25,1229
2021-02-26,1290
2021-02-27,918
2021-02-28,0
2021-03-01,1248
2021-03-02,1266
2021-03-03,1330
2021-03-04,666
2021-03-05,1230
2021-03-06,1164
2021-03-07,0
2021-03-08,528
2021-03-09,654
2021-03-10,0
2021-03-11,594
2021-03-12,648
2021-03-13,0
2021-03-14,1074
2021-03-15,1086
2021-03-16,1032
2021-03-17,653
2021-03-18,1182
2021-03-19,1168
2021-03-20,840
2021-03-21,0
2021-03-22,690
2021-03-23,726
2021-03-24,1290
2021-03-25,659
2021-03-26,1110
2021-03-27,1110
2021-03-30,648
2021-03-31,567
2021-04-01,642
2021-04-10,654
2021-04-11,648
2021-04-12,612
2021-04-13,1278
2021-04-22,606
2021-04-27,780
2021-04-30,780
2021-05-05,780
2021-05-06,802
2021-05-07,780
2021-05-19,780
2021-05-28,520
2021-05-29,288
2021-07-14,48
2021-07-15,58
2021-07-30,19
2021-08-11,12
2021-08-20,60
2021-08-21,21
2021-08-25,31
2021-08-26,28
2021-08-27,35
2021-08-28,42
2021-09-08,12
2021-09-09,47
2021-09-16,43
2021-09-17,36
2021-09-18,36
2021-09-22,42
2021-09-25,30
2021-09-29,19
2021-09-30,23
2021-10-01,18
2021-10-06,54
2021-10-07,111
2021-10-08,146
2021-10-09,15
2021-10-12,664
2021-10-13,489
2021-10-14,425
2021-10-15,461
2021-10-18,417
2021-10-19,369
2021-10-20,652
2021-10-21,580
2021-10-22,519
2021-10-23,391
2021-10-24,733
2021-10-25,670
2021-10-26,293
2021-10-27,361
2021-10-28,370
2021-10-29,362
2021-10-30,312
2021-11-06,318
2021-11-10,266
2021-11-11,1
2021-11-12,492
2021-11-13,269
2021-11-14,1001
2021-11-15,1
2021-11-16,449
2021-11-17,468
2021-11-18,470
2021-11-19,327
2021-11-20,287
2021-11-21,0
2021-11-27,10
2021-12-01,387
2021-12-02,607
2021-12-03,721
2021-12-04,647
2021-12-08,903
2021-12-11,463
2021-12-15,855
2021-12-16,709
2021-12-17,524
2021-12-18,528
2021-12-23,174
2022-01-12,197
2022-01-13,161
2022-01-14,174
2022-01-15,164
2022-01-19,165
2022-01-20,164
2022-01-21,35
2022-01-22,245
2022-01-28,148
2022-01-29,110
2022-02-02,101
2022-02-11,114
2022-02-16,213
2022-02-17,36
2022-02-18,84
2022-02-24,92
2022-02-25,63
2022-03-02,38
2022-03-09,425
2022-03-16,161
2022-03-17,193
2022-03-18,226
2022-03-22,308
2022-03-23,266
2022-03-24,511
2022-03-25,291
2022-04-05,404
2022-04-06,145
2022-04-07,202
