dates,cumulativecount_vaccine_covid_19_administered
2020-12-15,1500000
2020-12-31,4500000
2021-01-09,9000000
2021-01-13,10000000
2021-01-20,15000000
2021-01-26,22767000
2021-01-31,24000000
2021-02-03,31236000
2021-02-09,40520000
2021-02-28,52520000
2021-03-14,64980000
2021-03-20,74956000
2021-03-22,80463000
2021-03-23,82846000
2021-03-24,85859700
2021-03-25,91346000
2021-03-26,97470000
2021-03-27,102417000
2021-03-28,106613000
2021-03-29,110962000
2021-03-30,114690000
2021-03-31,119821000
2021-04-01,126616000
2021-04-02,133801000
2021-04-03,136677000
2021-04-04,139970000
2021-04-05,142802000
2021-04-06,145392000
2021-04-07,149071000
2021-04-08,155150000
2021-04-09,161121000
2021-04-10,164471000
2021-04-11,167343000
2021-04-12,171928000
2021-04-13,175623000
2021-04-14,179216000
2021-04-15,183536000
2021-04-16,187368000
2021-04-17,189809000
2021-04-18,192127000
2021-04-19,195022000
2021-04-20,198965000
2021-04-21,204191000
2021-04-22,211223000
2021-04-23,216084000
2021-04-24,220309000
2021-04-25,224901000
2021-04-26,229489000
2021-04-27,235976000
2021-04-28,243905000
2021-04-29,253463000
2021-04-30,265064000
2021-05-01,270406000
2021-05-02,275338000
2021-05-03,279905000
2021-05-04,284595000
2021-05-05,289627000
2021-05-06,297734000
2021-05-07,308226000
2021-05-08,317586000
2021-05-09,324307000
2021-05-10,332964000
2021-05-11,342697000
2021-05-12,354272000
2021-05-13,366910000
2021-05-14,380633000
2021-05-15,392987000
2021-05-16,406938000
2021-05-17,421991000
2021-05-18,435689000
2021-05-19,449511000
2021-05-20,466698000
2021-05-21,483343000
2021-05-22,497272000
2021-05-23,510858000
2021-05-24,527253000
2021-05-25,546714000
2021-05-26,566723000
2021-05-27,584360000
2021-05-28,602991000
2021-05-29,620974000
2021-05-30,639172000
2021-05-31,661468000
2021-06-01,681908000
2021-06-02,704826000
2021-06-03,723486000
2021-06-04,744483000
2021-06-05,763065000
2021-06-06,777879000
2021-06-07,794134000
2021-06-08,808962000
2021-06-09,824856000
2021-06-10,845299000
2021-06-11,863513000
2021-06-12,878523000
2021-06-13,892770000
2021-06-14,904134000
2021-06-15,923910000
2021-06-16,945150000
2021-06-17,966652000
2021-06-18,990257000
2021-06-19,1010489000
2021-06-20,1029223000
2021-06-21,1049744000
2021-06-22,1071783000
2021-06-23,1095902000
2021-06-24,1120643000
2021-06-25,1143805000
2021-06-26,1165230000
2021-06-27,1185787000
2021-06-28,1206714000
2021-06-29,1225734000
2021-06-30,1244675000
2021-07-01,1264149000
2021-07-02,1283175000
2021-07-03,1296037000
2021-07-04,1305499000
2021-07-05,1318417000
2021-07-06,1331669000
2021-07-07,1342381000
2021-07-08,1354226000
2021-07-09,1365463000
2021-07-10,1374162000
2021-07-11,1382482000
2021-07-12,1391432000
2021-07-13,1402019000
2021-07-14,1414609000
2021-07-15,1426347000
2021-07-16,1437623000
2021-07-17,1447427000
2021-07-18,1456557000
2021-07-19,1467316000
2021-07-20,1478484000
2021-07-21,1491605000
2021-07-22,1507605000
2021-07-23,1524897000
2021-07-24,1538707000
2021-07-25,1550268000
2021-07-26,1565872000
2021-07-27,1583361000
2021-07-28,1601249000
2021-07-29,1619218000
2021-07-30,1637395000
2021-07-31,1652819000
2021-08-01,1669527000
2021-08-02,1688683000
2021-08-03,1708356000
2021-08-04,1726223000
2021-08-05,1741812000
2021-08-06,1757780000
2021-08-07,1770304000
2021-08-08,1782525000
2021-08-09,1795049000
2021-08-10,1808092000
2021-08-11,1820238000
2021-08-12,1832450000
2021-08-13,1844382000
2021-08-14,1853839000
2021-08-15,1862928000
2021-08-16,1875371000
2021-08-17,1887273000
2021-08-18,1900127000
2021-08-19,1912419000
2021-08-20,1924390000
2021-08-21,1935869000
2021-08-22,1946954000
2021-08-23,1961893000
2021-08-24,1975738000
2021-08-25,1988433000
2021-08-26,2003914000
2021-08-27,2019549000
2021-08-28,2032934000
2021-08-29,2044625000
2021-08-30,2055966000
2021-08-31,2067589000
2021-09-01,2076428000
2021-09-02,2084650000
2021-09-03,2092174000
