dates,incrementalcount_medicalconditionincident_covid_19_patientdeceased
2020-01-03,0
2020-01-04,0
2020-01-05,0
2020-01-06,0
2020-01-07,0
2020-01-08,0
2020-01-09,0
2020-01-10,0
2020-01-11,0
2020-01-12,0
2020-01-13,0
2020-01-14,0
2020-01-15,0
2020-01-16,0
2020-01-17,0
2020-01-18,0
2020-01-19,0
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,0
2020-01-24,0
2020-01-25,0
2020-01-26,0
2020-01-27,0
2020-01-28,0
2020-01-29,0
2020-01-30,0
2020-01-31,0
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,0
2020-02-05,0
2020-02-06,0
2020-02-07,0
2020-02-08,0
2020-02-09,0
2020-02-10,0
2020-02-11,0
2020-02-12,0
2020-02-13,0
2020-02-14,0
2020-02-15,0
2020-02-16,0
2020-02-17,0
2020-02-18,0
2020-02-19,0
2020-02-20,0
2020-02-21,0
2020-02-22,0
2020-02-23,0
2020-02-24,0
2020-02-25,0
2020-02-26,0
2020-02-27,0
2020-02-28,0
2020-02-29,0
2020-03-01,0
2020-03-02,0
2020-03-03,0
2020-03-04,0
2020-03-05,0
2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,0
2020-03-20,0
2020-03-21,0
2020-03-22,0
2020-03-23,1
2020-03-24,0
2020-03-25,2
2020-03-26,7
2020-03-27,0
2020-03-28,2
2020-03-29,5
2020-03-30,6
2020-03-31,5
2020-04-01,7
2020-04-02,8
2020-04-03,6
2020-04-04,8
2020-04-05,9
2020-04-06,8
2020-04-07,8
2020-04-08,10
2020-04-09,15
2020-04-10,10
2020-04-11,11
2020-04-12,8
2020-04-13,10
2020-04-14,11
2020-04-15,9
2020-04-16,0
2020-04-17,2
2020-04-18,8
2020-04-19,4
2020-04-20,9
2020-04-21,7
2020-04-22,8
2020-04-23,2
2020-04-24,6
2020-04-25,6
2020-04-26,4
2020-04-27,2
2020-04-28,1
2020-04-29,4
2020-04-30,5
2020-05-01,8
2020-05-02,8
2020-05-03,1
2020-05-04,3
2020-05-05,5
2020-05-06,3
2020-05-07,3
2020-05-08,4
2020-05-09,5
2020-05-10,3
2020-05-11,3
2020-05-12,2
2020-05-13,3
2020-05-14,4
2020-05-15,3
2020-05-16,2
2020-05-17,1
2020-05-18,2
2020-05-19,3
2020-05-20,2
2020-05-21,5
2020-05-22,3
2020-05-23,2
2020-05-24,1
2020-05-25,1
2020-05-26,1
2020-05-27,1
2020-05-28,0
2020-05-29,2
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,2
2020-06-03,1
2020-06-04,1
2020-06-05,3
2020-06-06,0
2020-06-07,0
2020-06-08,1
2020-06-09,0
2020-06-10,1
2020-06-11,1
2020-06-12,1
2020-06-13,1
2020-06-14,0
2020-06-15,1
2020-06-16,1
2020-06-17,1
2020-06-18,1
2020-06-19,2
2020-06-20,1
2020-06-21,1
2020-06-22,1
2020-06-23,1
2020-06-24,0
2020-06-25,4
2020-06-26,0
2020-06-27,1
2020-06-28,1
2020-06-29,0
2020-06-30,0
2020-07-01,1
2020-07-02,0
2020-07-03,1
2020-07-04,0
2020-07-05,2
2020-07-06,2
2020-07-07,1
2020-07-08,0
2020-07-09,0
2020-07-10,1
2020-07-11,0
2020-07-12,0
2020-07-13,1
2020-07-14,1
2020-07-15,2
2020-07-16,0
2020-07-17,0
2020-07-18,2
2020-07-19,0
2020-07-20,1
2020-07-21,0
2020-07-22,2
2020-07-23,2
2020-07-24,1
2020-07-25,3
2020-07-26,2
2020-07-27,1
2020-07-28,2
2020-07-29,2
2020-07-30,2
2020-07-31,2
2020-08-01,2
2020-08-02,2
2020-08-03,2
2020-08-04,2
2020-08-05,2
2020-08-06,1
2020-08-07,1
2020-08-08,0
2020-08-09,0
2020-08-10,1
2020-08-11,0
2020-08-12,2
2020-08-13,0
2020-08-14,1
2020-08-15,2
2020-08-16,2
2020-08-17,2
2020-08-18,4
2020-08-19,0
2020-08-20,3
2020-08-21,3
2020-08-22,3
2020-08-23,0
2020-08-24,3
2020-08-25,1
2020-08-26,2
2020-08-27,1
2020-08-28,0
2020-08-29,0
2020-08-30,3
2020-08-31,1
2020-09-01,1
2020-09-02,1
2020-09-03,0
2020-09-04,4
2020-09-05,3
2020-09-06,5
2020-09-07,3
2020-09-08,2
2020-09-09,5
2020-09-10,3
2020-09-11,5
2020-09-12,3
2020-09-13,6
2020-09-14,5
2020-09-15,6
2020-09-16,10
2020-09-17,7
2020-09-18,7
2020-09-19,12
2020-09-20,8
2020-09-21,6
2020-09-22,15
2020-09-23,10
2020-09-24,22
2020-09-25,10
2020-09-26,10
2020-09-27,16
2020-09-28,16
2020-09-29,11
2020-09-30,21
2020-10-01,16
2020-10-02,29
2020-10-03,21
2020-10-04,13
2020-10-05,35
2020-10-06,29
2020-10-07,38
2020-10-08,51
2020-10-09,26
2020-10-10,61
2020-10-11,53
2020-10-12,43
2020-10-13,70
2020-10-14,53
2020-10-15,67
2020-10-16,63
2020-10-17,80
2020-10-18,81
2020-10-19,81
2020-10-20,110
2020-10-21,109
2020-10-22,131
2020-10-23,127
2020-10-24,125
2020-10-25,143
2020-10-26,154
2020-10-27,163
2020-10-28,195
2020-10-29,168
2020-10-30,199
2020-10-31,217
2020-11-01,194
2020-11-02,224
2020-11-03,223
2020-11-04,261
2020-11-05,228
2020-11-06,196
2020-11-07,217
2020-11-08,203
2020-11-09,206
2020-11-10,186
2020-11-11,215
2020-11-12,184
2020-11-13,174
2020-11-14,181
2020-11-15,185
2020-11-16,152
2020-11-17,173
2020-11-18,139
2020-11-19,155
2020-11-20,133
2020-11-21,117
2020-11-22,132
2020-11-23,126
2020-11-24,129
2020-11-25,136
2020-11-26,123
2020-11-27,130
2020-11-28,138
2020-11-29,117
2020-11-30,95
2020-12-01,126
2020-12-02,100
2020-12-03,116
2020-12-04,102
2020-12-05,92
2020-12-06,129
2020-12-07,91
2020-12-08,94
2020-12-09,95
2020-12-10,82
2020-12-11,116
2020-12-12,105
2020-12-13,97
2020-12-14,108
2020-12-15,130
2020-12-16,106
2020-12-17,114
2020-12-18,106
2020-12-19,101
2020-12-20,114
2020-12-21,98
2020-12-22,104
2020-12-23,102
2020-12-24,115
2020-12-25,111
2020-12-26,106
2020-12-27,125
2020-12-28,108
2020-12-29,131
2020-12-30,132
2020-12-31,150
2021-01-01,129
2021-01-02,152
2021-01-03,152
2021-01-04,141
2021-01-05,152
2021-01-06,181
2021-01-07,164
2021-01-08,187
2021-01-09,197
2021-01-10,165
2021-01-11,184
2021-01-12,164
2021-01-13,177
2021-01-14,164
2021-01-15,181
2021-01-16,164
2021-01-17,156
2021-01-18,158
2021-01-19,160
2021-01-20,157
2021-01-21,148
2021-01-22,152
2021-01-23,136
2021-01-24,143
2021-01-25,145
2021-01-26,140
2021-01-27,143
2021-01-28,160
2021-01-29,136
2021-01-30,152
2021-01-31,126
2021-02-01,121
2021-02-02,133
2021-02-03,135
2021-02-04,137
2021-02-05,129
2021-02-06,127
2021-02-07,128
2021-02-08,131
2021-02-09,139
2021-02-10,133
2021-02-11,134
2021-02-12,131
2021-02-13,144
2021-02-14,118
2021-02-15,149
2021-02-16,129
2021-02-17,150
2021-02-18,132
2021-02-19,173
2021-02-20,182
2021-02-21,177
2021-02-22,148
2021-02-23,166
2021-02-24,148
2021-02-25,144
2021-02-26,183
2021-02-27,191
2021-02-28,193
2021-03-01,183
2021-03-02,206
2021-03-03,193
2021-03-04,202
2021-03-05,218
2021-03-06,187
2021-03-07,209
2021-03-08,204
2021-03-09,236
2021-03-10,233
2021-03-11,229
2021-03-12,230
2021-03-13,213
2021-03-14,178
2021-03-15,229
2021-03-16,238
2021-03-17,219
2021-03-18,199
2021-03-19,215
2021-03-20,174
2021-03-21,185
2021-03-22,193
2021-03-23,210
2021-03-24,194
2021-03-25,185
2021-03-26,161
2021-03-27,155
2021-03-28,182
2021-03-29,117
2021-03-30,181
2021-03-31,171
2021-04-01,154
2021-04-02,153
2021-04-03,104
2021-04-04,127
2021-04-05,146
2021-04-06,125
2021-04-07,115
2021-04-08,121
2021-04-09,122
2021-04-10,107
2021-04-11,111
2021-04-12,93
2021-04-13,85
2021-04-14,92
2021-04-15,90
2021-04-16,87
2021-04-17,66
2021-04-18,74
2021-04-19,78
2021-04-20,72
2021-04-21,64
2021-04-22,64
2021-04-23,56
2021-04-24,54
2021-04-25,57
2021-04-26,53
2021-04-27,58
2021-04-28,52
2021-04-29,67
2021-04-30,43
2021-05-01,50
2021-05-02,35
2021-05-03,36
2021-05-04,40
2021-05-05,45
2021-05-06,37
2021-05-07,44
2021-05-08,29
2021-05-09,32
2021-05-10,35
2021-05-11,33
2021-05-12,33
2021-05-13,33
2021-05-14,22
2021-05-15,18
2021-05-16,16
2021-05-17,13
2021-05-18,23
2021-05-19,14
2021-05-20,17
2021-05-21,17
2021-05-22,13
2021-05-23,11
2021-05-24,13
2021-05-25,6
2021-05-26,8
2021-05-27,11
2021-05-28,16
2021-05-29,7
2021-05-30,6
2021-05-31,4
2021-06-01,10
2021-06-02,7
2021-06-03,5
2021-06-04,3
2021-06-05,7
2021-06-06,3
2021-06-07,4
2021-06-08,4
2021-06-09,6
2021-06-10,2
2021-06-11,6
2021-06-12,2
2021-06-13,4
2021-06-14,3
2021-06-15,0
2021-06-16,4
2021-06-17,1
2021-06-18,5
2021-06-19,3
2021-06-20,0
2021-06-21,1
2021-06-22,1
2021-06-23,3
2021-06-24,0
2021-06-25,4
2021-06-26,1
2021-06-27,2
2021-06-28,0
2021-06-29,0
2021-06-30,0
2021-07-01,2
2021-07-02,1
2021-07-03,2
2021-07-04,0
2021-07-05,2
2021-07-06,0
2021-07-07,0
2021-07-08,1
2021-07-09,0
2021-07-10,0
2021-07-11,0
2021-07-12,2
2021-07-13,0
2021-07-14,0
2021-07-15,0
2021-07-16,0
2021-07-17,2
2021-07-18,0
2021-07-19,1
2021-07-20,2
2021-07-21,0
2021-07-22,1
2021-07-23,0
2021-07-24,0
2021-07-25,0
2021-07-26,0
2021-07-27,0
2021-07-28,0
2021-07-29,0
2021-07-30,0
2021-07-31,0
2021-08-01,2
2021-08-02,2
2021-08-03,1
2021-08-04,0
2021-08-05,0
2021-08-06,1
2021-08-07,2
2021-08-08,0
2021-08-09,0
2021-08-10,1
2021-08-11,0
2021-08-12,1
2021-08-13,0
2021-08-14,0
2021-08-15,0
2021-08-16,3
