dates,cumulativecount_medicaltest_conditioncovid_19
2020-06-01,6528
2020-06-02,12078
2020-06-03,17004
2020-06-04,21533
2020-06-05,25591
2020-06-06,27991
2020-06-07,29750
2020-06-08,34580
2020-06-09,38582
2020-06-10,42464
2020-06-11,46112
2020-06-12,49520
2020-06-13,51093
2020-06-14,52079
2020-06-15,55968
2020-06-16,59337
2020-06-17,62653
2020-06-18,66051
2020-06-19,68945
2020-06-20,70481
2020-06-21,71700
2020-06-22,76387
2020-06-23,80170
2020-06-24,84185
2020-06-25,87734
2020-06-26,93559
2020-06-27,96056
2020-06-28,97857
2020-06-29,102806
2020-06-30,106760
2020-07-01,111176
2020-07-02,115611
2020-07-03,120568
2020-07-04,122257
2020-07-05,123570
2020-07-06,125088
2020-07-07,130226
2020-07-08,135337
2020-07-09,140347
2020-07-10,144870
2020-07-11,146618
2020-07-12,148164
2020-07-13,153085
2020-07-14,158050
2020-07-15,162951
2020-07-16,167307
2020-07-17,171882
2020-07-18,174266
2020-07-19,176707
2020-07-20,184278
2020-07-21,190672
2020-07-22,197274
2020-07-23,203791
2020-07-24,209888
2020-07-25,212500
2020-07-26,214286
2020-07-27,220840
2020-07-28,228749
2020-07-29,236258
2020-07-30,243881
2020-07-31,252088
2020-08-01,256796
2020-08-02,259443
2020-08-03,267189
2020-08-04,275603
2020-08-05,282548
2020-08-06,289910
2020-08-07,299116
2020-08-08,304627
2020-08-09,307555
2020-08-10,314038
2020-08-11,322731
2020-08-12,330653
2020-08-13,338065
2020-08-14,346064
2020-08-15,351177
2020-08-16,354156
2020-08-17,361408
2020-08-18,369098
2020-08-19,376753
2020-08-20,384991
2020-08-21,394703
2020-08-22,399821
2020-08-23,402225
2020-08-24,409638
2020-08-25,418401
2020-08-26,427286
2020-08-27,436484
2020-08-28,447312
2020-08-29,453885
2020-08-30,457831
2020-08-31,467202
2020-09-01,478339
2020-09-02,490149
2020-09-03,501690
2020-09-04,515344
2020-09-05,522812
2020-09-06,527349
2020-09-07,538953
2020-09-08,555068
2020-09-09,570575
2020-09-10,587088
2020-09-11,606305
2020-09-12,619622
2020-09-13,626712
2020-09-14,644230
2020-09-15,664691
2020-09-16,685278
2020-09-17,708871
2020-09-18,730451
2020-09-19,745682
2020-09-20,756243
2020-09-21,775653
2020-09-22,798053
2020-09-23,820498
2020-09-24,843661
2020-09-25,866793
2020-09-26,882181
2020-09-27,892649
2020-09-28,904867
2020-09-29,923189
2020-09-30,944281
2020-10-01,968202
2020-10-02,991841
2020-10-03,1007042
2020-10-04,1014818
2020-10-05,1032586
2020-10-06,1055639
2020-10-07,1079690
2020-10-08,1104763
2020-10-09,1132506
2020-10-10,1150630
2020-10-11,1162134
2020-10-12,1184182
2020-10-13,1215820
2020-10-14,1250679
2020-10-15,1285484
2020-10-16,1324207
2020-10-17,1353486
2020-10-18,1370726
2020-10-19,1401891
2020-10-20,1442489
2020-10-21,1487734
2020-10-22,1534159
2020-10-23,1579411
2020-10-24,1618603
2020-10-25,1640196
2020-10-26,1675793
2020-10-27,1723291
2020-10-28,1763415
2020-10-29,1805992
2020-10-30,1852814
2020-10-31,1889110
2020-11-01,1909753
2020-11-02,1942670
2020-11-03,1986299
2020-11-04,2032417
2020-11-05,2076489
2020-11-06,2117449
2020-11-07,2143977
2020-11-08,2157980
2020-11-09,2189871
2020-11-10,2233574
2020-11-11,2281017
2020-11-12,2325770
2020-11-13,2370181
2020-11-14,2388056
2020-11-15,2400171
2020-11-16,2445383
2020-11-17,2467670
2020-11-18,2515200
2020-11-19,2549798
2020-11-20,2583995
2020-11-21,2607336
2020-11-22,2619815
2020-11-23,2684763
2020-11-24,2723935
2020-11-25,2761257
2020-11-26,2794575
2020-11-27,2830252
2020-11-28,2851204
2020-11-29,2861286
2020-11-30,2924496
2020-12-01,2964816
2020-12-02,3002511
2020-12-03,3035678
2020-12-04,3067806
2020-12-05,3084589
2020-12-06,3094683
2020-12-07,3144364
2020-12-08,3182368
2020-12-09,3218925
2020-12-10,3254007
2020-12-11,3293389
2020-12-12,3313762
2020-12-13,3326308
2020-12-14,3378233
2020-12-15,3423121
2020-12-16,3475713
2020-12-17,3525799
2020-12-18,3587402
2020-12-19,3622899
2020-12-20,3646849
2020-12-21,3726045
2020-12-22,3804058
2020-12-23,3890859
2020-12-24,3910500
2020-12-25,3925209
2020-12-26,3945570
2020-12-27,3968305
2020-12-28,4042466
2020-12-29,4109925
2020-12-30,4177238
2020-12-31,4224539
2021-01-01,4236565
2021-01-02,4265663
2021-01-03,4295443
2021-01-04,4386845
2021-01-05,4466130
2021-01-06,4535223
2021-01-07,4602696
2021-01-08,4672709
2021-01-09,4708255
2021-01-10,4733340
2021-01-11,4818121
2021-01-12,4885017
2021-01-13,4945855
2021-01-14,5002499
2021-01-15,5062988
2021-01-16,5090592
2021-01-17,5108385
2021-01-18,5180657
2021-01-19,5236449
2021-01-20,5287983
2021-01-21,5336598
