dates,covid19mobilitytrend_park
2020-02-15,37
2020-02-16,28
2020-02-17,17
2020-02-18,22
2020-02-19,6
2020-02-20,16
2020-02-21,4
2020-02-22,30
2020-02-23,-17
2020-02-24,13
2020-02-25,13
2020-02-26,10
2020-02-27,9
2020-02-28,0
2020-02-29,0
2020-03-01,29
2020-03-02,18
2020-03-03,-9
2020-03-04,17
2020-03-05,21
2020-03-06,2
2020-03-07,-6
2020-03-08,45
2020-03-09,8
2020-03-10,6
2020-03-11,-11
2020-03-12,12
2020-03-13,-2
2020-03-14,21
2020-03-15,37
2020-03-16,-20
2020-03-17,-17
2020-03-18,-1
2020-03-19,-11
2020-03-20,-26
2020-03-21,-62
2020-03-22,-39
2020-03-23,-27
2020-03-24,-17
2020-03-25,-15
2020-03-26,-24
2020-03-27,2
2020-03-28,18
2020-03-29,-24
2020-03-30,-20
2020-03-31,-28
2020-04-01,0
2020-04-02,5
2020-04-03,-24
2020-04-04,-6
2020-04-05,45
2020-04-06,18
2020-04-07,1
2020-04-08,2
2020-04-09,2
2020-04-10,11
2020-04-11,9
2020-04-12,35
2020-04-13,-35
2020-04-14,-39
2020-04-15,-16
2020-04-16,19
2020-04-17,8
2020-04-18,28
2020-04-19,-6
2020-04-20,2
2020-04-21,12
2020-04-22,19
2020-04-23,23
2020-04-24,14
2020-04-25,4
2020-04-26,43
2020-04-27,23
2020-04-28,32
2020-04-29,-12
2020-04-30,19
2020-05-01,33
2020-05-02,10
2020-05-03,9
2020-05-04,2
2020-05-05,-1
2020-05-06,4
2020-05-07,38
2020-05-08,95
2020-05-09,73
2020-05-10,27
2020-05-11,-25
2020-05-12,4
2020-05-13,-10
2020-05-14,-39
2020-05-15,-39
2020-05-16,1
2020-05-17,13
2020-05-18,-14
2020-05-19,-9
2020-05-20,-9
2020-05-21,-1
2020-05-22,-6
2020-05-23,-48
2020-05-24,-10
2020-05-25,-39
2020-05-26,-19
2020-05-27,4
2020-05-28,-33
2020-05-29,-5
2020-05-30,15
2020-05-31,-35
2020-06-01,3
2020-06-02,-8
2020-06-03,-3
2020-06-04,-16
2020-06-05,-15
2020-06-06,21
2020-06-07,1
2020-06-08,-8
2020-06-09,6
2020-06-10,-24
2020-06-11,26
2020-06-12,52
2020-06-13,61
2020-06-14,6
2020-06-15,27
2020-06-16,42
2020-06-17,39
2020-06-18,-1
2020-06-19,7
2020-06-20,-4
2020-06-21,24
2020-06-22,39
2020-06-23,64
2020-06-24,28
2020-06-25,53
2020-06-26,49
2020-06-27,83
2020-06-28,69
2020-06-29,17
2020-06-30,88
2020-07-01,84
2020-07-02,50
2020-07-03,79
2020-07-04,127
2020-07-05,156
2020-07-06,128
2020-07-07,102
2020-07-08,62
2020-07-09,86
2020-07-10,90
2020-07-11,44
2020-07-12,120
2020-07-13,94
2020-07-14,131
2020-07-15,97
2020-07-16,59
2020-07-17,78
2020-07-18,83
2020-07-19,105
2020-07-20,99
2020-07-21,123
2020-07-22,142
2020-07-23,125
2020-07-24,108
2020-07-25,130
2020-07-26,104
2020-07-27,132
2020-07-28,137
2020-07-29,150
2020-07-30,141
2020-07-31,127
2020-08-01,134
2020-08-02,103
2020-08-03,41
2020-08-04,63
2020-08-05,160
2020-08-06,154
2020-08-07,134
2020-08-08,132
2020-08-09,121
2020-08-10,96
2020-08-11,137
2020-08-12,147
2020-08-13,131
2020-08-14,90
2020-08-15,108
2020-08-16,137
2020-08-17,97
2020-08-18,88
2020-08-19,119
2020-08-20,133
2020-08-21,122
2020-08-22,92
2020-08-23,109
2020-08-24,94
2020-08-25,121
2020-08-26,100
2020-08-27,96
2020-08-28,97
2020-08-29,70
2020-08-30,36
2020-08-31,32
2020-09-01,20
2020-09-02,58
2020-09-03,67
2020-09-04,74
2020-09-05,108
2020-09-06,72
2020-09-07,48
2020-09-08,75
2020-09-09,81
