dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-01,1510
2020-04-06,3160
2020-04-07,3310
2020-04-08,3524
2020-04-09,3862
2020-04-10,4301
2020-04-12,5025
2020-04-13,5664
2020-04-14,6661
2020-04-15,7693
2020-04-16,8855
2020-04-17,9975
2020-04-18,11101
2020-04-19,12565
2020-04-20,13742
2020-04-21,14761
2020-04-22,16057
2020-04-23,17388
2020-04-24,18921
2020-04-25,20329
2020-04-26,22318
2020-04-27,24875
2020-04-28,27275
2020-04-29,29277
2020-04-30,31978
2020-05-01,34432
2020-05-02,36916
2020-05-03,39846
2020-05-04,42092
2020-05-05,44724
2020-05-06,48233
2020-05-07,52042
2020-05-08,55203
2020-05-09,57768
2020-05-10,59607
2020-05-11,62461
2020-05-12,64172
2020-05-13,66276
2020-05-14,68172
2020-05-15,70730
2020-05-16,72774
2020-06-04,129198
2020-06-05,130508
2020-06-06,133002
2020-06-07,136760
2020-06-08,139096
2020-06-09,141519
2020-06-10,143840
2020-06-11,146372
2020-06-12,148960
2020-06-13,151909
2020-06-14,154586
2020-06-15,156798
2020-06-16,159324
2020-06-17,162026
2020-06-18,165067
2020-06-19,166917
2020-06-20,169852
2020-06-21,172076
2020-06-22,174295
2020-06-23,176491
2020-06-24,179946
2020-06-25,182059
2020-06-26,184927
2020-06-27,188313
2020-06-28,190643
2020-06-29,192813
2020-06-30,194872
2020-07-02,200179
2020-07-03,205312
2020-07-04,207415
2020-07-05,210446
2020-07-06,212860
2020-07-07,216311
2020-07-08,219627
2020-07-09,221675
2020-07-10,224111
2020-07-11,225813
2020-07-12,228105
2020-07-13,230680
2020-07-15,235015
2020-07-16,238709
2020-07-17,242405
2020-07-18,245450
2020-07-19,247646
2020-07-20,250029
2020-07-21,252127
2020-07-22,254255
2020-07-23,256040
2020-07-24,258528
2020-07-25,260465
2020-07-26,262277
2020-07-27,264162
2020-07-28,266856
2020-07-29,269576
2020-07-30,272805
2020-07-31,275355
2020-08-01,278262
2020-08-02,280747
2020-08-03,282512
2020-08-04,284790
2020-08-05,288367
2020-08-06,290701
2020-08-07,293397
2020-08-08,296601
2020-08-09,299036
2020-08-10,301286
2020-08-11,304485
2020-08-12,308503
2020-08-13,312792
2020-08-14,316560
2020-08-15,321376
2020-08-16,325637
2020-08-17,329542
2020-08-18,333667
2020-08-19,336713
2020-08-20,340844
2020-08-23,351845
2020-08-24,355057
2020-08-25,359289
2020-08-26,363802
2020-08-27,367423
2020-08-28,371898
2020-08-29,375788
2020-08-30,378185
2020-08-31,381749
2020-09-01,385882
2020-09-02,391335
2020-09-03,395875
2020-09-04,400624
2020-09-05,405277
2020-09-06,411666
2020-09-07,415908
2020-09-08,417897
2020-09-09,420198
2020-09-10,423214
2020-09-11,427320
2020-09-12,430670
2020-09-13,434243
2020-09-14,436246
2020-09-15,439025
2020-09-16,441710
2020-09-17,444346
2020-09-18,446666
2020-09-19,451737
2020-09-20,453593
2020-09-21,457128
2020-09-22,460690
2020-09-23,463618
2020-09-24,465600
2020-09-25,469003
2020-09-26,473456
2020-09-27,477473
2020-09-28,478687
2020-09-29,480037
2020-09-30,482658
2020-10-01,486658
2020-10-02,489264
2020-10-03,491547
2020-10-04,493595
2020-10-05,495696
2020-10-06,497498
2020-10-07,501040
2020-10-08,502829
2020-10-09,505662
2020-10-10,507859
2020-10-11,508899
2020-10-12,511156
2020-10-13,513414
2020-10-14,514923
2020-10-15,518558
2020-10-16,520450
2020-10-17,522286
2020-10-18,523399
2020-10-19,524966
2020-10-20,527350
2020-10-21,529236
2020-10-22,532332
2020-10-23,534072
2020-10-24,536177
2020-10-25,539146
2020-10-26,540202
2020-10-27,541422
2020-10-28,544657
2020-10-29,547279
2020-10-30,549158
2020-10-31,552713
2020-11-01,554711
2020-11-02,556314
2020-11-03,558978
2020-11-04,560859
2020-11-05,563835
2020-11-06,567193
2020-11-07,569624
2020-11-08,572325
2020-11-09,574363
2020-11-10,577630
2020-11-11,579443
2020-11-12,582209
2020-11-13,585456
2020-11-14,588533
2020-11-15,591658
2020-11-16,594574
2020-11-17,597192
2020-11-18,599650
2020-11-19,603652
2020-11-20,607583
2020-11-21,609268
2020-11-22,611564
2020-11-23,613908
2020-11-24,616610
2020-11-25,618783
2020-11-26,620558
2020-11-27,623154
2020-11-28,623977
2020-11-29,625029
2020-11-30,630441
2020-12-01,633932
2020-12-02,635916
2020-12-03,637124
2020-12-04,638787
2020-12-05,641893
2020-12-06,647471
2020-12-07,652535
2020-12-08,660758
2020-12-09,666328
2020-12-10,671376
2020-12-11,676531
2020-12-12,680709
2020-12-13,683236
2020-12-14,686847
2020-12-15,692455
2020-12-16,697496
2020-12-17,702198
2020-12-18,707418
2020-12-19,711468
2020-12-20,713509
2020-12-21,717595
2020-12-22,722591
2020-12-23,727200
2020-12-24,730193
2020-12-25,732329
2020-12-26,734581
2020-12-27,736720
2020-12-28,739532
2020-12-29,743098
2020-12-30,747134
2020-12-31,750583
2021-01-01,753602
2021-01-03,758383
2021-01-04,762862
2021-01-05,766664
2021-01-06,771238
2021-01-07,775941
2021-01-08,780397
2021-01-09,784351
2021-01-10,786510
2021-01-11,789755
2021-01-12,793837
2021-01-18,801935
2021-01-19,804415
2021-01-20,807925
2021-01-21,810849
2021-01-22,813825
2021-01-23,816562
2021-01-24,818180
2021-01-25,820154
2021-01-26,821720
2021-01-27,824471
2021-01-28,826475
2021-01-29,828735
2021-01-30,830970
2021-01-31,831924
2021-02-01,833534
2021-02-02,835243
2021-02-03,837299
2021-02-04,839627
2021-02-05,841560
2021-02-06,843204
2021-02-07,844042
2021-02-08,845566
2021-02-09,847856
2021-02-10,850130
2021-02-11,852444
2021-02-12,854532
2021-02-13,856762
2021-02-14,857550
2021-02-15,859578
2021-02-16,860643
2021-02-17,863389
2021-02-18,865510
2021-02-19,867506
2021-02-20,868823
2021-02-21,869807
2021-02-22,871686
2021-02-23,873352
2021-02-24,875450
2021-02-25,877202
2021-02-26,879037
2021-02-27,880395
2021-02-28,881407
2021-03-01,883390
2021-03-02,885330
2021-03-03,887701
2021-03-04,889845
2021-03-05,891637
2021-03-06,892878
2021-03-07,893607
2021-03-08,894547
2021-03-09,896145
2021-03-10,897975
2021-03-11,900214
2021-03-12,901884
2021-03-13,902929
2021-03-14,903648
2021-03-15,904943
2021-03-16,907398
2021-03-17,910045
2021-03-18,912786
2021-03-19,915714
2021-03-20,917690
2021-03-21,919651
2021-03-22,922290
2021-03-23,924770
2021-03-24,927238
2021-03-25,930429
2021-03-26,933199
2021-03-27,935360
2021-03-28,937521
2021-03-29,940146
2021-03-30,942737
2021-03-31,945344
2021-04-01,948526
2021-04-03,952434
2021-04-04,953669
2021-04-05,955609
2021-04-06,957920
2021-04-07,960758
2021-04-08,964009
2021-04-09,967026
2021-04-10,969637
2021-04-11,971265
2021-04-12,974067
2021-04-13,976929
2021-04-14,980790
2021-04-15,983862
2021-04-16,986829
2021-04-17,989628
2021-04-18,991038
2021-04-19,996140
2021-04-20,998791
2021-04-21,1001301
2021-04-24,1008838
2021-04-26,1010071
2021-04-27,1012558
2021-04-28,1015177
2021-04-29,1017854
2021-05-01,1022436
2021-05-02,1024133
2021-05-03,1026666
2021-05-04,1029255
2021-05-05,1032526
2021-05-06,1035822
2021-05-07,1039271
2021-05-08,1042169
2021-05-09,1044170
2021-05-11,1052657
2021-05-16,1064201
2021-05-17,1066651
2021-05-19,1072007
2021-05-23,1084760
2021-05-24,1087405
2021-05-26,1095468
2021-05-27,1100350
2021-05-29,1109851
2021-05-30,1113368
2021-05-31,1119023
2021-06-01,1125306
2021-06-02,1132193
2021-06-04,1144125
2021-06-05,1151421
2021-06-06,1155114
2021-06-07,1160001
2021-06-08,1168479
2021-06-09,1178182
2021-06-10,1187676
2021-06-11,1196926
2021-06-12,1203499
2021-06-13,1210114
2021-06-14,1217352
2021-06-15,1228618
2021-06-16,1239128
2021-06-17,1248469
2021-06-18,1257535
2021-06-19,1266601
2021-06-20,1270745
2021-06-21,1277941
2021-06-22,1287020
2021-06-23,1295376
2021-06-24,1303509
2021-06-25,1311683
2021-06-26,1316741
2021-06-27,1319958
2021-06-28,1326017
2021-06-29,1333486
2021-06-30,1341182
2021-07-01,1348266
2021-07-02,1355146
2021-07-03,1359790
2021-07-04,1363101
2021-07-05,1367622
2021-07-06,1373065
2021-07-07,1379070
2021-07-08,1384388
2021-07-09,1390017
2021-07-10,1394963
2021-07-11,1398851
2021-07-12,1403076
2021-07-13,1408002
2021-07-14,1413482
2021-07-15,1418721
2021-07-16,1424270
2021-07-17,1427897
2021-07-18,1431068
2021-07-19,1434303
2021-07-20,1436820
2021-07-21,1440445
2021-07-22,1445413
2021-07-23,1449128
2021-07-24,1452687
2021-07-25,1454301
2021-07-26,1458646
2021-07-27,1461319
2021-07-28,1465216
2021-07-29,1469682
2021-07-30,1473950
2021-07-31,1477497
2021-08-01,1479471
2021-08-02,1483302
2021-08-03,1486951
2021-08-04,1491286
2021-08-06,1499619
2021-08-07,1503132
2021-08-08,1505054
2021-08-09,1507848
2021-08-10,1511089
2021-08-12,1515178
2021-08-13,1524527
2021-08-14,1527899
2021-08-15,1530107
2021-08-16,1533326
2021-08-17,1536425
2021-08-19,1546900
2021-08-20,1550386
2021-08-21,1553673
2021-08-22,1555664
2021-08-23,1558706
2021-08-24,1561437
2021-08-25,1565071
2021-08-26,1569347
2021-08-27,1573499
2021-08-28,1576439
2021-08-29,1579638
2021-08-30,1583298
2021-08-31,1586275
2021-09-02,1593197
2021-09-03,1596628
2021-09-04,1600315
2021-09-05,1603010
2021-09-06,1606210
2021-09-07,1610131
2021-09-08,1613803
2021-09-09,1617657
2021-09-10,1622495
2021-09-11,1626546
