dates,incrementalcount_vaccine_covid_19_administered
2021-03-13,200
2021-03-16,1843
2021-03-17,3236
2021-03-18,5107
2021-03-19,4516
2021-03-20,1465
2021-03-21,4519
2021-03-22,2333
2021-03-23,6666
2021-03-24,13918
2021-03-25,220
2021-03-28,9562
2021-03-29,11135
2021-03-30,9360
2021-04-05,8430
2021-04-06,5961
2021-04-07,19466
2021-04-08,12978
2021-04-11,8440
2021-04-12,7890
2021-04-13,9409
2021-04-14,14185
2021-04-17,4823
2021-04-18,7103
2021-04-19,6322
2021-04-20,7623
2021-04-21,14755
2021-04-27,17320
2021-04-28,8727
2021-05-02,2212
2021-05-03,22763
2021-05-04,10701
2021-05-05,11741
2021-05-06,5122
2021-05-07,3659
2021-05-08,3941
2021-05-09,5226
2021-05-12,4738
2021-05-17,13401
2021-05-22,6551
2021-05-23,17315
2021-05-24,10916
2021-05-27,11873
2021-05-30,51433
2021-05-31,25038
2021-06-01,4689
2021-06-02,29542
2021-06-13,17637
2021-06-14,2332
2021-06-15,5989
2021-06-16,9541
2021-06-20,3125
2021-06-23,1410
2021-06-27,211
2021-06-28,1582
2021-06-29,5620
2021-07-04,31058
2021-07-13,5439
2021-07-19,14279
2021-07-22,4105
2021-08-21,134275
