dates,covid19mobilitytrend_park
2020-02-15,6
2020-02-16,2
2020-02-17,5
2020-02-18,5
2020-02-19,16
2020-02-20,11
2020-02-21,2
2020-02-22,12
2020-02-23,-12
2020-02-24,-14
2020-02-25,3
2020-02-26,12
2020-02-27,8
2020-02-28,2
2020-02-29,19
2020-03-01,9
2020-03-02,-4
2020-03-03,15
2020-03-04,24
2020-03-05,26
2020-03-06,17
2020-03-07,25
2020-03-08,32
2020-03-09,31
2020-03-10,16
2020-03-11,9
2020-03-12,30
2020-03-13,11
2020-03-14,1
2020-03-15,-15
2020-03-16,5
2020-03-17,1
2020-03-18,12
2020-03-19,22
2020-03-20,1
2020-03-21,-16
2020-03-22,-44
2020-03-23,-26
2020-03-24,-23
2020-03-25,-12
2020-03-26,-1
2020-03-27,-8
2020-03-28,0
2020-03-29,-4
2020-03-30,-13
2020-03-31,-23
2020-04-01,-14
2020-04-02,-7
2020-04-03,-12
2020-04-04,-10
2020-04-05,-17
2020-04-06,-17
2020-04-07,-10
2020-04-08,-3
2020-04-09,2
2020-04-10,-15
2020-04-11,-16
2020-04-12,-21
2020-04-13,-7
2020-04-14,-20
2020-04-15,-14
2020-04-16,-7
2020-04-17,-11
2020-04-18,-17
2020-04-19,-17
2020-04-20,-8
2020-04-21,-12
2020-04-22,-2
2020-04-23,11
2020-04-24,0
2020-04-25,-5
2020-04-26,-25
2020-04-27,-2
2020-04-28,13
2020-04-29,20
2020-04-30,17
2020-05-01,15
2020-05-02,9
2020-05-03,-3
2020-05-04,2
2020-05-05,4
2020-05-06,0
2020-05-07,1
2020-05-08,5
2020-05-09,25
2020-05-10,27
2020-05-11,50
2020-05-12,4
2020-05-13,28
2020-05-14,8
2020-05-15,13
2020-05-16,29
2020-05-17,16
2020-05-18,26
2020-05-19,21
2020-05-20,25
2020-05-21,34
2020-05-22,16
2020-05-23,28
2020-05-24,20
2020-05-25,13
2020-05-26,7
2020-05-27,32
2020-05-28,22
2020-05-29,15
2020-05-30,1
2020-05-31,15
2020-06-01,23
2020-06-02,26
2020-06-03,36
2020-06-04,45
2020-06-05,39
2020-06-06,65
2020-06-07,73
2020-06-08,82
2020-06-09,53
2020-06-10,64
2020-06-11,67
2020-06-12,51
2020-06-13,58
2020-06-14,40
2020-06-15,54
2020-06-16,49
2020-06-17,63
2020-06-18,60
2020-06-19,49
2020-06-20,60
2020-06-21,52
2020-06-22,46
2020-06-23,54
2020-06-24,65
2020-06-25,76
2020-06-26,63
2020-06-27,81
2020-06-28,75
2020-06-29,82
2020-06-30,59
2020-07-01,77
2020-07-02,75
2020-07-03,57
2020-07-04,69
2020-07-05,66
2020-07-06,73
2020-07-07,49
2020-07-08,58
2020-07-09,70
2020-07-10,63
2020-07-11,76
2020-07-12,51
2020-07-13,44
2020-07-14,46
2020-07-15,72
2020-07-16,76
2020-07-17,60
2020-07-18,77
2020-07-19,67
2020-07-20,69
2020-07-21,69
2020-07-22,78
2020-07-23,79
2020-07-24,66
2020-07-25,63
2020-07-26,63
2020-07-27,66
2020-07-28,73
2020-07-29,78
2020-07-30,77
2020-07-31,53
2020-08-01,63
2020-08-02,63
2020-08-03,71
2020-08-04,72
2020-08-05,80
2020-08-06,84
2020-08-07,70
2020-08-08,85
2020-08-09,74
2020-08-10,70
2020-08-11,66
2020-08-12,75
2020-08-13,76
2020-08-14,65
2020-08-15,73
2020-08-16,68
2020-08-17,67
2020-08-18,65
2020-08-19,78
2020-08-20,70
2020-08-21,59
2020-08-22,74
2020-08-23,79
2020-08-24,102
2020-08-25,48
2020-08-26,65
2020-08-27,56
2020-08-28,53
2020-08-29,64
2020-08-30,60
2020-08-31,57
2020-09-01,58
2020-09-02,55
2020-09-03,48
2020-09-04,35
2020-09-05,50
2020-09-06,48
2020-09-07,48
2020-09-08,43
2020-09-09,50
2020-09-10,55
2020-09-11,49
2020-09-12,68
2020-09-13,56
2020-09-14,51
2020-09-15,45
2020-09-16,52
2020-09-17,42
2020-09-18,22
2020-09-19,51
2020-09-20,42
2020-09-21,43
2020-09-22,26
2020-09-23,23
2020-09-24,22
2020-09-25,18
2020-09-26,33
2020-09-27,-5
2020-09-28,16
2020-09-29,-1
2020-09-30,-9
2020-10-01,2
2020-10-02,5
2020-10-03,27
2020-10-04,27
2020-10-05,13
2020-10-06,5
2020-10-07,13
2020-10-08,14
2020-10-09,18
2020-10-10,31
2020-10-11,22
2020-10-12,21
2020-10-13,19
2020-10-14,41
2020-10-15,9
2020-10-16,-4
2020-10-17,-7
2020-10-18,1
2020-10-19,-6
2020-10-20,-5
2020-10-21,-1
2020-10-22,14
2020-10-23,9
2020-10-24,17
2020-10-25,17
2020-10-26,2
2020-10-27,3
2020-10-28,4
2020-10-29,-3
2020-10-30,-10
2020-10-31,-17
2020-11-01,-19
2020-11-02,-14
2020-11-03,-13
2020-11-04,-4
2020-11-05,-6
2020-11-06,-14
2020-11-07,1
2020-11-08,-1
2020-11-09,-8
2020-11-10,-9
2020-11-11,-9
2020-11-12,-11
2020-11-13,-15
2020-11-14,-6
2020-11-15,-15
2020-11-16,-15
2020-11-17,-21
2020-11-18,-16
2020-11-19,-16
2020-11-20,-22
2020-11-21,-18
2020-11-22,-19
2020-11-23,-14
2020-11-24,-18
2020-11-25,-13
2020-11-26,-11
2020-11-27,-17
2020-11-28,-17
2020-11-29,-20
2020-11-30,-19
2020-12-01,-22
2020-12-02,-20
2020-12-03,-19
2020-12-04,-23
2020-12-05,-22
2020-12-06,-27
2020-12-07,-25
2020-12-08,-26
2020-12-09,-18
2020-12-10,-15
2020-12-11,-21
2020-12-12,-20
2020-12-13,-29
2020-12-14,-14
2020-12-15,-12
2020-12-16,-7
2020-12-17,-4
2020-12-18,-9
2020-12-19,3
2020-12-20,-9
2020-12-21,-7
2020-12-22,-9
2020-12-23,-4
2020-12-24,-2
2020-12-25,-10
2020-12-26,-5
2020-12-27,-3
2020-12-28,-5
2020-12-29,0
2020-12-30,10
2020-12-31,8
2021-01-01,4
2021-01-02,16
2021-01-03,-4
2021-01-04,-1
2021-01-05,-7
2021-01-06,10
2021-01-07,0
2021-01-08,-5
2021-01-09,-2
2021-01-10,-6
2021-01-11,-6
2021-01-12,-12
2021-01-13,-5
2021-01-14,-3
2021-01-15,-21
2021-01-16,-24
2021-01-17,-30
2021-01-18,-24
2021-01-19,-16
2021-01-20,-21
2021-01-21,-14
2021-01-22,-20
2021-01-23,-14
2021-01-24,-25
2021-01-25,-18
2021-01-26,-21
2021-01-27,-18
2021-01-28,-17
2021-01-29,-20
2021-01-30,-16
2021-01-31,-19
2021-02-01,-19
2021-02-02,-18
2021-02-03,-15
2021-02-04,-19
2021-02-05,-22
2021-02-06,-19
2021-02-07,-33
2021-02-08,-27
2021-02-09,-22
2021-02-10,-18
2021-02-11,-21
2021-02-12,-37
2021-02-13,-37
2021-02-14,-30
2021-02-15,-23
2021-02-16,-27
2021-02-17,-23
2021-02-18,-23
2021-02-19,-27
2021-02-20,-19
2021-02-21,-22
2021-02-22,-14
2021-02-23,-21
2021-02-24,-21
2021-02-25,-12
2021-02-26,-12
2021-02-27,-20
2021-02-28,-25
2021-03-01,-19
2021-03-02,-21
2021-03-03,-10
2021-03-04,-9
2021-03-05,-20
2021-03-06,-14
2021-03-07,-17
2021-03-08,-6
2021-03-09,-25
2021-03-10,-18
2021-03-11,-18
2021-03-12,-31
2021-03-13,-15
2021-03-14,-18
2021-03-15,-15
2021-03-16,-19
2021-03-17,-18
2021-03-18,-17
2021-03-19,-19
2021-03-20,-13
2021-03-21,-9
2021-03-22,-13
2021-03-23,-19
2021-03-24,-14
2021-03-25,-11
2021-03-26,-4
2021-03-27,14
2021-03-28,8
2021-03-29,-4
2021-03-30,2
2021-03-31,7
2021-04-01,24
2021-04-02,-9
2021-04-03,6
2021-04-04,-10
2021-04-05,0
2021-04-06,-7
2021-04-07,-14
2021-04-08,-2
2021-04-09,-2
2021-04-10,24
2021-04-11,28
2021-04-12,6
2021-04-13,-3
2021-04-14,2
2021-04-15,-5
2021-04-16,-17
2021-04-17,3
