dates,cumulativecount_medicaltest_conditioncovid_19
2020-04-09,20608
2020-04-10,23522
2020-04-13,35153
2020-04-16,42823
2020-04-17,47096
2020-04-19,57111
2020-04-23,72296
2020-04-26,89373
2020-04-27,93519
2020-04-28,98719
2020-04-29,104544
2020-04-30,111859
2020-05-01,118545
2020-05-02,122752
2020-05-03,129723
2020-05-04,134592
2020-05-05,139759
2020-05-06,144283
2020-05-07,151569
2020-05-08,159155
2020-05-09,167107
2020-05-10,176403
2020-05-11,181552
2020-05-12,187307
2020-05-13,192247
2020-05-14,202495
2020-05-15,211614
2020-05-16,220638
2020-05-17,227801
2020-05-18,232899
2020-05-19,239961
2020-05-20,248529
2020-05-22,267185
2020-05-23,277712
2020-05-24,285626
2020-05-25,291868
2020-05-26,301736
2020-05-27,312532
2020-05-28,322746
2020-05-29,337318
2020-05-30,348279
2020-06-01,356187
2020-06-02,371668
2020-06-03,381552
2020-06-04,392316
2020-06-05,403551
2020-06-06,414542
2020-06-07,424046
2020-06-08,431085
2020-06-09,437444
2020-06-10,445940
2020-06-11,456509
2020-06-12,468172
2020-06-13,479111
2020-06-14,489334
2020-06-15,497284
2020-06-16,507251
2020-06-18,530442
2020-06-19,542247
2020-06-20,553737
2020-06-21,563194
2020-06-22,569589
2020-06-23,580814
2020-06-24,594002
2020-06-25,606766
2020-06-27,631966
2020-06-28,641911
2020-06-29,649150
2020-06-30,656122
2020-07-01,666147
2020-07-02,677257
2020-07-03,690953
2020-07-05,715770
2020-07-06,722513
2020-07-07,731858
2020-07-08,745313
2020-07-09,760247
2020-07-10,773831
2020-07-11,786843
2020-07-12,796680
2020-07-13,803657
2020-07-14,813396
2020-07-15,827157
2020-07-16,840332
2020-07-17,854064
2020-07-18,864596
2020-07-19,877262
2020-07-20,881997
2020-07-21,894393
2020-07-22,907360
2020-07-23,921858
2020-07-24,937006
2020-07-25,951082
2020-07-26,963641
2020-07-27,970705
2020-07-28,983350
2020-07-29,998299
2020-07-30,1013793
2020-07-31,1029220
2020-08-01,1046080
2020-08-02,1058383
2020-08-03,1067006
2020-08-05,1098665
2020-08-06,1116641
2020-08-07,1135051
2020-08-08,1154378
2020-08-09,1169351
2020-08-10,1179434
2020-08-11,1195561
2020-08-12,1214941
2020-08-13,1233925
2020-08-14,1252842
2020-08-15,1273821
2020-08-16,1289589
2020-08-17,1300289
2020-08-18,1315409
2020-08-19,1335000
2020-08-20,1356698
2020-08-21,1378519
2020-08-22,1400726
2020-08-23,1416001
2020-08-24,1425351
2020-08-25,1436206
2020-08-26,1452006
2020-08-27,1472736
2020-08-28,1494243
2020-08-29,1516712
2020-08-30,1536171
2020-08-31,1550280
2020-09-01,1556655
2020-09-02,1597707
2020-09-03,1621697
2020-09-05,1673316
2020-09-06,1693793
2020-09-07,1709017
2020-09-08,1731877
2020-09-09,1751931
2020-09-10,1778483
2020-09-11,1806428
2020-09-12,1834165
2020-09-13,1856467
2020-09-14,1870790
2020-09-15,1897688
2020-09-16,1925482
2020-09-17,1955211
2020-09-18,1985802
2020-09-19,2014923
2020-09-20,2038850
2020-09-21,2058638
2020-09-22,2079482
2020-09-23,2102377
2020-09-24,2129156
2020-09-25,2156653
2020-09-26,2189926
2020-09-27,2209975
2020-09-28,2226508
2020-09-29,2250676
2020-09-30,2278248
2020-10-01,2308415
2020-10-02,2337942
2020-10-04,2382259
2020-10-05,2397905
2020-10-06,2423031
2020-10-07,2455407
2020-10-08,2489702
2020-10-09,2522360
2020-10-10,2582768
2020-10-12,2602635
2020-10-13,2630988
2020-10-14,2695488
2020-10-16,2729496
2020-10-17,2765787
2020-10-19,2815833
2020-10-20,2847376
2020-10-21,2880105
2020-10-22,2914006
2020-10-23,2950463
2020-10-24,2991893
2020-10-25,3025148
2020-10-26,3053927
2020-10-27,3087288
2020-10-28,3129235
2020-10-29,3176397
2020-10-30,3225954
2020-11-01,3312549
2020-11-02,3344211
2020-11-03,3379029
2020-11-04,3386489
2020-11-06,3521175
2020-11-07,3572433
2020-11-08,3613899
2020-11-09,3648292
2020-11-10,3691258
2020-11-11,3735166
2020-11-12,3782099
2020-11-13,3828912
2020-11-14,3912966
2020-11-17,3979421
2020-11-18,4022283
2020-11-19,4062868
2020-11-20,4108825
2020-11-21,4154333
2020-11-23,4243600
2020-11-24,4279025
2020-11-26,4373786
2020-11-27,4419791
2020-11-30,4528772
2020-12-01,4562589
2020-12-02,4607034
2020-12-03,4654206
2020-12-04,4702234
2020-12-07,4807961
2020-12-08,4838979
2020-12-09,4876501
2020-12-10,4917780
2020-12-11,4957299
2020-12-12,4998266
2020-12-14,5052686
2020-12-16,5125389
2020-12-17,5167122
2020-12-18,5209462
2020-12-21,5303103
2020-12-22,5307601
2020-12-23,5348820
2020-12-24,5390952
2020-12-27,5472989
2020-12-28,5485214
2020-12-29,5511179
2020-12-30,5585615
2021-01-03,5610003
2021-01-05,5645178
2021-01-06,5680116
2021-01-08,5733555
2021-01-10,5769908
2021-01-11,5781951
2021-01-12,5805824
2021-01-16,5934439
2021-01-18,5964388
2021-01-19,5983122
2021-01-20,6009914
2021-01-21,6034418
2021-01-22,6057828
2021-01-25,6108668
2021-01-26,6125257
2021-01-27,6152298
2021-01-28,6184320
2021-01-29,6209089
2021-02-02,6274464
2021-02-03,6299699
2021-02-05,6350442
2021-02-08,6402123
2021-02-11,6474315
2021-02-12,6500150
2021-02-15,6525209
2021-02-16,6570806
2021-02-17,6596588
2021-02-18,6625529
2021-02-19,6651624
2021-02-22,6714484
2021-02-23,6738144
2021-02-24,6772495
2021-02-25,6809165
2021-02-26,6845974
2021-03-01,6921573
2021-03-02,6948980
2021-03-03,6983925
2021-03-04,7021993
2021-03-05,7062386
2021-03-06,7101358
2021-03-07,7126226
2021-03-08,7141341
2021-03-12,7282107
2021-03-15,7377404
2021-03-19,7573737
2021-03-22,7681388
2021-03-23,7726035
2021-03-25,7836049
2021-03-26,7889544
2021-03-27,7945044
2021-03-28,7983023
2021-03-29,8007427
2021-03-30,8058263
2021-03-31,8120102
2021-04-01,8179905
2021-04-02,8238849
2021-04-03,8297800
2021-04-04,8334111
2021-04-05,8356074
2021-04-06,8397586
2021-04-07,8456635
2021-04-08,8514631
2021-04-09,8568004
2021-04-10,8622424
2021-04-11,8656885
2021-04-12,8677716
2021-04-13,8716400
2021-04-14,8770753
2021-04-15,8822097
2021-04-16,8869518
2021-04-19,8958482
2021-04-20,8996039
2021-04-21,9042785
2021-04-22,9089301
2021-04-23,9130606
2021-04-24,9214479
2021-04-25,9240911
2021-04-26,9256290
2021-04-27,9292051
2021-04-28,9335892
2021-04-29,9377391
2021-04-30,9418779
2021-05-01,9456234
2021-05-02,9477843
2021-05-03,9487141
2021-05-04,9498958
2021-05-05,9518164
2021-05-06,9555109
2021-05-07,9594857
2021-05-08,9633983
2021-05-09,9655779
2021-05-10,9668937
2021-05-11,9682286
2021-05-12,9721036
2021-05-13,9756402
2021-05-14,9790291
2021-05-15,9824399
2021-05-16,9841788
2021-05-17,9851754
2021-05-18,9882447
2021-05-19,9914382
2021-05-20,9943891
2021-05-21,9970045
2021-05-22,9997488
2021-05-23,10013773
2021-05-24,10022457
2021-05-25,10045897
2021-05-26,10076621
2021-05-27,10105901
2021-05-28,10131355
2021-05-29,10156756
2021-05-30,10171955
2021-05-31,10180777
2021-06-01,10207245
2021-06-02,10235181
2021-06-03,10261649
2021-06-04,10290345
2021-06-05,10319406
2021-06-06,10336155
2021-06-07,10346878
2021-06-08,10380233
2021-06-09,10405577
2021-06-10,10434574
2021-06-11,10460411
2021-06-12,10487410
2021-06-13,10504548
2021-06-14,10516186
2021-06-15,10548499
2021-06-16,10576820
2021-06-17,10603856
2021-06-18,10629744
2021-06-19,10656207
2021-06-20,10670072
2021-06-21,10679015
2021-06-22,10690896
2021-06-23,10717176
2021-06-24,10739672
2021-06-25,10759153
2021-06-26,10780868
2021-06-27,10794794
2021-06-28,10806892
2021-06-29,10817822
2021-06-30,10840333
2021-07-01,10861246
2021-07-02,10881002
2021-07-03,10900947
2021-07-04,10915176
2021-07-05,10925065
2021-07-06,10945216
2021-07-07,10965456
2021-07-08,10983401
2021-07-09,11001742
2021-07-10,11020262
2021-07-11,11033147
2021-07-12,11042753
2021-07-13,11063662
2021-07-14,11082234
2021-07-15,11101770
2021-07-16,11120046
2021-07-17,11138052
2021-07-18,11151481
2021-07-20,11182527
2021-07-23,11239813
2021-07-27,11301274
2021-07-30,11360926
2021-08-03,11424130
2021-08-06,11487542
2021-08-07,11509815
2021-08-08,11528091
2021-08-09,11537474
2021-08-10,11559179
2021-08-11,11582812
2021-08-12,11604861
2021-08-13,11627179
2021-08-14,11652141
2021-08-17,11699182
2021-08-18,11726235
2021-08-19,11749847
2021-08-20,11773325
2021-08-21,11800769
2021-08-23,11827261
2021-08-25,11857352
2021-08-26,11880472
2021-08-27,11903521
2021-08-28,11931126
2021-08-29,11949470
2021-08-30,11958965
2021-08-31,11980323
2021-09-01,12008463
2021-09-02,12031985
2021-09-03,12055523
2021-09-04,12081160
2021-09-05,12097306
2021-09-06,12108589
2021-09-07,12131185
2021-09-09,12188070
2021-09-10,12217031
2021-09-11,12250193
2021-09-12,12269080
2021-09-13,12279748
2021-09-14,12309029
2021-09-16,12377327
2021-09-17,12412498
2021-09-18,12448211
2021-09-19,12471387
2021-09-20,12484445
2021-09-21,12515008
2021-09-22,12551650
2021-09-23,12593275
2021-09-24,12633853
2021-09-25,12673213
2021-09-26,12696878
2021-09-27,12710080
2021-09-28,12741131
2021-09-29,12783263
2021-09-30,12829867
2021-10-02,12922388
2021-10-04,12966892
2021-10-05,13003972
2021-10-06,13058358
2021-10-07,13111389
2021-10-08,13164600
2021-10-09,13217913
2021-10-10,13253584
2021-10-11,13277259
2021-10-12,13323492
2021-10-13,13379666
2021-10-14,13442985
2021-10-15,13482871
2021-10-18,13581768
2021-10-19,13642447
2021-10-20,13709705
2021-10-21,13781546
2021-10-22,13854545
2021-10-24,13986710
2021-10-25,14021250
2021-10-26,14082277
2021-10-27,14154508
2021-10-28,14232081
2021-10-29,14306108
2021-11-01,14455647
2021-11-02,14512577
2021-11-03,14586038
2021-11-04,14658956
2021-11-05,14730826
2021-11-06,14801967
2021-11-07,14847087
2021-11-08,14876584
2021-11-09,14930139
2021-11-10,14999766
2021-11-11,15067107
