dates,cumulativecount_medicaltest_conditioncovid_19
2020-09-14,45862
2020-09-21,49002
2020-09-28,53459
2020-10-05,58303
2020-10-12,64461
2020-10-19,69456
2020-10-26,79945
2020-11-02,85772
2020-11-09,92242
2020-11-16,97543
2020-11-23,103171
2020-11-30,108660
2020-12-07,112802
2020-12-14,116224
2020-12-21,120238
2020-12-28,124804
2021-01-04,127615
2021-01-11,130664
2021-01-18,134259
2021-01-25,140711
2021-02-01,144987
2021-02-08,148604
2021-02-15,152578
2021-02-22,154962
2021-03-01,157356
2021-03-08,159725
2021-03-15,162071
2021-03-22,164665
2021-03-29,168244
2021-04-05,171485
2021-04-12,173789
2021-04-19,177079
2021-04-26,180633
2021-05-03,183476
2021-05-10,186191
2021-05-17,188280
2021-05-24,190469
2021-05-31,191856
2021-06-07,193594
2021-06-13,194606
2021-06-21,195713
2021-06-28,196782
2021-07-05,198055
2021-07-11,199577
2021-07-19,201122
2021-07-27,202809
2021-08-02,204740
2021-08-09,206208
2021-08-16,207446
2021-08-23,208619
2021-08-29,209623
2021-09-06,210856
2021-09-13,211883
2021-09-20,212987
2021-09-26,214094
2021-10-04,215733
2021-10-11,217286
2021-10-18,218626
2021-10-25,220478
2021-11-02,222097
2021-11-08,223865
2021-11-15,225568
2021-11-22,228231
2021-11-29,232591
2021-12-06,239363
2021-12-13,247655
2021-12-20,259560
2021-12-27,266810
2022-01-03,275127
2022-01-10,281100
2022-01-17,287926
2022-01-24,295208
2022-01-31,297098
2022-02-10,298927
2022-02-17,299794
2022-02-23,300307
