dates,cumulativecount_vaccine_covid_19_administered
2021-01-25,576
2021-02-01,1036
2021-02-10,1291
2021-02-12,1622
2021-02-19,2141
2021-02-24,2390
2021-02-26,2526
2021-03-08,3611
2021-03-10,4914
2021-03-15,8363
2021-03-19,9288
2021-04-04,12440
2021-04-05,15269
2021-04-11,17091
2021-04-12,19064
2021-04-19,26414
2021-04-26,28503
2021-05-03,28881
2021-05-10,31633
2021-05-17,32317
2021-05-31,35916
2021-06-07,41473
2021-06-14,51107
2021-06-21,63265
2021-06-28,68329
2021-07-12,70018
2021-07-19,82349
2021-08-01,86320
2021-08-15,91660
2021-08-29,95918
2021-09-26,102032
2021-10-03,102692
2021-10-31,104534
2021-12-05,106428
2021-12-12,115709
2021-12-26,117246
2022-01-16,135421
2022-01-23,140193
2022-02-06,141962
2022-02-13,142420
2022-02-20,151284
2022-03-13,151997
2022-03-27,152187
2022-04-10,152301
2022-04-24,152463
2022-05-01,152694
2022-05-22,152991
2022-05-29,153072
2022-06-12,153177
2022-06-26,153383
2022-07-03,153447
2022-07-10,153531
2022-08-21,154077
2022-09-04,154195
2022-09-11,154216
2022-10-16,154320
2022-11-13,154367
2022-12-18,156242
2023-01-29,156766
2023-02-26,156957
